'Time','I','II','AVR','V','RESP','PLETH','ABP'
'[12:27:27.224]',-,0.920,0.530,0.440,0.505,2.103,93.292
'[12:27:27.232]',-,0.915,0.520,0.465,0.509,2.081,93.048
'[12:27:27.240]',-,0.930,0.500,0.505,0.513,2.063,92.853
'[12:27:27.248]',-,0.915,0.515,0.540,0.517,2.044,92.608
'[12:27:27.256]',-,0.905,0.530,0.530,0.521,2.021,92.315
'[12:27:27.264]',-,0.920,0.515,0.525,0.525,1.995,91.973
'[12:27:27.272]',-,0.925,0.505,0.545,0.529,1.967,91.680
'[12:27:27.280]',-,0.935,0.490,0.535,0.534,1.937,91.436
'[12:27:27.288]',-,0.950,0.485,0.545,0.538,1.908,91.192
'[12:27:27.296]',-,0.950,0.475,0.570,0.544,1.877,90.948
'[12:27:27.304]',-,0.945,0.485,0.550,0.549,1.847,90.655
'[12:27:27.312]',-,0.945,0.495,0.545,0.555,1.818,90.410
'[12:27:27.320]',-,0.950,0.475,0.540,0.561,1.791,90.069
'[12:27:27.328]',-,0.950,0.480,0.530,0.567,1.766,89.629
'[12:27:27.336]',-,0.955,0.475,0.520,0.573,1.746,89.092
'[12:27:27.344]',-,0.950,0.475,0.545,0.579,1.725,88.506
'[12:27:27.352]',-,0.965,0.485,0.540,0.585,1.701,87.919
'[12:27:27.360]',-,0.970,0.490,0.530,0.592,1.672,87.284
'[12:27:27.368]',-,0.950,0.495,0.525,0.600,1.639,86.747
'[12:27:27.376]',-,0.965,0.480,0.530,0.609,1.609,86.308
'[12:27:27.384]',-,0.980,0.460,0.500,0.618,1.580,86.063
'[12:27:27.392]',-,1.000,0.450,0.530,0.627,1.552,85.966
'[12:27:27.400]',-,1.000,0.445,0.570,0.637,1.528,86.112
'[12:27:27.408]',-,1.000,0.450,0.525,0.647,1.504,86.552
'[12:27:27.416]',-,1.015,0.435,0.535,0.656,1.482,87.480
'[12:27:27.424]',-,1.020,0.430,0.550,0.665,1.461,89.287
'[12:27:27.432]',-,1.045,0.420,0.540,0.674,1.443,92.511
'[12:27:27.440]',-,1.055,0.405,0.525,0.681,1.429,97.346
'[12:27:27.448]',-,1.090,0.380,0.515,0.689,1.417,103.794
'[12:27:27.456]',-,1.100,0.380,0.525,0.696,1.403,111.071
'[12:27:27.464]',-,1.125,0.370,0.530,0.702,1.386,118.300
'[12:27:27.472]',-,1.120,0.365,0.490,0.708,1.370,124.601
'[12:27:27.480]',-,1.130,0.350,0.510,0.714,1.352,129.730
'[12:27:27.488]',-,1.135,0.355,0.495,0.719,1.334,133.540
'[12:27:27.496]',-,1.155,0.345,0.485,0.724,1.317,136.568
'[12:27:27.504]',-,1.140,0.365,0.470,0.728,1.299,139.059
'[12:27:27.512]',-,1.150,0.350,0.480,0.732,1.283,141.355
'[12:27:27.520]',-,1.120,0.375,0.435,0.734,1.268,143.504
'[12:27:27.528]',-,1.090,0.390,0.460,0.737,1.254,145.360
'[12:27:27.536]',-,1.050,0.420,0.465,0.737,1.245,146.874
'[12:27:27.544]',-,1.020,0.450,0.455,0.738,1.241,148.046
'[12:27:27.552]',-,0.990,0.465,0.480,0.738,1.235,148.926
'[12:27:27.560]',-,0.970,0.475,0.485,0.737,1.227,149.609
'[12:27:27.568]',-,0.945,0.515,0.470,0.735,1.218,150.196
'[12:27:27.576]',-,0.920,0.530,0.480,0.734,1.207,150.733
'[12:27:27.584]',-,0.925,0.510,0.500,0.731,1.195,151.319
'[12:27:27.592]',-,0.915,0.515,0.505,0.729,1.182,151.759
'[12:27:27.600]',-,0.920,0.525,0.480,0.727,1.169,152.247
'[12:27:27.608]',-,0.910,0.535,0.485,0.724,1.156,152.540
'[12:27:27.616]',-,0.925,0.515,0.490,0.721,1.143,152.784
'[12:27:27.624]',-,0.915,0.515,0.480,0.718,1.131,152.931
'[12:27:27.632]',-,0.900,0.540,0.485,0.714,1.119,152.980
'[12:27:27.640]',-,0.905,0.545,0.485,0.710,1.112,152.882
'[12:27:27.648]',-,0.915,0.520,0.485,0.707,1.109,152.540
'[12:27:27.656]',-,0.920,0.510,0.495,0.704,1.104,152.198
'[12:27:27.664]',-,0.915,0.520,0.490,0.701,1.102,151.563
'[12:27:27.672]',-,0.930,0.515,0.500,0.699,1.108,150.831
'[12:27:27.680]',-,0.915,0.525,0.485,0.697,1.130,149.854
'[12:27:27.688]',-,0.930,0.510,0.505,0.695,1.174,148.828
'[12:27:27.696]',-,0.935,0.510,0.475,0.695,1.243,147.509
'[12:27:27.704]',-,0.925,0.510,0.510,0.694,1.337,146.044
'[12:27:27.712]',-,0.950,0.490,0.460,0.695,1.454,144.285
'[12:27:27.720]',-,0.940,0.495,0.490,0.696,1.587,142.283
'[12:27:27.728]',-,0.935,0.510,0.480,0.698,1.727,139.938
'[12:27:27.736]',-,0.920,0.520,0.475,0.700,1.850,137.057
'[12:27:27.744]',-,0.935,0.500,0.485,0.702,1.960,133.540
'[12:27:27.752]',-,0.950,0.490,0.485,0.705,2.071,129.388
'[12:27:27.760]',-,0.950,0.495,0.495,0.708,2.176,124.846
'[12:27:27.768]',-,0.925,0.515,0.485,0.711,2.269,120.352
'[12:27:27.776]',-,0.935,0.505,0.475,0.715,2.350,116.493
'[12:27:27.784]',-,0.935,0.510,0.470,0.720,2.420,113.611
'[12:27:27.792]',-,0.935,0.505,0.480,0.725,2.481,111.951
'[12:27:27.800]',-,0.945,0.510,0.485,0.730,2.536,111.316
'[12:27:27.808]',-,0.930,0.515,0.460,0.735,2.586,111.365
'[12:27:27.816]',-,0.930,0.510,0.480,0.740,2.631,111.658
'[12:27:27.824]',-,0.950,0.485,0.500,0.745,2.674,112.048
'[12:27:27.832]',-,0.955,0.500,0.465,0.750,2.716,112.244
'[12:27:27.840]',-,0.940,0.505,0.445,0.755,2.747,112.293
'[12:27:27.848]',-,0.950,0.485,0.490,0.760,2.774,112.195
'[12:27:27.856]',-,0.940,0.495,0.470,0.765,2.807,111.853
'[12:27:27.864]',-,0.940,0.500,0.475,0.771,2.843,111.560
'[12:27:27.872]',-,0.935,0.495,0.465,0.777,2.878,111.120
'[12:27:27.880]',-,0.970,0.490,0.485,0.783,2.913,110.534
'[12:27:27.888]',-,0.985,0.495,0.495,0.790,2.946,109.948
'[12:27:27.896]',-,0.990,0.475,0.475,0.796,2.976,109.313
'[12:27:27.904]',-,1.000,0.460,0.490,0.802,3.000,108.678
'[12:27:27.912]',-,1.020,0.455,0.475,0.808,3.018,108.043
'[12:27:27.920]',-,1.015,0.470,0.435,0.814,3.030,107.408
'[12:27:27.928]',-,1.030,0.465,0.415,0.819,3.038,106.724
'[12:27:27.936]',-,1.005,0.470,0.450,0.825,3.037,106.041
'[12:27:27.944]',-,1.015,0.445,0.465,0.830,3.031,105.357
'[12:27:27.952]',-,1.010,0.445,0.475,0.834,3.024,104.673
'[12:27:27.960]',-,0.970,0.460,0.460,0.839,3.015,103.940
'[12:27:27.968]',-,0.930,0.520,0.465,0.843,2.998,103.256
'[12:27:27.976]',-,0.940,0.515,0.470,0.847,2.972,102.475
'[12:27:27.984]',-,0.925,0.515,0.475,0.850,2.936,101.742
'[12:27:27.992]',-,0.920,0.505,0.485,0.854,2.891,101.058
'[12:27:28.000]',-,0.910,0.500,0.490,0.857,2.838,100.375
'[12:27:28.008]',-,0.920,0.515,0.495,0.860,2.774,99.691
'[12:27:28.016]',-,0.925,0.505,0.510,0.864,2.704,99.007
'[12:27:28.024]',-,0.910,0.505,0.490,0.867,2.630,98.323
'[12:27:28.032]',-,0.925,0.500,0.485,0.870,2.553,97.688
'[12:27:28.040]',-,0.935,0.515,0.510,0.873,2.487,97.102
'[12:27:28.048]',-,0.920,0.515,0.495,0.875,2.428,96.565
'[12:27:28.056]',-,0.935,0.490,0.540,0.878,2.373,95.979
'[12:27:28.064]',-,1.060,0.415,0.550,0.880,2.326,95.441
'[12:27:28.072]',-,1.200,0.285,0.575,0.882,2.283,94.904
'[12:27:28.080]',-,1.425,0.095,0.430,0.884,2.251,94.513
'[12:27:28.088]',-,1.485,0.055,0.215,0.886,2.226,94.171
'[12:27:28.096]',-,1.240,0.385,0.080,0.888,2.204,93.878
'[12:27:28.104]',-,0.965,0.545,0.245,0.891,2.183,93.536
'[12:27:28.112]',-,0.925,0.550,0.410,0.893,2.158,93.292
'[12:27:28.120]',-,0.910,0.530,0.445,0.896,2.133,93.048
'[12:27:28.128]',-,0.915,0.540,0.480,0.898,2.107,92.804
'[12:27:28.136]',-,0.910,0.525,0.515,0.901,2.081,92.560
'[12:27:28.144]',-,0.925,0.500,0.525,0.903,2.056,92.315
'[12:27:28.152]',-,0.920,0.495,0.510,0.905,2.028,91.973
'[12:27:28.160]',-,0.945,0.480,0.540,0.907,1.999,91.680
'[12:27:28.168]',-,0.920,0.515,0.550,0.910,1.968,91.387
'[12:27:28.176]',-,0.945,0.500,0.545,0.912,1.935,91.045
'[12:27:28.184]',-,0.930,0.515,0.540,0.915,1.900,90.801
'[12:27:28.192]',-,0.945,0.490,0.550,0.919,1.866,90.557
'[12:27:28.200]',-,0.930,0.495,0.535,0.923,1.832,90.313
'[12:27:28.208]',-,0.940,0.480,0.555,0.928,1.800,90.069
'[12:27:28.216]',-,0.950,0.485,0.560,0.933,1.768,89.678
'[12:27:28.224]',-,0.950,0.495,0.515,0.937,1.737,89.238
'[12:27:28.232]',-,0.955,0.485,0.510,0.941,1.707,88.750
'[12:27:28.240]',-,0.975,0.460,0.525,0.945,1.683,88.115
'[12:27:28.248]',-,0.965,0.470,0.510,0.948,1.662,87.529
'[12:27:28.256]',-,0.960,0.485,0.530,0.952,1.634,86.943
'[12:27:28.264]',-,0.975,0.470,0.535,0.956,1.605,86.356
'[12:27:28.272]',-,0.960,0.490,0.540,0.960,1.578,85.917
'[12:27:28.280]',-,0.975,0.470,0.520,0.965,1.551,85.624
'[12:27:28.288]',-,0.975,0.480,0.510,0.968,1.528,85.477
'[12:27:28.296]',-,0.990,0.470,0.525,0.972,1.504,85.673
'[12:27:28.304]',-,0.985,0.460,0.550,0.975,1.482,86.112
'[12:27:28.312]',-,1.010,0.440,0.520,0.978,1.459,86.991
'[12:27:28.320]',-,1.005,0.445,0.530,0.982,1.438,88.701
'[12:27:28.328]',-,1.030,0.420,0.535,0.985,1.417,91.680
'[12:27:28.336]',-,1.025,0.425,0.540,0.989,1.403,96.369
'[12:27:28.344]',-,1.055,0.405,0.520,0.993,1.391,102.670
'[12:27:28.352]',-,1.080,0.390,0.535,0.997,1.376,109.948
'[12:27:28.360]',-,1.115,0.365,0.545,1.000,1.360,117.226
'[12:27:28.368]',-,1.105,0.380,0.510,1.000,1.343,123.673
'[12:27:28.376]',-,1.125,0.375,0.490,1.000,1.326,128.851
'[12:27:28.384]',-,1.135,0.365,0.480,1.000,1.308,132.758
'[12:27:28.392]',-,1.140,0.340,0.485,1.000,1.290,135.689
'[12:27:28.400]',-,1.140,0.345,0.480,1.000,1.274,138.131
'[12:27:28.408]',-,1.135,0.365,0.475,1.000,1.259,140.329
'[12:27:28.416]',-,1.105,0.390,0.460,1.000,1.246,142.283
'[12:27:28.424]',-,1.090,0.385,0.450,1.000,1.235,144.188
'[12:27:28.432]',-,1.060,0.410,0.435,1.000,1.222,145.702
'[12:27:28.440]',-,1.020,0.440,0.445,1.000,1.213,146.874
'[12:27:28.448]',-,0.990,0.470,0.460,1.000,1.209,147.802
'[12:27:28.456]',-,0.965,0.485,0.430,1.000,1.202,148.486
'[12:27:28.464]',-,0.935,0.520,0.490,0.997,1.193,149.121
'[12:27:28.472]',-,0.940,0.520,0.475,0.995,1.181,149.609
'[12:27:28.480]',-,0.920,0.520,0.455,0.990,1.168,150.098
'[12:27:28.488]',-,0.915,0.515,0.490,0.986,1.154,150.538
'[12:27:28.496]',-,0.925,0.520,0.485,0.981,1.140,150.977
'[12:27:28.504]',-,0.900,0.520,0.485,0.976,1.126,151.319
'[12:27:28.512]',-,0.905,0.510,0.475,0.971,1.112,151.563
'[12:27:28.520]',-,0.915,0.515,0.485,0.966,1.099,151.612
'[12:27:28.528]',-,0.925,0.510,0.460,0.961,1.087,151.612
'[12:27:28.536]',-,0.900,0.535,0.480,0.957,1.081,151.417
'[12:27:28.544]',-,0.915,0.520,0.485,0.953,1.078,151.075
'[12:27:28.552]',-,0.925,0.515,0.490,0.949,1.073,150.635
'[12:27:28.560]',-,0.910,0.530,0.485,0.946,1.070,150.049
'[12:27:28.568]',-,0.905,0.540,0.475,0.943,1.077,149.316
'[12:27:28.576]',-,0.910,0.530,0.470,0.941,1.098,148.437
'[12:27:28.584]',-,0.925,0.525,0.480,0.939,1.138,147.314
'[12:27:28.592]',-,0.920,0.515,0.495,0.939,1.202,146.044
'[12:27:28.600]',-,0.925,0.510,0.485,0.938,1.290,144.676
'[12:27:28.608]',-,0.940,0.500,0.505,0.938,1.399,143.016
'[12:27:28.616]',-,0.935,0.510,0.515,0.938,1.523,141.062
'[12:27:28.624]',-,0.940,0.500,0.460,0.938,1.655,138.620
'[12:27:28.632]',-,0.930,0.515,0.490,0.938,1.790,135.689
'[12:27:28.640]',-,0.940,0.500,0.505,0.940,1.907,132.074
'[12:27:28.648]',-,0.955,0.490,0.490,0.941,2.010,127.874
'[12:27:28.656]',-,0.945,0.495,0.490,0.944,2.113,123.283
'[12:27:28.664]',-,0.950,0.490,0.485,0.946,2.211,118.789
'[12:27:28.672]',-,0.940,0.495,0.480,0.950,2.298,114.979
'[12:27:28.680]',-,0.950,0.485,0.485,0.953,2.373,112.293
'[12:27:28.688]',-,0.935,0.500,0.480,0.957,2.438,110.876
'[12:27:28.696]',-,0.950,0.495,0.475,0.961,2.493,110.388
'[12:27:28.704]',-,0.930,0.525,0.480,0.964,2.542,110.437
'[12:27:28.712]',-,0.930,0.500,0.480,0.968,2.585,110.827
'[12:27:28.720]',-,0.940,0.495,0.495,0.971,2.624,111.120
'[12:27:28.728]',-,0.940,0.500,0.505,0.974,2.662,111.218
'[12:27:28.736]',-,0.960,0.490,0.480,0.977,2.692,111.218
'[12:27:28.744]',-,0.945,0.500,0.465,0.980,2.717,111.071
'[12:27:28.752]',-,0.930,0.510,0.495,0.984,2.747,110.827
'[12:27:28.760]',-,0.950,0.495,0.480,0.988,2.779,110.485
'[12:27:28.768]',-,0.955,0.480,0.460,0.991,2.812,110.046
'[12:27:28.776]',-,0.965,0.475,0.475,0.995,2.846,109.606
'[12:27:28.784]',-,0.975,0.490,0.460,0.997,2.877,109.069
'[12:27:28.792]',-,1.000,0.480,0.485,1.000,2.906,108.483
'[12:27:28.800]',-,1.005,0.465,0.475,1.000,2.932,107.945
'[12:27:28.808]',-,1.015,0.455,0.490,1.000,2.952,107.262
'[12:27:28.816]',-,1.020,0.460,0.445,1.000,2.968,106.529
'[12:27:28.824]',-,1.045,0.430,0.440,1.000,2.978,105.845
'[12:27:28.832]',-,1.025,0.445,0.425,1.000,2.981,105.113
'[12:27:28.840]',-,1.020,0.450,0.465,1.000,2.977,104.380
'[12:27:28.848]',-,1.030,0.445,0.470,1.000,2.970,103.696
'[12:27:28.856]',-,0.975,0.460,0.485,1.000,2.958,102.915
'[12:27:28.864]',-,0.945,0.490,0.460,1.000,2.938,102.231
'[12:27:28.872]',-,0.930,0.505,0.485,1.000,2.911,101.547
'[12:27:28.880]',-,0.920,0.515,0.480,1.000,2.875,100.814
'[12:27:28.888]',-,0.910,0.520,0.485,1.000,2.829,100.033
'[12:27:28.896]',-,0.920,0.515,0.490,1.000,2.774,99.300
'[12:27:28.904]',-,0.900,0.535,0.485,1.000,2.711,98.616
'[12:27:28.912]',-,0.915,0.515,0.490,1.000,2.641,97.932
'[12:27:28.920]',-,0.905,0.525,0.510,1.000,2.571,97.297
'[12:27:28.928]',-,0.925,0.495,0.500,1.000,2.500,96.662
'[12:27:28.936]',-,0.910,0.500,0.495,1.000,2.436,96.076
'[12:27:28.944]',-,0.915,0.510,0.505,1.000,2.377,95.490
'[12:27:28.952]',-,0.905,0.525,0.555,1.000,2.320,94.855
'[12:27:28.960]',-,1.020,0.465,0.570,1.000,2.268,94.318
'[12:27:28.968]',-,1.165,0.325,0.600,1.000,2.223,93.732
'[12:27:28.976]',-,1.375,0.130,0.485,1.000,2.184,93.195
'[12:27:28.984]',-,1.460,0.060,0.310,1.000,2.151,92.657
'[12:27:28.992]',-,1.305,0.330,0.109,0.997,2.120,92.315
'[12:27:29.000]',-,1.005,0.525,0.220,0.994,2.093,91.925
'[12:27:29.008]',-,0.915,0.555,0.405,0.989,2.068,91.632
'[12:27:29.016]',-,0.925,0.545,0.455,0.983,2.045,91.387
'[12:27:29.024]',-,0.910,0.530,0.460,0.978,2.021,91.094
'[12:27:29.032]',-,0.920,0.515,0.500,0.973,1.996,90.850
'[12:27:29.040]',-,0.925,0.510,0.520,0.967,1.973,90.606
'[12:27:29.048]',-,0.930,0.510,0.530,0.962,1.947,90.313
'[12:27:29.056]',-,0.915,0.495,0.535,0.956,1.918,89.971
'[12:27:29.064]',-,0.905,0.505,0.540,0.950,1.886,89.678
'[12:27:29.072]',-,0.915,0.515,0.550,0.944,1.852,89.287
'[12:27:29.080]',-,0.920,0.510,0.530,0.938,1.821,88.994
'[12:27:29.088]',-,0.925,0.505,0.555,0.931,1.790,88.701
'[12:27:29.096]',-,0.925,0.515,0.535,0.925,1.758,88.408
'[12:27:29.104]',-,0.930,0.505,0.560,0.918,1.725,88.115
'[12:27:29.112]',-,0.920,0.490,0.550,0.912,1.694,87.871
'[12:27:29.120]',-,0.940,0.485,0.555,0.904,1.663,87.480
'[12:27:29.128]',-,0.945,0.475,0.545,0.897,1.632,86.991
'[12:27:29.136]',-,0.940,0.495,0.530,0.888,1.608,86.503
'[12:27:29.144]',-,0.955,0.485,0.535,0.880,1.584,85.868
'[12:27:29.152]',-,0.930,0.510,0.525,0.871,1.554,85.184
'[12:27:29.160]',-,0.950,0.490,0.525,0.861,1.525,84.549
'[12:27:29.168]',-,0.940,0.495,0.535,0.851,1.495,84.061
'[12:27:29.176]',-,0.950,0.485,0.540,0.840,1.464,83.670
'[12:27:29.184]',-,0.950,0.490,0.515,0.830,1.434,83.572
'[12:27:29.192]',-,0.970,0.470,0.530,0.819,1.406,83.621
'[12:27:29.200]',-,0.965,0.480,0.555,0.809,1.380,83.914
'[12:27:29.208]',-,0.980,0.460,0.540,0.798,1.358,84.598
'[12:27:29.216]',-,0.990,0.455,0.535,0.785,1.335,85.917
'[12:27:29.224]',-,0.995,0.445,0.505,0.773,1.313,88.506
'[12:27:29.232]',-,1.020,0.425,0.500,0.758,1.297,92.804
'[12:27:29.240]',-,1.045,0.420,0.530,0.743,1.285,98.860
'[12:27:29.248]',-,1.045,0.430,0.525,0.729,1.269,106.041
'[12:27:29.256]',-,1.060,0.410,0.515,0.715,1.252,113.514
'[12:27:29.264]',-,1.095,0.380,0.495,0.701,1.238,120.156
'[12:27:29.272]',-,1.090,0.375,0.475,0.688,1.221,125.578
'[12:27:29.280]',-,1.115,0.380,0.460,0.672,1.203,129.535
'[12:27:29.288]',-,1.130,0.350,0.460,0.656,1.184,132.563
'[12:27:29.296]',-,1.125,0.360,0.465,0.639,1.164,134.907
'[12:27:29.304]',-,1.125,0.360,0.460,0.621,1.146,137.057
'[12:27:29.312]',-,1.095,0.390,0.440,0.602,1.128,139.059
'[12:27:29.320]',-,1.065,0.415,0.460,0.583,1.110,140.866
'[12:27:29.328]',-,1.035,0.435,0.440,0.564,1.094,142.381
'[12:27:29.336]',-,1.000,0.470,0.460,0.544,1.083,143.504
'[12:27:29.344]',-,0.990,0.470,0.460,0.526,1.074,144.383
'[12:27:29.352]',-,0.945,0.500,0.455,0.508,1.064,145.018
'[12:27:29.360]',-,0.940,0.505,0.470,0.490,1.052,145.555
'[12:27:29.368]',-,0.910,0.525,0.465,0.473,1.039,146.044
'[12:27:29.376]',-,0.905,0.520,0.485,0.455,1.028,146.483
'[12:27:29.384]',-,0.895,0.540,0.465,0.436,1.017,146.923
'[12:27:29.392]',-,0.905,0.530,0.485,0.417,1.003,147.314
'[12:27:29.400]',-,0.880,0.545,0.485,0.398,0.989,147.509
'[12:27:29.408]',-,0.895,0.535,0.460,0.381,0.983,147.705
'[12:27:29.416]',-,0.905,0.525,0.470,0.364,0.982,147.705
'[12:27:29.424]',-,0.885,0.550,0.485,0.349,0.976,147.607
'[12:27:29.432]',-,0.875,0.560,0.500,0.333,0.970,147.363
'[12:27:29.440]',-,0.895,0.535,0.490,0.318,0.965,147.070
'[12:27:29.448]',-,0.900,0.525,0.485,0.303,0.956,146.630
'[12:27:29.456]',-,0.885,0.540,0.490,0.288,0.948,146.044
'[12:27:29.464]',-,0.905,0.530,0.485,0.274,0.949,145.262
'[12:27:29.472]',-,0.910,0.525,0.500,0.261,0.963,144.285
'[12:27:29.480]',-,0.920,0.525,0.475,0.247,0.994,143.162
'[12:27:29.488]',-,0.930,0.515,0.465,0.236,1.048,141.941
'[12:27:29.496]',-,0.910,0.520,0.485,0.224,1.127,140.476
'[12:27:29.504]',-,0.920,0.515,0.505,0.215,1.229,138.815
'[12:27:29.512]',-,0.920,0.525,0.475,0.205,1.350,136.763
'[12:27:29.520]',-,0.920,0.515,0.485,0.198,1.482,134.224
'[12:27:29.528]',-,0.920,0.500,0.475,0.190,1.617,131.098
'[12:27:29.536]',-,0.910,0.510,0.460,0.184,1.733,127.385
'[12:27:29.544]',-,0.935,0.490,0.470,0.178,1.835,122.989
'[12:27:29.552]',-,0.925,0.515,0.485,0.172,1.935,118.252
'[12:27:29.560]',-,0.920,0.520,0.470,0.167,2.028,113.563
'[12:27:29.568]',-,0.925,0.510,0.475,0.162,2.109,109.655
'[12:27:29.576]',-,0.920,0.515,0.485,0.158,2.178,107.066
'[12:27:29.584]',-,0.925,0.510,0.490,0.155,2.237,105.845
'[12:27:29.592]',-,0.945,0.500,0.465,0.151,2.287,105.943
'[12:27:29.600]',-,0.930,0.520,0.490,0.149,2.330,106.676
'[12:27:29.608]',-,0.925,0.535,0.495,0.146,2.370,107.555
'[12:27:29.616]',-,0.935,0.510,0.450,0.144,2.408,108.239
'[12:27:29.624]',-,0.940,0.505,0.485,0.142,2.444,108.629
'[12:27:29.632]',-,0.935,0.510,0.490,0.140,2.472,108.629
'[12:27:29.640]',-,0.950,0.500,0.460,0.138,2.498,108.434
'[12:27:29.648]',-,0.940,0.505,0.485,0.137,2.530,108.190
'[12:27:29.656]',-,0.935,0.500,0.480,0.136,2.564,107.848
'[12:27:29.664]',-,0.950,0.490,0.470,0.135,2.596,107.506
'[12:27:29.672]',-,0.970,0.475,0.490,0.134,2.625,107.115
'[12:27:29.680]',-,1.005,0.470,0.480,0.134,2.652,106.676
'[12:27:29.688]',-,1.000,0.485,0.465,0.134,2.678,106.041
'[12:27:29.696]',-,1.015,0.465,0.465,0.134,2.701,105.503
'[12:27:29.704]',-,1.025,0.455,0.435,0.134,2.717,104.819
'[12:27:29.712]',-,1.040,0.445,0.420,0.134,2.729,104.184
'[12:27:29.720]',-,1.030,0.455,0.435,0.133,2.736,103.452
'[12:27:29.728]',-,1.040,0.440,0.420,0.133,2.737,102.670
'[12:27:29.736]',-,1.010,0.470,0.470,0.133,2.731,101.791
'[12:27:29.744]',-,0.970,0.500,0.465,0.132,2.720,101.010
'[12:27:29.752]',-,0.930,0.520,0.480,0.132,2.708,100.228
'[12:27:29.760]',-,0.935,0.500,0.460,0.131,2.690,99.544
'[12:27:29.768]',-,0.935,0.495,0.480,0.130,2.664,98.860
'[12:27:29.776]',-,0.935,0.510,0.485,0.129,2.627,98.128
'[12:27:29.784]',-,0.915,0.525,0.485,0.128,2.581,97.444
'[12:27:29.792]',-,0.910,0.530,0.490,0.126,2.526,96.662
'[12:27:29.800]',-,0.915,0.515,0.495,0.125,2.462,95.979
'[12:27:29.808]',-,0.910,0.520,0.485,0.123,2.391,95.344
'[12:27:29.816]',-,0.935,0.510,0.485,0.121,2.317,94.806
'[12:27:29.824]',-,0.930,0.495,0.505,0.120,2.243,94.318
'[12:27:29.832]',-,0.925,0.500,0.495,0.118,2.180,93.781
'[12:27:29.840]',-,0.920,0.505,0.535,0.117,2.124,93.292
'[12:27:29.848]',-,1.025,0.455,0.560,0.116,2.068,92.804
'[12:27:29.856]',-,1.215,0.290,0.580,0.114,2.018,92.364
'[12:27:29.864]',-,1.430,0.135,0.455,0.113,1.974,91.925
'[12:27:29.872]',-,1.500,0.085,0.265,0.111,1.939,91.485
'[12:27:29.880]',-,1.285,0.365,0.130,0.110,1.914,91.094
'[12:27:29.888]',-,1.005,0.525,0.250,0.108,1.895,90.752
'[12:27:29.896]',-,0.895,0.570,0.420,0.107,1.881,90.410
'[12:27:29.904]',-,0.920,0.540,0.440,0.106,1.866,90.215
'[12:27:29.912]',-,0.925,0.540,0.485,0.105,1.850,90.069
'[12:27:29.920]',-,0.945,0.515,0.510,0.105,1.834,89.873
'[12:27:29.928]',-,0.940,0.505,0.520,0.104,1.816,89.678
'[12:27:29.936]',-,0.925,0.510,0.525,0.103,1.801,89.434
'[12:27:29.944]',-,0.945,0.495,0.545,0.103,1.783,89.189
'[12:27:29.952]',-,0.935,0.500,0.515,0.103,1.760,88.847
'[12:27:29.960]',-,0.940,0.490,0.510,0.103,1.733,88.506
'[12:27:29.968]',-,0.945,0.485,0.540,0.104,1.706,88.164
'[12:27:29.976]',-,0.950,0.500,0.530,0.105,1.679,87.871
'[12:27:29.984]',-,0.955,0.505,0.540,0.106,1.654,87.480
'[12:27:29.992]',-,0.950,0.485,0.510,0.107,1.629,87.138
'[12:27:30.000]',-,0.965,0.470,0.530,0.108,1.602,86.747
'[12:27:30.008]',-,0.965,0.460,0.530,0.109,1.575,86.308
'[12:27:30.016]',-,0.975,0.475,0.555,0.111,1.548,85.868
'[12:27:30.024]',-,0.975,0.465,0.520,0.112,1.524,85.379
'[12:27:30.032]',-,0.960,0.455,0.510,0.114,1.505,84.745
'[12:27:30.040]',-,0.945,0.485,0.535,0.116,1.487,84.158
'[12:27:30.048]',-,0.980,0.470,0.510,0.118,1.465,83.572
'[12:27:30.056]',-,0.985,0.475,0.505,0.120,1.444,83.035
'[12:27:30.064]',-,0.985,0.465,0.550,0.123,1.422,82.595
'[12:27:30.072]',-,0.985,0.460,0.505,0.126,1.400,82.351
'[12:27:30.080]',-,0.995,0.465,0.525,0.129,1.377,82.351
'[12:27:30.088]',-,0.985,0.475,0.550,0.131,1.355,82.693
'[12:27:30.096]',-,1.015,0.445,0.505,0.135,1.330,83.279
'[12:27:30.104]',-,1.010,0.430,0.500,0.138,1.307,84.549
'[12:27:30.112]',-,1.040,0.410,0.550,0.140,1.286,87.040
'[12:27:30.120]',-,1.035,0.425,0.540,0.143,1.265,91.241
'[12:27:30.128]',-,1.065,0.415,0.535,0.146,1.246,97.200
'[12:27:30.136]',-,1.055,0.420,0.530,0.148,1.234,104.282
'[12:27:30.144]',-,1.095,0.390,0.490,0.151,1.223,111.609
'[12:27:30.152]',-,1.110,0.360,0.480,0.153,1.210,118.252
'[12:27:30.160]',-,1.125,0.350,0.475,0.154,1.197,123.673
'[12:27:30.168]',-,1.140,0.350,0.485,0.156,1.184,127.825
'[12:27:30.176]',-,1.140,0.355,0.465,0.157,1.169,130.951
'[12:27:30.184]',-,1.125,0.370,0.470,0.158,1.156,133.344
'[12:27:30.192]',-,1.120,0.380,0.465,0.158,1.144,135.445
'[12:27:30.200]',-,1.095,0.400,0.445,0.158,1.131,137.301
'[12:27:30.208]',-,1.085,0.415,0.440,0.157,1.121,139.010
'[12:27:30.216]',-,1.080,0.405,0.460,0.157,1.111,140.378
'[12:27:30.224]',-,1.030,0.430,0.460,0.156,1.103,141.501
'[12:27:30.232]',-,0.995,0.470,0.475,0.156,1.098,142.283
