"'Time','I','II','III','AVR','V','MCL','RESP','PLETH','ABP','CVP','ART'"
"'[15:24:11.840]',-,-0.276,0.500,-,0.860,-,0.142,2.542,-,-,-"
"'[15:24:11.848]',-,-0.210,0.505,-,0.820,-,0.141,2.542,-,-,-"
"'[15:24:11.856]',-,-0.175,0.520,-,0.700,-,0.139,2.543,-,-,-"
"'[15:24:11.864]',-,-0.266,0.510,-,0.615,-,0.138,2.543,-,-,-"
"'[15:24:11.872]',-,-0.311,0.495,-,0.560,-,0.137,2.543,-,-,-"
"'[15:24:11.880]',-,-0.276,0.470,-,0.615,-,0.136,2.543,-,-,-"
"'[15:24:11.888]',-,-0.180,0.465,-,0.695,-,0.137,2.543,-,-,-"
"'[15:24:11.896]',-,-0.105,0.500,-,0.740,-,0.137,2.543,-,-,-"
"'[15:24:11.904]',-,-0.100,0.525,-,0.735,-,0.137,2.544,-,-,-"
"'[15:24:11.912]',-,-0.110,0.535,-,0.765,-,0.138,2.544,-,-,-"
"'[15:24:11.920]',-,-0.105,0.550,-,0.760,-,0.138,2.545,-,-,-"
"'[15:24:11.928]',-,-0.170,0.535,-,0.750,-,0.139,2.546,-,-,-"
"'[15:24:11.936]',-,-0.210,0.520,-,0.750,-,0.139,2.546,-,-,-"
"'[15:24:11.944]',-,-0.240,0.510,-,0.770,-,0.140,2.546,-,-,-"
"'[15:24:11.952]',-,-0.276,0.505,-,0.795,-,0.140,2.547,-,-,-"
"'[15:24:11.960]',-,-0.266,0.565,-,0.830,-,0.141,2.548,-,-,-"
"'[15:24:11.968]',-,-0.316,0.575,-,0.870,-,0.141,2.548,-,-,-"
"'[15:24:11.976]',-,-0.321,0.590,-,0.885,-,0.141,2.549,-,-,-"
"'[15:24:11.984]',-,-0.316,0.605,-,0.885,-,0.141,2.550,-,-,-"
"'[15:24:11.992]',-,-0.296,0.625,-,0.880,-,0.140,2.550,-,-,-"
"'[15:24:12.000]',-,-0.281,0.635,-,0.880,-,0.140,2.551,-,-,-"
"'[15:24:12.008]',-,-0.271,0.635,-,0.880,-,0.139,2.551,-,-,-"
"'[15:24:12.016]',-,-0.286,0.615,-,0.880,-,0.138,2.552,-,-,-"
"'[15:24:12.024]',-,-0.291,0.605,-,0.890,-,0.138,2.552,-,-,-"
"'[15:24:12.032]',-,-0.291,0.600,-,0.895,-,0.137,2.553,-,-,-"
"'[15:24:12.040]',-,-0.281,0.610,-,0.880,-,0.137,2.553,-,-,-"
"'[15:24:12.048]',-,-0.266,0.635,-,0.870,-,0.136,2.553,-,-,-"
"'[15:24:12.056]',-,-0.256,0.650,-,0.855,-,0.136,2.553,-,-,-"
"'[15:24:12.064]',-,-0.261,0.650,-,0.855,-,0.137,2.553,-,-,-"
"'[15:24:12.072]',-,-0.271,0.650,-,0.850,-,0.138,2.553,-,-,-"
"'[15:24:12.080]',-,-0.271,0.655,-,0.845,-,0.139,2.553,-,-,-"
"'[15:24:12.088]',-,-0.266,0.655,-,0.845,-,0.140,2.553,-,-,-"
"'[15:24:12.096]',-,-0.251,0.670,-,0.850,-,0.142,2.553,-,-,-"
"'[15:24:12.104]',-,-0.225,0.680,-,0.855,-,0.144,2.553,-,-,-"
"'[15:24:12.112]',-,-0.195,0.685,-,0.885,-,0.147,2.553,-,-,-"
"'[15:24:12.120]',-,-0.180,0.680,-,0.915,-,0.150,2.553,-,-,-"
"'[15:24:12.128]',-,-0.155,0.675,-,0.950,-,0.153,2.553,-,-,-"
"'[15:24:12.136]',-,-0.130,0.660,-,0.980,-,0.155,2.553,-,-,-"
"'[15:24:12.144]',-,-0.120,0.640,-,1.005,-,0.158,2.553,-,-,-"
"'[15:24:12.152]',-,-0.110,0.615,-,1.020,-,0.161,2.553,-,-,-"
"'[15:24:12.160]',-,-0.095,0.610,-,1.030,-,0.164,2.553,-,-,-"
"'[15:24:12.168]',-,-0.075,0.610,-,1.020,-,0.167,2.553,-,-,-"
"'[15:24:12.176]',-,-0.061,0.600,-,1.015,-,0.171,2.553,-,-,-"
"'[15:24:12.184]',-,-0.065,0.590,-,1.015,-,0.174,2.553,-,-,-"
"'[15:24:12.192]',-,-0.061,0.580,-,1.010,-,0.177,2.553,-,-,-"
"'[15:24:12.200]',-,-0.070,0.570,-,1.000,-,0.180,2.553,-,-,-"
"'[15:24:12.208]',-,-0.055,0.575,-,0.995,-,0.182,2.553,-,-,-"
"'[15:24:12.216]',-,-0.045,0.575,-,0.990,-,0.184,2.553,-,-,-"
"'[15:24:12.224]',-,-0.035,0.585,-,0.985,-,0.185,2.553,-,-,-"
"'[15:24:12.232]',-,-0.025,0.585,-,0.980,-,0.187,2.553,-,-,-"
"'[15:24:12.240]',-,-0.025,0.585,-,0.975,-,0.188,2.552,-,-,-"
"'[15:24:12.248]',-,-0.035,0.575,-,0.975,-,0.189,2.552,-,-,-"
"'[15:24:12.256]',-,-0.041,0.570,-,0.975,-,0.189,2.551,-,-,-"
"'[15:24:12.264]',-,-0.050,0.560,-,0.975,-,0.189,2.551,-,-,-"
"'[15:24:12.272]',-,-0.050,0.565,-,0.975,-,0.187,2.551,-,-,-"
"'[15:24:12.280]',-,-0.041,0.575,-,0.975,-,0.186,2.550,-,-,-"
"'[15:24:12.288]',-,-0.025,0.585,-,0.970,-,0.184,2.550,-,-,-"
"'[15:24:12.296]',-,-0.010,0.595,-,0.970,-,0.183,2.550,-,-,-"
"'[15:24:12.304]',-,-0.000,0.595,-,0.970,-,0.181,2.549,-,-,-"
"'[15:24:12.312]',-,-0.000,0.600,-,0.970,-,0.179,2.549,-,-,-"
"'[15:24:12.320]',-,-0.005,0.585,-,0.970,-,0.177,2.549,-,-,-"
"'[15:24:12.328]',-,-0.010,0.580,-,0.970,-,0.175,2.548,-,-,-"
"'[15:24:12.336]',-,-0.500,-0.500,-,1.500,-,0.172,2.548,-,-,-"
"'[15:24:12.344]',-,1.501,1.501,-,-0.500,-,0.170,2.548,-,-,-"
"'[15:24:12.352]',-,0.575,0.635,-,1.500,-,0.167,2.548,-,-,-"
"'[15:24:12.360]',-,-0.286,0.570,-,0.805,-,0.166,2.547,-,-,-"
"'[15:24:12.368]',-,-0.351,0.555,-,0.785,-,0.164,2.547,-,-,-"
"'[15:24:12.376]',-,-0.301,0.545,-,0.830,-,0.162,2.547,-,-,-"
"'[15:24:12.384]',-,-0.286,0.515,-,0.850,-,0.161,2.547,-,-,-"
"'[15:24:12.392]',-,-0.220,0.510,-,0.855,-,0.159,2.547,-,-,-"
"'[15:24:12.400]',-,-0.160,0.535,-,0.730,-,0.158,2.547,-,-,-"
"'[15:24:12.408]',-,-0.235,0.515,-,0.635,-,0.156,2.547,-,-,-"
"'[15:24:12.416]',-,-0.306,0.505,-,0.565,-,0.155,2.547,-,-,-"
"'[15:24:12.424]',-,-0.311,0.475,-,0.590,-,0.154,2.547,-,-,-"
"'[15:24:12.432]',-,-0.205,0.465,-,0.680,-,0.154,2.547,-,-,-"
"'[15:24:12.440]',-,-0.115,0.495,-,0.740,-,0.153,2.547,-,-,-"
"'[15:24:12.448]',-,-0.095,0.520,-,0.735,-,0.153,2.547,-,-,-"
"'[15:24:12.456]',-,-0.105,0.540,-,0.755,-,0.154,2.547,-,-,-"
"'[15:24:12.464]',-,-0.095,0.565,-,0.765,-,0.154,2.547,-,-,-"
"'[15:24:12.472]',-,-0.150,0.555,-,0.755,-,0.155,2.548,-,-,-"
"'[15:24:12.480]',-,-0.205,0.535,-,0.750,-,0.156,2.548,-,-,-"
"'[15:24:12.488]',-,-0.230,0.520,-,0.765,-,0.158,2.549,-,-,-"
"'[15:24:12.496]',-,-0.281,0.505,-,0.790,-,0.159,2.549,-,-,-"
"'[15:24:12.504]',-,-0.291,0.540,-,0.825,-,0.161,2.550,-,-,-"
"'[15:24:12.512]',-,-0.321,0.560,-,0.875,-,0.162,2.550,-,-,-"
"'[15:24:12.520]',-,-0.346,0.565,-,0.890,-,0.164,2.551,-,-,-"
"'[15:24:12.528]',-,-0.331,0.595,-,0.895,-,0.166,2.551,-,-,-"
"'[15:24:12.536]',-,-0.316,0.610,-,0.890,-,0.168,2.552,-,-,-"
"'[15:24:12.544]',-,-0.291,0.630,-,0.880,-,0.171,2.552,-,-,-"
"'[15:24:12.552]',-,-0.281,0.630,-,0.880,-,0.174,2.553,-,-,-"
"'[15:24:12.560]',-,-0.276,0.620,-,0.880,-,0.177,2.553,-,-,-"
"'[15:24:12.568]',-,-0.286,0.610,-,0.880,-,0.180,2.553,-,-,-"
"'[15:24:12.576]',-,-0.281,0.610,-,0.880,-,0.182,2.553,-,-,-"
"'[15:24:12.584]',-,-0.286,0.615,-,0.880,-,0.184,2.553,-,-,-"
"'[15:24:12.592]',-,-0.261,0.635,-,0.865,-,0.186,2.553,-,-,-"
"'[15:24:12.600]',-,-0.256,0.645,-,0.865,-,0.188,2.553,-,-,-"
"'[15:24:12.608]',-,-0.261,0.650,-,0.855,-,0.189,2.553,-,-,-"
"'[15:24:12.616]',-,-0.271,0.650,-,0.850,-,0.191,2.553,-,-,-"
"'[15:24:12.624]',-,-0.271,0.650,-,0.845,-,0.192,2.553,-,-,-"
"'[15:24:12.632]',-,-0.266,0.660,-,0.845,-,0.193,2.553,-,-,-"
"'[15:24:12.640]',-,-0.245,0.675,-,0.840,-,0.194,2.553,-,-,-"
"'[15:24:12.648]',-,-0.230,0.680,-,0.855,-,0.194,2.553,-,-,-"
"'[15:24:12.656]',-,-0.200,0.690,-,0.880,-,0.195,2.553,-,-,-"
"'[15:24:12.664]',-,-0.175,0.685,-,0.910,-,0.196,2.553,-,-,-"
"'[15:24:12.672]',-,-0.160,0.675,-,0.945,-,0.196,2.553,-,-,-"
"'[15:24:12.680]',-,-0.150,0.655,-,0.985,-,0.196,2.553,-,-,-"
"'[15:24:12.688]',-,-0.130,0.640,-,1.010,-,0.197,2.553,-,-,-"
"'[15:24:12.696]',-,-0.115,0.625,-,1.020,-,0.197,2.553,-,-,-"
"'[15:24:12.704]',-,-0.100,0.610,-,1.035,-,0.197,2.553,-,-,-"
"'[15:24:12.712]',-,-0.085,0.605,-,1.045,-,0.198,2.553,-,-,-"
"'[15:24:12.720]',-,-0.070,0.600,-,1.035,-,0.198,2.553,-,-,-"
"'[15:24:12.728]',-,-0.055,0.600,-,1.025,-,0.198,2.553,-,-,-"
"'[15:24:12.736]',-,-0.055,0.590,-,1.020,-,0.198,2.553,-,-,-"
"'[15:24:12.744]',-,-0.050,0.585,-,1.010,-,0.198,2.552,-,-,-"
"'[15:24:12.752]',-,-0.045,0.585,-,1.005,-,0.198,2.552,-,-,-"
"'[15:24:12.760]',-,-0.035,0.595,-,1.000,-,0.198,2.552,-,-,-"
"'[15:24:12.768]',-,-0.025,0.590,-,1.000,-,0.197,2.552,-,-,-"
"'[15:24:12.776]',-,-0.010,0.605,-,0.995,-,0.197,2.552,-,-,-"
"'[15:24:12.784]',-,-0.000,0.610,-,0.985,-,0.195,2.551,-,-,-"
"'[15:24:12.792]',-,0.004,0.615,-,0.985,-,0.194,2.551,-,-,-"
"'[15:24:12.800]',-,-0.000,0.610,-,0.980,-,0.193,2.550,-,-,-"
"'[15:24:12.808]',-,-0.010,0.610,-,0.980,-,0.192,2.550,-,-,-"
"'[15:24:12.816]',-,-0.010,0.610,-,0.980,-,0.190,2.549,-,-,-"
"'[15:24:12.824]',-,-0.000,0.615,-,0.975,-,0.189,2.549,-,-,-"
"'[15:24:12.832]',-,0.010,0.625,-,0.970,-,0.188,2.549,-,-,-"
"'[15:24:12.840]',-,0.035,0.640,-,0.970,-,0.186,2.548,-,-,-"
"'[15:24:12.848]',-,0.055,0.645,-,0.970,-,0.185,2.548,-,-,-"
"'[15:24:12.856]',-,0.070,0.660,-,0.960,-,0.184,2.548,-,-,-"
"'[15:24:12.864]',-,0.055,0.650,-,0.965,-,0.182,2.547,-,-,-"
"'[15:24:12.872]',-,0.035,0.615,-,0.970,-,0.181,2.547,-,-,-"
"'[15:24:12.880]',-,1.501,-0.500,-,1.500,-,0.178,2.547,-,-,-"
"'[15:24:12.888]',-,-0.500,1.501,-,-0.500,-,0.176,2.546,-,-,-"
"'[15:24:12.896]',-,1.501,0.775,-,1.500,-,0.174,2.546,-,-,-"
"'[15:24:12.904]',-,-0.081,0.575,-,0.905,-,0.172,2.546,-,-,-"
"'[15:24:12.912]',-,-0.371,0.550,-,0.785,-,0.170,2.546,-,-,-"
"'[15:24:12.920]',-,-0.311,0.580,-,0.810,-,0.167,2.545,-,-,-"
"'[15:24:12.928]',-,-0.256,0.600,-,0.825,-,0.166,2.545,-,-,-"
"'[15:24:12.936]',-,-0.205,0.590,-,0.840,-,0.164,2.545,-,-,-"
"'[15:24:12.944]',-,-0.115,0.635,-,0.760,-,0.163,2.545,-,-,-"
"'[15:24:12.952]',-,-0.105,0.645,-,0.660,-,0.162,2.545,-,-,-"
"'[15:24:12.960]',-,-0.291,0.570,-,0.590,-,0.161,2.545,-,-,-"
"'[15:24:12.968]',-,-0.331,0.530,-,0.575,-,0.160,2.545,-,-,-"
"'[15:24:12.976]',-,-0.306,0.470,-,0.680,-,0.160,2.545,-,-,-"
"'[15:24:12.984]',-,-0.225,0.450,-,0.750,-,0.159,2.545,-,-,-"
"'[15:24:12.992]',-,-0.146,0.520,-,0.775,-,0.159,2.545,-,-,-"
"'[15:24:13.000]',-,-0.155,0.540,-,0.760,-,0.159,2.545,-,-,-"
"'[15:24:13.008]',-,-0.125,0.585,-,0.780,-,0.159,2.545,-,-,-"
"'[15:24:13.016]',-,-0.160,0.590,-,0.765,-,0.159,2.546,-,-,-"
"'[15:24:13.024]',-,-0.215,0.560,-,0.755,-,0.159,2.547,-,-,-"
"'[15:24:13.032]',-,-0.240,0.550,-,0.755,-,0.160,2.547,-,-,-"
"'[15:24:13.040]',-,-0.271,0.545,-,0.775,-,0.161,2.548,-,-,-"
"'[15:24:13.048]',-,-0.291,0.575,-,0.805,-,0.162,2.548,-,-,-"
"'[15:24:13.056]',-,-0.281,0.615,-,0.845,-,0.164,2.549,-,-,-"
"'[15:24:13.064]',-,-0.321,0.635,-,0.880,-,0.166,2.549,-,-,-"
"'[15:24:13.072]',-,-0.321,0.650,-,0.880,-,0.169,2.550,-,-,-"
"'[15:24:13.080]',-,-0.311,0.675,-,0.885,-,0.171,2.550,-,-,-"
"'[15:24:13.088]',-,-0.296,0.690,-,0.880,-,0.174,2.551,-,-,-"
"'[15:24:13.096]',-,-0.291,0.695,-,0.880,-,0.177,2.551,-,-,-"
"'[15:24:13.104]',-,-0.296,0.670,-,0.890,-,0.179,2.552,-,-,-"
"'[15:24:13.112]',-,-0.311,0.655,-,0.890,-,0.182,2.552,-,-,-"
"'[15:24:13.120]',-,-0.311,0.650,-,0.900,-,0.184,2.552,-,-,-"
"'[15:24:13.128]',-,-0.301,0.655,-,0.895,-,0.186,2.552,-,-,-"
"'[15:24:13.136]',-,-0.296,0.660,-,0.890,-,0.189,2.553,-,-,-"
"'[15:24:13.144]',-,-0.286,0.675,-,0.880,-,0.191,2.553,-,-,-"
"'[15:24:13.152]',-,-0.291,0.665,-,0.875,-,0.193,2.553,-,-,-"
"'[15:24:13.160]',-,-0.301,0.655,-,0.870,-,0.195,2.553,-,-,-"
"'[15:24:13.168]',-,-0.311,0.655,-,0.865,-,0.197,2.553,-,-,-"
"'[15:24:13.176]',-,-0.296,0.665,-,0.860,-,0.198,2.553,-,-,-"
"'[15:24:13.184]',-,-0.276,0.675,-,0.855,-,0.199,2.553,-,-,-"
"'[15:24:13.192]',-,-0.251,0.690,-,0.865,-,0.200,2.553,-,-,-"
"'[15:24:13.200]',-,-0.225,0.695,-,0.880,-,0.201,2.553,-,-,-"
"'[15:24:13.208]',-,-0.195,0.700,-,0.905,-,0.202,2.553,-,-,-"
"'[15:24:13.216]',-,-0.175,0.685,-,0.940,-,0.203,2.553,-,-,-"
"'[15:24:13.224]',-,-0.155,0.680,-,0.970,-,0.203,2.553,-,-,-"
"'[15:24:13.232]',-,-0.135,0.660,-,0.990,-,0.204,2.553,-,-,-"
"'[15:24:13.240]',-,-0.110,0.655,-,1.010,-,0.204,2.552,-,-,-"
"'[15:24:13.248]',-,-0.100,0.640,-,1.020,-,0.205,2.552,-,-,-"
"'[15:24:13.256]',-,-0.090,0.620,-,1.025,-,0.205,2.552,-,-,-"
"'[15:24:13.264]',-,-0.081,0.610,-,1.020,-,0.205,2.552,-,-,-"
"'[15:24:13.272]',-,-0.065,0.610,-,1.015,-,0.206,2.551,-,-,-"
"'[15:24:13.280]',-,-0.061,0.600,-,1.010,-,0.206,2.551,-,-,-"
"'[15:24:13.288]',-,-0.065,0.585,-,1.000,-,0.207,2.550,-,-,-"
"'[15:24:13.296]',-,-0.061,0.575,-,0.995,-,0.208,2.550,-,-,-"
"'[15:24:13.304]',-,-0.061,0.580,-,0.995,-,0.209,2.549,-,-,-"
"'[15:24:13.312]',-,-0.045,0.595,-,0.990,-,0.210,2.549,-,-,-"
"'[15:24:13.320]',-,-0.025,0.610,-,0.995,-,0.211,2.549,-,-,-"
"'[15:24:13.328]',-,-0.010,0.620,-,0.990,-,0.211,2.549,-,-,-"
"'[15:24:13.336]',-,-0.005,0.635,-,0.990,-,0.212,2.549,-,-,-"
"'[15:24:13.344]',-,0.004,0.650,-,0.990,-,0.212,2.549,-,-,-"
"'[15:24:13.352]',-,-0.000,0.655,-,0.990,-,0.213,2.549,-,-,-"
"'[15:24:13.360]',-,0.015,0.665,-,0.990,-,0.213,2.549,-,-,-"
"'[15:24:13.368]',-,0.015,0.665,-,0.985,-,0.214,2.549,-,-,-"
"'[15:24:13.376]',-,0.024,0.680,-,0.985,-,0.214,2.548,-,-,-"
"'[15:24:13.384]',-,0.044,0.690,-,0.975,-,0.215,2.548,-,-,-"
"'[15:24:13.392]',-,0.060,0.695,-,0.975,-,0.216,2.548,-,-,-"
"'[15:24:13.400]',-,0.050,0.680,-,0.970,-,0.218,2.547,-,-,-"
"'[15:24:13.408]',-,0.044,0.660,-,0.965,-,0.218,2.547,-,-,-"
"'[15:24:13.416]',-,0.024,0.635,-,0.965,-,0.219,2.547,-,-,-"
"'[15:24:13.424]',-,0.015,0.610,-,0.965,-,0.220,2.546,-,-,-"
"'[15:24:13.432]',-,-0.500,-0.500,-,-0.500,-,0.221,2.546,-,-,-"
"'[15:24:13.440]',-,1.501,1.491,-,1.500,-,0.222,2.546,-,-,-"
"'[15:24:13.448]',-,0.135,0.545,-,0.995,-,0.224,2.546,-,-,-"
"'[15:24:13.456]',-,-0.386,0.490,-,0.790,-,0.226,2.545,-,-,-"
"'[15:24:13.464]',-,-0.411,0.470,-,0.810,-,0.229,2.545,-,-,-"
"'[15:24:13.472]',-,-0.361,0.450,-,0.835,-,0.231,2.545,-,-,-"
"'[15:24:13.480]',-,-0.316,0.430,-,0.865,-,0.234,2.545,-,-,-"
"'[15:24:13.488]',-,-0.240,0.425,-,0.820,-,0.238,2.545,-,-,-"
"'[15:24:13.496]',-,-0.205,0.455,-,0.705,-,0.242,2.545,-,-,-"
"'[15:24:13.504]',-,-0.306,0.445,-,0.610,-,0.246,2.545,-,-,-"
"'[15:24:13.512]',-,-0.341,0.435,-,0.575,-,0.251,2.545,-,-,-"
"'[15:24:13.520]',-,-0.306,0.410,-,0.620,-,0.257,2.545,-,-,-"
"'[15:24:13.528]',-,-0.210,0.405,-,0.690,-,0.263,2.545,-,-,-"
"'[15:24:13.536]',-,-0.130,0.460,-,0.735,-,0.270,2.545,-,-,-"
"'[15:24:13.544]',-,-0.125,0.490,-,0.730,-,0.277,2.545,-,-,-"
"'[15:24:13.552]',-,-0.135,0.515,-,0.760,-,0.284,2.545,-,-,-"
"'[15:24:13.560]',-,-0.120,0.540,-,0.765,-,0.291,2.545,-,-,-"
"'[15:24:13.568]',-,-0.190,0.530,-,0.740,-,0.298,2.546,-,-,-"
"'[15:24:13.576]',-,-0.215,0.535,-,0.735,-,0.305,2.547,-,-,-"
"'[15:24:13.584]',-,-0.235,0.540,-,0.760,-,0.311,2.548,-,-,-"
"'[15:24:13.592]',-,-0.276,0.525,-,0.790,-,0.318,2.548,-,-,-"
"'[15:24:13.600]',-,-0.291,0.540,-,0.830,-,0.324,2.549,-,-,-"
"'[15:24:13.608]',-,-0.336,0.545,-,0.875,-,0.331,2.549,-,-,-"
"'[15:24:13.616]',-,-0.331,0.565,-,0.880,-,0.337,2.550,-,-,-"
"'[15:24:13.624]',-,-0.316,0.585,-,0.880,-,0.343,2.551,-,-,-"
"'[15:24:13.632]',-,-0.311,0.590,-,0.875,-,0.349,2.551,-,-,-"
"'[15:24:13.640]',-,-0.316,0.580,-,0.880,-,0.354,2.552,-,-,-"
"'[15:24:13.648]',-,-0.341,0.555,-,0.880,-,0.359,2.552,-,-,-"
"'[15:24:13.656]',-,-0.341,0.545,-,0.885,-,0.364,2.553,-,-,-"
"'[15:24:13.664]',-,-0.341,0.545,-,0.880,-,0.369,2.553,-,-,-"
"'[15:24:13.672]',-,-0.321,0.560,-,0.880,-,0.373,2.553,-,-,-"
"'[15:24:13.680]',-,-0.316,0.565,-,0.875,-,0.378,2.553,-,-,-"
"'[15:24:13.688]',-,-0.316,0.565,-,0.870,-,0.383,2.553,-,-,-"
"'[15:24:13.696]',-,-0.336,0.565,-,0.870,-,0.388,2.553,-,-,-"
"'[15:24:13.704]',-,-0.341,0.560,-,0.865,-,0.394,2.553,-,-,-"
"'[15:24:13.712]',-,-0.336,0.570,-,0.855,-,0.401,2.553,-,-,-"
"'[15:24:13.720]',-,-0.341,0.580,-,0.850,-,0.407,2.553,-,-,-"
"'[15:24:13.728]',-,-0.316,0.595,-,0.850,-,0.413,2.553,-,-,-"
"'[15:24:13.736]',-,-0.301,0.605,-,0.855,-,0.419,2.553,-,-,-"
"'[15:24:13.744]',-,-0.276,0.615,-,0.865,-,0.425,2.553,-,-,-"
"'[15:24:13.752]',-,-0.251,0.620,-,0.885,-,0.431,2.553,-,-,-"
"'[15:24:13.760]',-,-0.225,0.615,-,0.910,-,0.438,2.553,-,-,-"
"'[15:24:13.768]',-,-0.195,0.615,-,0.940,-,0.444,2.553,-,-,-"
"'[15:24:13.776]',-,-0.170,0.615,-,0.965,-,0.451,2.553,-,-,-"
"'[15:24:13.784]',-,-0.135,0.610,-,0.975,-,0.458,2.553,-,-,-"
"'[15:24:13.792]',-,-0.110,0.610,-,0.990,-,0.464,2.553,-,-,-"
"'[15:24:13.800]',-,-0.090,0.605,-,0.995,-,0.470,2.553,-,-,-"
"'[15:24:13.808]',-,-0.081,0.600,-,0.995,-,0.475,2.553,-,-,-"
"'[15:24:13.816]',-,-0.065,0.595,-,0.990,-,0.480,2.553,-,-,-"
"'[15:24:13.824]',-,-0.055,0.595,-,0.980,-,0.485,2.553,-,-,-"
"'[15:24:13.832]',-,-0.061,0.580,-,0.980,-,0.491,2.553,-,-,-"
"'[15:24:13.840]',-,-0.061,0.570,-,0.975,-,0.496,2.553,-,-,-"
"'[15:24:13.848]',-,-0.055,0.570,-,0.970,-,0.502,2.521,-,-,-"
"'[15:24:13.856]',-,-0.035,0.575,-,0.965,-,0.506,2.465,-,-,-"
"'[15:24:13.864]',-,-0.030,0.580,-,0.965,-,0.510,2.427,-,-,-"
"'[15:24:13.872]',-,-0.025,0.585,-,0.955,-,0.513,2.394,-,-,-"
"'[15:24:13.880]',-,-0.021,0.585,-,0.955,-,0.516,2.356,-,-,-"
"'[15:24:13.888]',-,-0.010,0.590,-,0.955,-,0.518,2.316,-,-,-"
"'[15:24:13.896]',-,-0.021,0.585,-,0.955,-,0.521,2.275,-,-,-"
"'[15:24:13.904]',-,-0.025,0.585,-,0.955,-,0.522,2.233,-,-,-"
"'[15:24:13.912]',-,-0.015,0.585,-,0.955,-,0.523,2.191,-,-,-"
"'[15:24:13.920]',-,-0.021,0.595,-,0.955,-,0.524,2.152,-,-,-"
"'[15:24:13.928]',-,0.015,0.605,-,0.955,-,0.526,2.126,-,-,-"
"'[15:24:13.936]',-,0.020,0.610,-,0.950,-,0.526,2.106,-,-,-"
"'[15:24:13.944]',-,0.030,0.615,-,0.950,-,0.527,2.082,-,-,-"
"'[15:24:13.952]',-,0.035,0.620,-,0.945,-,0.527,2.056,-,-,-"
"'[15:24:13.960]',-,0.044,0.625,-,0.940,-,0.527,2.028,-,-,-"
"'[15:24:13.968]',-,0.044,0.620,-,0.940,-,0.527,1.994,-,-,-"
"'[15:24:13.976]',-,1.501,0.745,-,1.500,-,0.527,1.963,-,-,-"
"'[15:24:13.984]',-,-0.500,-0.500,-,-0.500,-,0.527,1.940,-,-,-"
"'[15:24:13.992]',-,1.501,1.501,-,1.500,-,0.527,1.915,-,-,-"
"'[15:24:14.000]',-,-0.025,0.625,-,0.875,-,0.527,1.888,-,-,-"
"'[15:24:14.008]',-,-0.316,0.595,-,0.760,-,0.526,1.864,-,-,-"
"'[15:24:14.016]',-,-0.281,0.605,-,0.785,-,0.526,1.845,-,-,-"
"'[15:24:14.024]',-,-0.240,0.610,-,0.810,-,0.526,1.832,-,-,-"
"'[15:24:14.032]',-,-0.220,0.550,-,0.840,-,0.526,1.829,-,-,-"
"'[15:24:14.040]',-,-0.166,0.540,-,0.780,-,0.525,1.827,-,-,-"
"'[15:24:14.048]',-,-0.155,0.555,-,0.670,-,0.525,1.823,-,-,-"
"'[15:24:14.056]',-,-0.256,0.545,-,0.585,-,0.526,1.821,-,-,-"
"'[15:24:14.064]',-,-0.276,0.535,-,0.560,-,0.526,1.820,-,-,-"
"'[15:24:14.072]',-,-0.210,0.510,-,0.630,-,0.526,1.826,-,-,-"
"'[15:24:14.080]',-,-0.160,0.490,-,0.705,-,0.527,1.844,-,-,-"
"'[15:24:14.088]',-,-0.130,0.495,-,0.750,-,0.528,1.870,-,-,-"
"'[15:24:14.096]',-,-0.160,0.490,-,0.760,-,0.529,1.908,-,-,-"
"'[15:24:14.104]',-,-0.166,0.510,-,0.785,-,0.530,1.955,-,-,-"
"'[15:24:14.112]',-,-0.160,0.520,-,0.765,-,0.531,2.010,-,-,-"
"'[15:24:14.120]',-,-0.205,0.515,-,0.765,-,0.532,2.072,-,-,-"
"'[15:24:14.128]',-,-0.220,0.530,-,0.770,-,0.533,2.132,-,-,-"
"'[15:24:14.136]',-,-0.230,0.540,-,0.785,-,0.534,2.190,-,-,-"
"'[15:24:14.144]',-,-0.281,0.540,-,0.800,-,0.535,2.254,-,-,-"
"'[15:24:14.152]',-,-0.331,0.545,-,0.835,-,0.536,2.315,-,-,-"
"'[15:24:14.160]',-,-0.396,0.530,-,0.875,-,0.536,2.373,-,-,-"
"'[15:24:14.168]',-,-0.386,0.545,-,0.880,-,0.537,2.430,-,-,-"
"'[15:24:14.176]',-,-0.361,0.560,-,0.880,-,0.536,2.480,-,-,-"
"'[15:24:14.184]',-,-0.346,0.565,-,0.880,-,0.536,2.525,-,-,-"
"'[15:24:14.192]',-,-0.331,0.580,-,0.880,-,0.535,2.565,-,-,-"
"'[15:24:14.200]',-,-0.326,0.585,-,0.885,-,0.534,2.599,-,-,-"
"'[15:24:14.208]',-,-0.321,0.580,-,0.895,-,0.533,2.630,-,-,-"
"'[15:24:14.216]',-,-0.316,0.580,-,0.890,-,0.532,2.660,-,-,-"
"'[15:24:14.224]',-,-0.291,0.600,-,0.885,-,0.531,2.682,-,-,-"
"'[15:24:14.232]',-,-0.281,0.610,-,0.880,-,0.530,2.693,-,-,-"
"'[15:24:14.240]',-,-0.271,0.625,-,0.870,-,0.527,2.699,-,-,-"
"'[15:24:14.248]',-,-0.266,0.635,-,0.860,-,0.525,2.702,-,-,-"
"'[15:24:14.256]',-,-0.266,0.640,-,0.855,-,0.521,2.703,-,-,-"
