"'Time','II','PLETH','V','ABP','III'"
"'[01:55:35.928]',-,0.502,-,-,-"
"'[01:55:35.936]',-,0.502,-,-,-"
"'[01:55:35.944]',-,0.502,-,-,-"
"'[01:55:35.952]',-,0.502,-,-,-"
"'[01:55:35.960]',-,0.502,-,-,-"
"'[01:55:35.968]',-,0.502,-,-,-"
"'[01:55:35.976]',-,0.502,-,-,-"
"'[01:55:35.984]',-,0.502,-,-,-"
"'[01:55:35.992]',-,0.502,-,-,-"
"'[01:55:36.000]',-,0.502,-,-,-"
"'[01:55:36.008]',-,0.502,-,-,-"
"'[01:55:36.016]',-,0.502,-,-,-"
"'[01:55:36.024]',-,0.502,-,-,-"
"'[01:55:36.032]',-,0.502,-,-,-"
"'[01:55:36.040]',-,0.502,-,-,-"
"'[01:55:36.048]',-,0.502,-,-,-"
"'[01:55:36.056]',-,0.502,-,-,-"
"'[01:55:36.064]',-,0.502,-,-,-"
"'[01:55:36.072]',-,0.502,-,-,-"
"'[01:55:36.080]',-,0.502,-,-,-"
"'[01:55:36.088]',-,0.502,-,-,-"
"'[01:55:36.096]',-,0.502,-,-,-"
"'[01:55:36.104]',-,0.502,-,-,-"
"'[01:55:36.112]',-,0.502,-,-,-"
"'[01:55:36.120]',-,0.502,-,-,-"
"'[01:55:36.128]',-,0.502,-,-,-"
"'[01:55:36.136]',-,0.502,-,-,-"
"'[01:55:36.144]',-,0.502,-,-,-"
"'[01:55:36.152]',-,0.502,-,-,-"
"'[01:55:36.160]',-,0.502,-,-,-"
"'[01:55:36.168]',-,0.502,-,-,-"
"'[01:55:36.176]',-,0.502,-,-,-"
"'[01:55:36.184]',-,0.502,-,-,-"
"'[01:55:36.192]',-,0.502,-,-,-"
"'[01:55:36.200]',-,0.502,-,-,-"
"'[01:55:36.208]',-,0.502,-,-,-"
"'[01:55:36.216]',-,0.502,-,-,-"
"'[01:55:36.224]',-,0.502,-,-,-"
"'[01:55:36.232]',-,0.502,-,-,-"
"'[01:55:36.240]',-,0.502,-,-,-"
"'[01:55:36.248]',-,0.502,-,-,-"
"'[01:55:36.256]',-,0.502,-,-,-"
"'[01:55:36.264]',-,0.502,-,-,-"
"'[01:55:36.272]',-,0.502,-,-,-"
"'[01:55:36.280]',-,0.502,-,-,-"
"'[01:55:36.288]',-,0.502,-,-,-"
"'[01:55:36.296]',-,0.502,-,-,-"
"'[01:55:36.304]',-,0.502,-,-,-"
"'[01:55:36.312]',-,0.502,-,-,-"
"'[01:55:36.320]',-,0.502,-,-,-"
"'[01:55:36.328]',-,0.502,-,-,-"
"'[01:55:36.336]',-,0.502,-,-,-"
"'[01:55:36.344]',-,0.502,-,-,-"
"'[01:55:36.352]',-,0.502,-,-,-"
"'[01:55:36.360]',-,0.502,-,-,-"
"'[01:55:36.368]',-,0.502,-,-,-"
"'[01:55:36.376]',-,0.502,-,-,-"
"'[01:55:36.384]',-,0.502,-,-,-"
"'[01:55:36.392]',-,0.502,-,-,-"
"'[01:55:36.400]',-,0.502,-,-,-"
"'[01:55:36.408]',-,0.502,-,-,-"
"'[01:55:36.416]',-,0.502,-,-,-"
"'[01:55:36.424]',-,0.502,-,-,-"
"'[01:55:36.432]',-,0.502,-,-,-"
"'[01:55:36.440]',-,0.502,-,-,-"
"'[01:55:36.448]',-,0.502,-,-,-"
"'[01:55:36.456]',-,0.502,-,-,-"
"'[01:55:36.464]',-,0.502,-,-,-"
"'[01:55:36.472]',-,0.502,-,-,-"
"'[01:55:36.480]',-,0.502,-,-,-"
"'[01:55:36.488]',-,0.502,-,-,-"
"'[01:55:36.496]',-,0.502,-,-,-"
"'[01:55:36.504]',-,0.502,-,-,-"
"'[01:55:36.512]',-,0.502,-,-,-"
"'[01:55:36.520]',-,0.502,-,-,-"
"'[01:55:36.528]',-,0.502,-,-,-"
"'[01:55:36.536]',-,0.502,-,-,-"
"'[01:55:36.544]',-,0.502,-,-,-"
"'[01:55:36.552]',-,0.502,-,-,-"
"'[01:55:36.560]',-,0.502,-,-,-"
"'[01:55:36.568]',-,0.502,-,-,-"
"'[01:55:36.576]',-,0.502,-,-,-"
"'[01:55:36.584]',-,0.502,-,-,-"
"'[01:55:36.592]',-,0.502,-,-,-"
"'[01:55:36.600]',-,0.502,-,-,-"
"'[01:55:36.608]',-,0.502,-,-,-"
"'[01:55:36.616]',-,0.502,-,-,-"
"'[01:55:36.624]',-,0.502,-,-,-"
"'[01:55:36.632]',-,0.502,-,-,-"
"'[01:55:36.640]',-,0.502,-,-,-"
"'[01:55:36.648]',-,0.502,-,-,-"
"'[01:55:36.656]',-,0.502,-,-,-"
"'[01:55:36.664]',-,0.502,-,-,-"
"'[01:55:36.672]',-,0.502,-,-,-"
"'[01:55:36.680]',-,0.502,-,-,-"
"'[01:55:36.688]',-,0.502,-,-,-"
"'[01:55:36.696]',-,0.502,-,-,-"
"'[01:55:36.704]',-,0.502,-,-,-"
"'[01:55:36.712]',-,0.502,-,-,-"
"'[01:55:36.720]',-,0.502,-,-,-"
"'[01:55:36.728]',-,0.502,-,-,-"
"'[01:55:36.736]',-,0.502,-,-,-"
"'[01:55:36.744]',-,0.502,-,-,-"
"'[01:55:36.752]',-,0.502,-,-,-"
"'[01:55:36.760]',-,0.502,-,-,-"
"'[01:55:36.768]',-,0.502,-,-,-"
"'[01:55:36.776]',-,0.502,-,-,-"
"'[01:55:36.784]',-,0.502,-,-,-"
"'[01:55:36.792]',-,0.502,-,-,-"
"'[01:55:36.800]',-,0.502,-,-,-"
"'[01:55:36.808]',-,0.502,-,-,-"
"'[01:55:36.816]',-,0.502,-,-,-"
"'[01:55:36.824]',-,0.502,-,-,-"
"'[01:55:36.832]',-,0.502,-,-,-"
"'[01:55:36.840]',-,0.502,-,-,-"
"'[01:55:36.848]',-,0.502,-,-,-"
"'[01:55:36.856]',-,0.502,-,-,-"
"'[01:55:36.864]',-,0.502,-,-,-"
"'[01:55:36.872]',-,0.502,-,-,-"
"'[01:55:36.880]',-,0.502,-,-,-"
"'[01:55:36.888]',-,0.502,-,-,-"
"'[01:55:36.896]',-,0.502,-,-,-"
"'[01:55:36.904]',-,0.502,-,-,-"
"'[01:55:36.912]',-,0.502,-,-,-"
"'[01:55:36.920]',-,0.502,-,-,-"
"'[01:55:36.928]',-,0.502,-,-,-"
"'[01:55:36.936]',-,0.502,-,-,-"
"'[01:55:36.944]',-,0.502,-,-,-"
"'[01:55:36.952]',-,0.502,-,-,-"
"'[01:55:36.960]',-,0.502,-,-,-"
"'[01:55:36.968]',-,0.502,-,-,-"
"'[01:55:36.976]',-,0.502,-,-,-"
"'[01:55:36.984]',-,0.502,-,-,-"
"'[01:55:36.992]',-,0.502,-,-,-"
"'[01:55:37.000]',-,0.502,-,-,-"
"'[01:55:37.008]',-,0.502,-,-,-"
"'[01:55:37.016]',-,0.502,-,-,-"
"'[01:55:37.024]',-,0.502,-,-,-"
"'[01:55:37.032]',-,0.502,-,-,-"
"'[01:55:37.040]',-,0.502,-,-,-"
"'[01:55:37.048]',-,0.502,-,-,-"
"'[01:55:37.056]',-,0.502,-,-,-"
"'[01:55:37.064]',-,0.502,-,-,-"
"'[01:55:37.072]',-,0.502,-,-,-"
"'[01:55:37.080]',-,0.502,-,-,-"
"'[01:55:37.088]',-,0.502,-,-,-"
"'[01:55:37.096]',-,0.502,-,-,-"
"'[01:55:37.104]',-,0.502,-,-,-"
"'[01:55:37.112]',-,0.502,-,-,-"
"'[01:55:37.120]',-,0.502,-,-,-"
"'[01:55:37.128]',-,0.502,-,-,-"
"'[01:55:37.136]',-,0.502,-,-,-"
"'[01:55:37.144]',-,0.502,-,-,-"
"'[01:55:37.152]',-,0.502,-,-,-"
"'[01:55:37.160]',-,0.502,-,-,-"
"'[01:55:37.168]',-,0.502,-,-,-"
"'[01:55:37.176]',-,0.502,-,-,-"
"'[01:55:37.184]',-,0.502,-,-,-"
"'[01:55:37.192]',-,0.502,-,-,-"
"'[01:55:37.200]',-,0.502,-,-,-"
"'[01:55:37.208]',-,0.502,-,-,-"
"'[01:55:37.216]',-,0.502,-,-,-"
"'[01:55:37.224]',-,0.502,-,-,-"
"'[01:55:37.232]',-,0.502,-,-,-"
"'[01:55:37.240]',-,0.502,-,-,-"
"'[01:55:37.248]',-,0.502,-,-,-"
"'[01:55:37.256]',-,0.502,-,-,-"
"'[01:55:37.264]',-,0.502,-,-,-"
"'[01:55:37.272]',-,0.502,-,-,-"
"'[01:55:37.280]',-,0.502,-,-,-"
"'[01:55:37.288]',-,0.502,-,-,-"
"'[01:55:37.296]',-,0.502,-,-,-"
"'[01:55:37.304]',-,0.502,-,-,-"
"'[01:55:37.312]',-,0.502,-,-,-"
"'[01:55:37.320]',-,0.502,-,-,-"
"'[01:55:37.328]',-,0.502,-,-,-"
"'[01:55:37.336]',-,0.502,-,-,-"
"'[01:55:37.344]',-,0.502,-,-,-"
"'[01:55:37.352]',-,0.502,-,-,-"
"'[01:55:37.360]',-,0.502,-,-,-"
"'[01:55:37.368]',-,0.502,-,-,-"
"'[01:55:37.376]',-,0.502,-,-,-"
"'[01:55:37.384]',-,0.502,-,-,-"
"'[01:55:37.392]',-,0.502,-,-,-"
"'[01:55:37.400]',-,0.502,-,-,-"
"'[01:55:37.408]',-,0.502,-,-,-"
"'[01:55:37.416]',-,0.502,-,-,-"
"'[01:55:37.424]',-,0.502,-,-,-"
"'[01:55:37.432]',-,0.502,-,-,-"
"'[01:55:37.440]',-,0.502,-,-,-"
"'[01:55:37.448]',-,0.502,-,-,-"
"'[01:55:37.456]',-,0.502,-,-,-"
"'[01:55:37.464]',-,0.502,-,-,-"
"'[01:55:37.472]',-,0.502,-,-,-"
"'[01:55:37.480]',-,0.502,-,-,-"
"'[01:55:37.488]',-,0.502,-,-,-"
"'[01:55:37.496]',-,0.502,-,-,-"
"'[01:55:37.504]',-,0.502,-,-,-"
"'[01:55:37.512]',-,0.502,-,-,-"
"'[01:55:37.520]',-,0.502,-,-,-"
"'[01:55:37.528]',-,0.502,-,-,-"
"'[01:55:37.536]',-,0.502,-,-,-"
"'[01:55:37.544]',-,0.502,-,-,-"
"'[01:55:37.552]',-,0.502,-,-,-"
"'[01:55:37.560]',-,0.502,-,-,-"
"'[01:55:37.568]',-,0.502,-,-,-"
"'[01:55:37.576]',-,0.502,-,-,-"
"'[01:55:37.584]',-,0.502,-,-,-"
"'[01:55:37.592]',-,0.502,-,-,-"
"'[01:55:37.600]',-,0.502,-,-,-"
"'[01:55:37.608]',-,0.502,-,-,-"
"'[01:55:37.616]',-,0.502,-,-,-"
"'[01:55:37.624]',-,0.502,-,-,-"
"'[01:55:37.632]',-,0.502,-,-,-"
"'[01:55:37.640]',-,0.502,-,-,-"
"'[01:55:37.648]',-,0.502,-,-,-"
"'[01:55:37.656]',-,0.502,-,-,-"
"'[01:55:37.664]',-,0.502,-,-,-"
"'[01:55:37.672]',-,0.502,-,-,-"
"'[01:55:37.680]',-,0.502,-,-,-"
"'[01:55:37.688]',-,0.502,-,-,-"
"'[01:55:37.696]',-,0.502,-,-,-"
"'[01:55:37.704]',-,0.502,-,-,-"
"'[01:55:37.712]',-,0.502,-,-,-"
"'[01:55:37.720]',-,0.502,-,-,-"
"'[01:55:37.728]',-,0.502,-,-,-"
"'[01:55:37.736]',-,0.502,-,-,-"
"'[01:55:37.744]',-,0.502,-,-,-"
"'[01:55:37.752]',-,0.502,-,-,-"
"'[01:55:37.760]',-,0.502,-,-,-"
"'[01:55:37.768]',-,0.502,-,-,-"
"'[01:55:37.776]',-,0.502,-,-,-"
"'[01:55:37.784]',-,0.502,-,-,-"
"'[01:55:37.792]',-,0.502,-,-,-"
"'[01:55:37.800]',-,0.502,-,-,-"
"'[01:55:37.808]',-,0.502,-,-,-"
"'[01:55:37.816]',-,0.502,-,-,-"
"'[01:55:37.824]',-,0.502,-,-,-"
"'[01:55:37.832]',-,0.502,-,-,-"
"'[01:55:37.840]',-,0.502,-,-,-"
"'[01:55:37.848]',-,0.502,-,-,-"
"'[01:55:37.856]',-,0.502,-,-,-"
"'[01:55:37.864]',-,0.502,-,-,-"
"'[01:55:37.872]',-,0.502,-,-,-"
"'[01:55:37.880]',-,0.502,-,-,-"
"'[01:55:37.888]',-,0.502,-,-,-"
"'[01:55:37.896]',-,0.502,-,-,-"
"'[01:55:37.904]',-,0.502,-,-,-"
"'[01:55:37.912]',-,0.502,-,-,-"
"'[01:55:37.920]',-,0.502,-,-,-"
"'[01:55:37.928]',-,0.502,-,-,-"
"'[01:55:37.936]',-,0.502,-,-,-"
"'[01:55:37.944]',-,0.502,-,-,-"
"'[01:55:37.952]',-,0.502,-,-,-"
"'[01:55:37.960]',-,0.502,-,-,-"
"'[01:55:37.968]',-,0.502,-,-,-"
"'[01:55:37.976]',-,0.502,-,-,-"
"'[01:55:37.984]',-,0.502,-,-,-"
"'[01:55:37.992]',-,0.502,-,-,-"
"'[01:55:38.000]',-,0.502,-,-,-"
"'[01:55:38.008]',-,0.502,-,-,-"
"'[01:55:38.016]',-,0.502,-,-,-"
"'[01:55:38.024]',-,0.502,-,-,-"
"'[01:55:38.032]',-,0.502,-,-,-"
"'[01:55:38.040]',-,0.502,-,-,-"
"'[01:55:38.048]',-,0.502,-,-,-"
"'[01:55:38.056]',-,0.502,-,-,-"
"'[01:55:38.064]',-,0.502,-,-,-"
"'[01:55:38.072]',-,0.502,-,-,-"
"'[01:55:38.080]',-,0.502,-,-,-"
"'[01:55:38.088]',-,0.502,-,-,-"
"'[01:55:38.096]',-,0.502,-,-,-"
"'[01:55:38.104]',-,0.502,-,-,-"
"'[01:55:38.112]',-,0.502,-,-,-"
"'[01:55:38.120]',-,0.502,-,-,-"
"'[01:55:38.128]',-,0.502,-,-,-"
"'[01:55:38.136]',-,0.502,-,-,-"
"'[01:55:38.144]',-,0.502,-,-,-"
"'[01:55:38.152]',-,0.502,-,-,-"
"'[01:55:38.160]',-,0.502,-,-,-"
"'[01:55:38.168]',-,0.502,-,-,-"
"'[01:55:38.176]',-,0.502,-,-,-"
"'[01:55:38.184]',-,0.502,-,-,-"
"'[01:55:38.192]',-,0.502,-,-,-"
"'[01:55:38.200]',-,0.502,-,-,-"
"'[01:55:38.208]',-,0.502,-,-,-"
"'[01:55:38.216]',-,0.502,-,-,-"
"'[01:55:38.224]',-,0.502,-,-,-"
"'[01:55:38.232]',-,0.502,-,-,-"
"'[01:55:38.240]',-,0.502,-,-,-"
"'[01:55:38.248]',-,0.502,-,-,-"
"'[01:55:38.256]',-,0.502,-,-,-"
"'[01:55:38.264]',-,0.502,-,-,-"
"'[01:55:38.272]',-,0.502,-,-,-"
"'[01:55:38.280]',-,0.502,-,-,-"
"'[01:55:38.288]',-,0.502,-,-,-"
"'[01:55:38.296]',-,0.502,-,-,-"
"'[01:55:38.304]',-,0.502,-,-,-"
"'[01:55:38.312]',-,0.502,-,-,-"
"'[01:55:38.320]',-,0.502,-,-,-"
"'[01:55:38.328]',-,0.502,-,-,-"
"'[01:55:38.336]',-,0.502,-,-,-"
"'[01:55:38.344]',-,0.502,-,-,-"
"'[01:55:38.352]',-,0.502,-,-,-"
"'[01:55:38.360]',-,0.502,-,-,-"
"'[01:55:38.368]',-,0.502,-,-,-"
"'[01:55:38.376]',-,0.502,-,-,-"
"'[01:55:38.384]',-,0.502,-,-,-"
"'[01:55:38.392]',-,0.502,-,-,-"
"'[01:55:38.400]',-,0.502,-,-,-"
"'[01:55:38.408]',-,0.502,-,-,-"
"'[01:55:38.416]',-,0.502,-,-,-"
"'[01:55:38.424]',-,0.502,-,-,-"
"'[01:55:38.432]',-,0.502,-,-,-"
"'[01:55:38.440]',-,0.502,-,-,-"
"'[01:55:38.448]',-,0.502,-,-,-"
"'[01:55:38.456]',-,0.502,-,-,-"
"'[01:55:38.464]',-,0.502,-,-,-"
"'[01:55:38.472]',-,0.502,-,-,-"
"'[01:55:38.480]',-,0.502,-,-,-"
"'[01:55:38.488]',-,0.502,-,-,-"
"'[01:55:38.496]',-,0.502,-,-,-"
"'[01:55:38.504]',-,0.502,-,-,-"
"'[01:55:38.512]',-,0.502,-,-,-"
"'[01:55:38.520]',-,0.502,-,-,-"
"'[01:55:38.528]',-,0.502,-,-,-"
"'[01:55:38.536]',-,0.502,-,-,-"
"'[01:55:38.544]',-,0.502,-,-,-"
"'[01:55:38.552]',-,0.502,-,-,-"
"'[01:55:38.560]',-,0.502,-,-,-"
"'[01:55:38.568]',-,0.502,-,-,-"
"'[01:55:38.576]',-,0.502,-,-,-"
"'[01:55:38.584]',-,0.502,-,-,-"
"'[01:55:38.592]',-,0.502,-,-,-"
"'[01:55:38.600]',-,0.502,-,-,-"
"'[01:55:38.608]',-,0.502,-,-,-"
"'[01:55:38.616]',-,0.502,-,-,-"
"'[01:55:38.624]',-,0.502,-,-,-"
"'[01:55:38.632]',-,0.502,-,-,-"
"'[01:55:38.640]',-,0.502,-,-,-"
"'[01:55:38.648]',-,0.502,-,-,-"
"'[01:55:38.656]',-,0.502,-,-,-"
"'[01:55:38.664]',-,0.502,-,-,-"
"'[01:55:38.672]',-,0.502,-,-,-"
"'[01:55:38.680]',-,0.502,-,-,-"
"'[01:55:38.688]',-,0.502,-,-,-"
"'[01:55:38.696]',-,0.502,-,-,-"
"'[01:55:38.704]',-,0.502,-,-,-"
"'[01:55:38.712]',-,0.502,-,-,-"
"'[01:55:38.720]',-,0.502,-,-,-"
"'[01:55:38.728]',-,0.502,-,-,-"
"'[01:55:38.736]',-,0.502,-,-,-"
"'[01:55:38.744]',-,0.502,-,-,-"
"'[01:55:38.752]',-,0.502,-,-,-"
"'[01:55:38.760]',-,0.502,-,-,-"
"'[01:55:38.768]',-,0.502,-,-,-"
"'[01:55:38.776]',-,0.502,-,-,-"
"'[01:55:38.784]',-,0.502,-,-,-"
"'[01:55:38.792]',-,0.502,-,-,-"
"'[01:55:38.800]',-,0.502,-,-,-"
"'[01:55:38.808]',-,0.502,-,-,-"
"'[01:55:38.816]',-,0.502,-,-,-"
"'[01:55:38.824]',-,0.502,-,-,-"
"'[01:55:38.832]',-,0.502,-,-,-"
"'[01:55:38.840]',-,0.502,-,-,-"
"'[01:55:38.848]',-,0.502,-,-,-"
"'[01:55:38.856]',-,0.502,-,-,-"
"'[01:55:38.864]',-,0.502,-,-,-"
"'[01:55:38.872]',-,0.502,-,-,-"
"'[01:55:38.880]',-,0.502,-,-,-"
"'[01:55:38.888]',-,0.502,-,-,-"
"'[01:55:38.896]',-,0.502,-,-,-"
"'[01:55:38.904]',-,0.502,-,-,-"
"'[01:55:38.912]',-,0.502,-,-,-"
"'[01:55:38.920]',-,0.502,-,-,-"
"'[01:55:38.928]',-,0.502,-,-,-"
"'[01:55:38.936]',-,0.502,-,-,-"
"'[01:55:38.944]',-,0.502,-,-,-"
"'[01:55:38.952]',-,0.502,-,-,-"
"'[01:55:38.960]',-,0.502,-,-,-"
"'[01:55:38.968]',-,0.502,-,-,-"
"'[01:55:38.976]',-,0.502,-,-,-"
"'[01:55:38.984]',-,0.502,-,-,-"
"'[01:55:38.992]',-,0.502,-,-,-"
"'[01:55:39.000]',-,0.502,-,-,-"
"'[01:55:39.008]',-,0.502,-,-,-"
"'[01:55:39.016]',-,0.502,-,-,-"
"'[01:55:39.024]',-,0.502,-,-,-"
"'[01:55:39.032]',-,0.502,-,-,-"
"'[01:55:39.040]',-,0.502,-,-,-"
"'[01:55:39.048]',-,0.502,-,-,-"
"'[01:55:39.056]',-,0.502,-,-,-"
"'[01:55:39.064]',-,0.502,-,-,-"
"'[01:55:39.072]',-,0.502,-,-,-"
"'[01:55:39.080]',-,0.502,-,-,-"
"'[01:55:39.088]',-,0.502,-,-,-"
"'[01:55:39.096]',-,0.502,-,-,-"
"'[01:55:39.104]',-,0.502,-,-,-"
"'[01:55:39.112]',-,0.502,-,-,-"
"'[01:55:39.120]',-,0.502,-,-,-"
"'[01:55:39.128]',-,0.502,-,-,-"
"'[01:55:39.136]',-,0.502,-,-,-"
"'[01:55:39.144]',-,0.502,-,-,-"
"'[01:55:39.152]',-,0.502,-,-,-"
"'[01:55:39.160]',-,0.502,-,-,-"
"'[01:55:39.168]',-,0.502,-,-,-"
"'[01:55:39.176]',-,0.502,-,-,-"
"'[01:55:39.184]',-,0.502,-,-,-"
"'[01:55:39.192]',-,0.502,-,-,-"
"'[01:55:39.200]',-,0.502,-,-,-"
"'[01:55:39.208]',-,0.502,-,-,-"
"'[01:55:39.216]',-,0.502,-,-,-"
"'[01:55:39.224]',-,0.502,-,-,-"
"'[01:55:39.232]',-,0.502,-,-,-"
"'[01:55:39.240]',-,0.502,-,-,-"
"'[01:55:39.248]',-,0.502,-,-,-"
"'[01:55:39.256]',-,0.502,-,-,-"
"'[01:55:39.264]',-,0.502,-,-,-"
"'[01:55:39.272]',-,0.502,-,-,-"
"'[01:55:39.280]',-,0.502,-,-,-"
"'[01:55:39.288]',-,0.502,-,-,-"
"'[01:55:39.296]',-,0.502,-,-,-"
"'[01:55:39.304]',-,0.502,-,-,-"
"'[01:55:39.312]',-,0.502,-,-,-"
"'[01:55:39.320]',-,0.502,-,-,-"
"'[01:55:39.328]',-,0.502,-,-,-"
"'[01:55:39.336]',-,0.502,-,-,-"
"'[01:55:39.344]',-,0.502,-,-,-"
"'[01:55:39.352]',-,0.502,-,-,-"
"'[01:55:39.360]',-,0.502,-,-,-"
"'[01:55:39.368]',-,0.502,-,-,-"
"'[01:55:39.376]',-,0.502,-,-,-"
"'[01:55:39.384]',-,0.502,-,-,-"
"'[01:55:39.392]',-,0.502,-,-,-"
"'[01:55:39.400]',-,0.502,-,-,-"
"'[01:55:39.408]',-,0.502,-,-,-"
"'[01:55:39.416]',-,0.502,-,-,-"
"'[01:55:39.424]',-,0.502,-,-,-"
"'[01:55:39.432]',-,0.502,-,-,-"
"'[01:55:39.440]',-,0.502,-,-,-"
"'[01:55:39.448]',-,0.502,-,-,-"
"'[01:55:39.456]',-,0.502,-,-,-"
"'[01:55:39.464]',-,0.502,-,-,-"
"'[01:55:39.472]',-,0.502,-,-,-"
"'[01:55:39.480]',-,0.502,-,-,-"
"'[01:55:39.488]',-,0.502,-,-,-"
"'[01:55:39.496]',-,0.502,-,-,-"
"'[01:55:39.504]',-,0.502,-,-,-"
"'[01:55:39.512]',-,0.502,-,-,-"
"'[01:55:39.520]',-,0.502,-,-,-"
"'[01:55:39.528]',-,0.502,-,-,-"
"'[01:55:39.536]',-,0.502,-,-,-"
"'[01:55:39.544]',-,0.502,-,-,-"
"'[01:55:39.552]',-,0.502,-,-,-"
"'[01:55:39.560]',-,0.502,-,-,-"
"'[01:55:39.568]',-,0.502,-,-,-"
"'[01:55:39.576]',-,0.502,-,-,-"
"'[01:55:39.584]',-,0.502,-,-,-"
"'[01:55:39.592]',-,0.502,-,-,-"
"'[01:55:39.600]',-,0.502,-,-,-"
"'[01:55:39.608]',-,0.502,-,-,-"
"'[01:55:39.616]',-,0.502,-,-,-"
"'[01:55:39.624]',-,0.502,-,-,-"
"'[01:55:39.632]',-,0.502,-,-,-"
"'[01:55:39.640]',-,0.502,-,-,-"
"'[01:55:39.648]',-,0.502,-,-,-"
"'[01:55:39.656]',-,0.502,-,-,-"
"'[01:55:39.664]',-,0.502,-,-,-"
"'[01:55:39.672]',-,0.502,-,-,-"
"'[01:55:39.680]',-,0.502,-,-,-"
"'[01:55:39.688]',-,0.502,-,-,-"
"'[01:55:39.696]',-,0.502,-,-,-"
"'[01:55:39.704]',-,0.502,-,-,-"
"'[01:55:39.712]',-,0.502,-,-,-"
"'[01:55:39.720]',-,0.502,-,-,-"
"'[01:55:39.728]',-,0.502,-,-,-"
"'[01:55:39.736]',-,0.502,-,-,-"
"'[01:55:39.744]',-,0.502,-,-,-"
"'[01:55:39.752]',-,0.502,-,-,-"
"'[01:55:39.760]',-,0.502,-,-,-"
"'[01:55:39.768]',-,0.502,-,-,-"
"'[01:55:39.776]',-,0.502,-,-,-"
"'[01:55:39.784]',-,0.502,-,-,-"
"'[01:55:39.792]',-,0.502,-,-,-"
"'[01:55:39.800]',-,0.502,-,-,-"
"'[01:55:39.808]',-,0.502,-,-,-"
"'[01:55:39.816]',-,0.502,-,-,-"
"'[01:55:39.824]',-,0.502,-,-,-"
"'[01:55:39.832]',-,0.502,-,-,-"
"'[01:55:39.840]',-,0.502,-,-,-"
"'[01:55:39.848]',-,0.502,-,-,-"
"'[01:55:39.856]',-,0.502,-,-,-"
"'[01:55:39.864]',-,0.502,-,-,-"
"'[01:55:39.872]',-,0.502,-,-,-"
"'[01:55:39.880]',-,0.502,-,-,-"
"'[01:55:39.888]',-,0.502,-,-,-"
"'[01:55:39.896]',-,0.502,-,-,-"
"'[01:55:39.904]',-,0.502,-,-,-"
"'[01:55:39.912]',-,0.502,-,-,-"
"'[01:55:39.920]',-,0.502,-,-,-"
"'[01:55:39.928]',-,0.502,-,-,-"
"'[01:55:39.936]',-,0.502,-,-,-"
"'[01:55:39.944]',-,0.502,-,-,-"
"'[01:55:39.952]',-,0.502,-,-,-"
"'[01:55:39.960]',-,0.502,-,-,-"
"'[01:55:39.968]',-,0.502,-,-,-"
"'[01:55:39.976]',-,0.502,-,-,-"
"'[01:55:39.984]',-,0.502,-,-,-"
"'[01:55:39.992]',-,0.502,-,-,-"
"'[01:55:40.000]',-,0.502,-,-,-"
"'[01:55:40.008]',-,0.502,-,-,-"
"'[01:55:40.016]',-,0.502,-,-,-"
"'[01:55:40.024]',-,0.502,-,-,-"
"'[01:55:40.032]',-,0.502,-,-,-"
"'[01:55:40.040]',-,0.502,-,-,-"
"'[01:55:40.048]',-,0.502,-,-,-"
"'[01:55:40.056]',-,0.502,-,-,-"
"'[01:55:40.064]',-,0.502,-,-,-"
"'[01:55:40.072]',-,0.502,-,-,-"
"'[01:55:40.080]',-,0.502,-,-,-"
"'[01:55:40.088]',-,0.502,-,-,-"
"'[01:55:40.096]',-,0.502,-,-,-"
"'[01:55:40.104]',-,0.502,-,-,-"
"'[01:55:40.112]',-,0.502,-,-,-"
"'[01:55:40.120]',-,0.502,-,-,-"
"'[01:55:40.128]',-,0.502,-,-,-"
"'[01:55:40.136]',-,0.502,-,-,-"
"'[01:55:40.144]',-,0.502,-,-,-"
"'[01:55:40.152]',-,0.502,-,-,-"
"'[01:55:40.160]',-,0.502,-,-,-"
"'[01:55:40.168]',-,0.502,-,-,-"
"'[01:55:40.176]',-,0.502,-,-,-"
"'[01:55:40.184]',-,0.502,-,-,-"
"'[01:55:40.192]',-,0.502,-,-,-"
"'[01:55:40.200]',-,0.502,-,-,-"
"'[01:55:40.208]',-,0.502,-,-,-"
"'[01:55:40.216]',-,0.502,-,-,-"
"'[01:55:40.224]',-,0.502,-,-,-"
"'[01:55:40.232]',-,0.502,-,-,-"
"'[01:55:40.240]',-,0.502,-,-,-"
"'[01:55:40.248]',-,0.502,-,-,-"
"'[01:55:40.256]',-,0.502,-,-,-"
"'[01:55:40.264]',-,0.502,-,-,-"
"'[01:55:40.272]',-,0.502,-,-,-"
"'[01:55:40.280]',-,0.502,-,-,-"
"'[01:55:40.288]',-,0.502,-,-,-"
"'[01:55:40.296]',-,0.502,-,-,-"
"'[01:55:40.304]',-,0.502,-,-,-"
"'[01:55:40.312]',-,0.502,-,-,-"
"'[01:55:40.320]',-,0.502,-,-,-"
"'[01:55:40.328]',-,0.502,-,-,-"
"'[01:55:40.336]',-,0.502,-,-,-"
"'[01:55:40.344]',-,0.502,-,-,-"
"'[01:55:40.352]',-,0.502,-,-,-"
"'[01:55:40.360]',-,0.502,-,-,-"
"'[01:55:40.368]',-,0.502,-,-,-"
"'[01:55:40.376]',-,0.502,-,-,-"
"'[01:55:40.384]',-,0.502,-,-,-"
"'[01:55:40.392]',-,0.502,-,-,-"
