'Time','II','PLETH','ABP','III','I'
'[19:55:36.032]',0.402,0.455,69.430,-,-
'[19:55:36.040]',0.409,0.451,68.808,-,-
'[19:55:36.048]',0.417,0.447,68.808,-,-
'[19:55:36.056]',0.417,0.443,68.808,-,-
'[19:55:36.064]',0.402,0.443,70.259,-,-
'[19:55:36.072]',0.370,0.439,71.917,-,-
'[19:55:36.080]',0.362,0.435,75.855,-,-
'[19:55:36.088]',0.362,0.435,81.244,-,-
'[19:55:36.096]',0.370,0.435,89.119,-,-
'[19:55:36.104]',0.370,0.431,97.617,-,-
'[19:55:36.112]',0.370,0.431,106.321,-,-
'[19:55:36.120]',0.402,0.427,113.368,-,-
'[19:55:36.128]',0.425,0.427,117.927,-,-
'[19:55:36.136]',0.433,0.424,120.415,-,-
'[19:55:36.144]',0.417,0.424,121.036,-,-
'[19:55:36.152]',0.425,0.420,121.036,-,-
'[19:55:36.160]',0.417,0.416,121.036,-,-
'[19:55:36.168]',0.386,0.412,122.694,-,-
'[19:55:36.176]',0.362,0.408,125.803,-,-
'[19:55:36.184]',0.362,0.408,129.741,-,-
'[19:55:36.192]',0.386,0.404,134.301,-,-
'[19:55:36.200]',0.402,0.404,138.238,-,-
'[19:55:36.208]',0.386,0.400,141.347,-,-
'[19:55:36.216]',0.370,0.400,143.834,-,-
'[19:55:36.224]',0.362,0.396,144.456,-,-
'[19:55:36.232]',0.370,0.392,144.456,-,-
'[19:55:36.240]',0.386,0.388,144.456,-,-
'[19:55:36.248]',0.402,0.384,143.834,-,-
'[19:55:36.256]',0.402,0.380,143.005,-,-
'[19:55:36.264]',0.386,0.380,143.005,-,-
'[19:55:36.272]',0.378,0.380,143.834,-,-
'[19:55:36.280]',0.362,0.380,143.834,-,-
'[19:55:36.288]',0.354,0.380,144.456,-,-
'[19:55:36.296]',0.362,0.380,144.456,-,-
'[19:55:36.304]',0.386,0.380,144.456,-,-
'[19:55:36.312]',0.386,0.380,143.834,-,-
'[19:55:36.320]',0.386,0.380,143.005,-,-
'[19:55:36.328]',0.386,0.380,141.347,-,-
'[19:55:36.336]',0.386,0.380,140.725,-,-
'[19:55:36.344]',0.402,0.380,139.067,-,-
'[19:55:36.352]',0.402,0.380,137.409,-,-
'[19:55:36.360]',0.394,0.380,135.959,-,-
'[19:55:36.368]',0.386,0.380,134.301,-,-
'[19:55:36.376]',0.402,0.380,132.850,-,-
'[19:55:36.384]',0.409,0.380,130.570,-,-
'[19:55:36.392]',0.417,0.380,128.083,-,-
'[19:55:36.400]',0.402,0.384,125.803,-,-
'[19:55:36.408]',0.394,0.384,122.694,-,-
'[19:55:36.416]',0.386,0.388,119.585,-,-
'[19:55:36.424]',0.394,0.396,115.648,-,-
'[19:55:36.432]',0.402,0.404,111.710,-,-
'[19:55:36.440]',0.394,0.412,106.943,-,-
'[19:55:36.448]',0.378,0.424,103.834,-,-
'[19:55:36.456]',0.362,0.435,101.554,-,-
'[19:55:36.464]',0.346,0.451,100.725,-,-
'[19:55:36.472]',0.339,0.467,100.104,-,-
'[19:55:36.480]',0.331,0.478,100.725,-,-
'[19:55:36.488]',0.339,0.486,100.725,-,-
'[19:55:36.496]',0.354,0.498,100.725,-,-
'[19:55:36.504]',0.362,0.510,100.104,-,-
'[19:55:36.512]',0.362,0.518,98.446,-,-
'[19:55:36.520]',0.362,0.529,97.617,-,-
'[19:55:36.528]',0.346,0.537,96.166,-,-
'[19:55:36.536]',0.315,0.549,95.337,-,-
'[19:55:36.544]',0.307,0.557,93.679,-,-
'[19:55:36.552]',0.307,0.569,93.057,-,-
'[19:55:36.560]',0.315,0.576,93.057,-,-
'[19:55:36.568]',0.331,0.588,92.228,-,-
'[19:55:36.576]',0.346,0.596,92.228,-,-
'[19:55:36.584]',0.346,0.604,91.399,-,-
'[19:55:36.592]',0.331,0.612,91.399,-,-
'[19:55:36.600]',0.331,0.620,90.570,-,-
'[19:55:36.608]',0.346,0.624,89.741,-,-
'[19:55:36.616]',0.346,0.631,89.119,-,-
'[19:55:36.624]',0.370,0.635,88.290,-,-
'[19:55:36.632]',0.402,0.639,87.461,-,-
'[19:55:36.640]',0.417,0.643,86.632,-,-
'[19:55:36.648]',0.425,0.647,86.010,-,-
'[19:55:36.656]',0.402,0.647,85.181,-,-
'[19:55:36.664]',0.370,0.647,85.181,-,-
'[19:55:36.672]',0.331,0.651,84.352,-,-
'[19:55:36.680]',0.323,0.651,84.352,-,-
'[19:55:36.688]',0.331,0.647,83.523,-,-
'[19:55:36.696]',0.331,0.647,82.902,-,-
'[19:55:36.704]',0.323,0.647,82.073,-,-
'[19:55:36.712]',0.315,0.643,81.244,-,-
'[19:55:36.720]',0.323,0.639,81.244,-,-
'[19:55:36.728]',0.331,0.635,80.415,-,-
'[19:55:36.736]',0.323,0.631,80.415,-,-
'[19:55:36.744]',0.315,0.624,79.585,-,-
'[19:55:36.752]',0.307,0.620,79.585,-,-
'[19:55:36.760]',0.307,0.616,78.964,-,-
'[19:55:36.768]',0.299,0.612,78.964,-,-
'[19:55:36.776]',0.362,0.604,78.135,-,-
'[19:55:36.784]',0.520,0.600,78.135,-,-
'[19:55:36.792]',0.780,0.592,77.306,-,-
'[19:55:36.800]',0.969,0.588,76.477,-,-
'[19:55:36.808]',0.819,0.584,76.477,-,-
'[19:55:36.816]',0.402,0.580,75.855,-,-
'[19:55:36.824]',0.000,0.576,75.855,-,-
'[19:55:36.832]',-0.189,0.569,75.026,-,-
'[19:55:36.840]',-0.150,0.565,75.026,-,-
'[19:55:36.848]',-0.016,0.557,74.197,-,-
'[19:55:36.856]',0.118,0.553,74.197,-,-
'[19:55:36.864]',0.236,0.545,74.197,-,-
'[19:55:36.872]',0.291,0.541,74.197,-,-
'[19:55:36.880]',0.331,0.537,74.197,-,-
'[19:55:36.888]',0.346,0.533,74.197,-,-
'[19:55:36.896]',0.331,0.529,74.197,-,-
'[19:55:36.904]',0.323,0.525,74.197,-,-
'[19:55:36.912]',0.331,0.522,74.197,-,-
'[19:55:36.920]',0.339,0.514,73.368,-,-
'[19:55:36.928]',0.346,0.510,73.368,-,-
'[19:55:36.936]',0.362,0.506,72.746,-,-
'[19:55:36.944]',0.362,0.502,71.917,-,-
'[19:55:36.952]',0.362,0.498,71.917,-,-
'[19:55:36.960]',0.362,0.490,71.088,-,-
'[19:55:36.968]',0.346,0.486,71.088,-,-
'[19:55:36.976]',0.346,0.482,70.259,-,-
'[19:55:36.984]',0.346,0.478,69.430,-,-
'[19:55:36.992]',0.354,0.475,69.430,-,-
'[19:55:37.000]',0.339,0.471,68.808,-,-
'[19:55:37.008]',0.339,0.467,67.979,-,-
'[19:55:37.016]',0.362,0.463,67.979,-,-
'[19:55:37.024]',0.370,0.459,67.150,-,-
'[19:55:37.032]',0.378,0.455,67.979,-,-
'[19:55:37.040]',0.386,0.451,68.808,-,-
'[19:55:37.048]',0.362,0.451,71.917,-,-
'[19:55:37.056]',0.331,0.447,75.855,-,-
'[19:55:37.064]',0.323,0.443,82.073,-,-
'[19:55:37.072]',0.339,0.443,89.119,-,-
'[19:55:37.080]',0.339,0.439,97.617,-,-
'[19:55:37.088]',0.346,0.435,105.492,-,-
'[19:55:37.096]',0.362,0.431,112.539,-,-
'[19:55:37.104]',0.362,0.431,116.477,-,-
'[19:55:37.112]',0.362,0.427,117.927,-,-
'[19:55:37.120]',0.370,0.424,118.756,-,-
'[19:55:37.128]',0.370,0.424,119.585,-,-
'[19:55:37.136]',0.370,0.420,120.415,-,-
'[19:55:37.144]',0.362,0.416,121.865,-,-
'[19:55:37.152]',0.346,0.416,125.803,-,-
'[19:55:37.160]',0.323,0.412,129.741,-,-
'[19:55:37.168]',0.315,0.408,133.679,-,-
'[19:55:37.176]',0.315,0.408,137.409,-,-
'[19:55:37.184]',0.331,0.404,139.896,-,-
'[19:55:37.192]',0.339,0.404,141.347,-,-
'[19:55:37.200]',0.362,0.400,142.176,-,-
'[19:55:37.208]',0.370,0.396,141.347,-,-
'[19:55:37.216]',0.370,0.392,140.725,-,-
'[19:55:37.224]',0.378,0.388,139.896,-,-
'[19:55:37.232]',0.386,0.384,139.067,-,-
'[19:55:37.240]',0.370,0.384,139.067,-,-
'[19:55:37.248]',0.370,0.380,139.067,-,-
'[19:55:37.256]',0.362,0.380,139.067,-,-
'[19:55:37.264]',0.346,0.380,139.067,-,-
'[19:55:37.272]',0.346,0.380,139.067,-,-
'[19:55:37.280]',0.346,0.376,139.067,-,-
'[19:55:37.288]',0.362,0.376,138.238,-,-
'[19:55:37.296]',0.370,0.376,137.409,-,-
'[19:55:37.304]',0.370,0.376,135.959,-,-
'[19:55:37.312]',0.378,0.376,134.301,-,-
'[19:55:37.320]',0.402,0.376,133.679,-,-
'[19:55:37.328]',0.394,0.376,132.021,-,-
'[19:55:37.336]',0.386,0.376,130.570,-,-
'[19:55:37.344]',0.386,0.380,128.912,-,-
'[19:55:37.352]',0.386,0.384,126.632,-,-
'[19:55:37.360]',0.386,0.384,124.974,-,-
'[19:55:37.368]',0.386,0.388,121.865,-,-
'[19:55:37.376]',0.386,0.392,118.756,-,-
'[19:55:37.384]',0.386,0.392,115.648,-,-
'[19:55:37.392]',0.378,0.396,111.710,-,-
'[19:55:37.400]',0.394,0.404,107.772,-,-
'[19:55:37.408]',0.402,0.412,103.834,-,-
'[19:55:37.416]',0.402,0.420,100.725,-,-
'[19:55:37.424]',0.386,0.431,99.275,-,-
'[19:55:37.432]',0.362,0.439,98.446,-,-
'[19:55:37.440]',0.346,0.451,98.446,-,-
'[19:55:37.448]',0.331,0.459,99.275,-,-
'[19:55:37.456]',0.323,0.471,99.275,-,-
'[19:55:37.464]',0.323,0.482,98.446,-,-
'[19:55:37.472]',0.323,0.494,97.617,-,-
'[19:55:37.480]',0.339,0.506,96.788,-,-
'[19:55:37.488]',0.354,0.514,95.337,-,-
'[19:55:37.496]',0.339,0.522,93.679,-,-
'[19:55:37.504]',0.331,0.529,93.057,-,-
'[19:55:37.512]',0.331,0.541,92.228,-,-
'[19:55:37.520]',0.339,0.553,92.228,-,-
'[19:55:37.528]',0.346,0.561,91.399,-,-
'[19:55:37.536]',0.331,0.569,91.399,-,-
'[19:55:37.544]',0.323,0.576,91.399,-,-
'[19:55:37.552]',0.331,0.584,90.570,-,-
'[19:55:37.560]',0.339,0.588,90.570,-,-
'[19:55:37.568]',0.346,0.592,89.741,-,-
'[19:55:37.576]',0.362,0.600,88.290,-,-
'[19:55:37.584]',0.378,0.600,87.461,-,-
'[19:55:37.592]',0.386,0.604,86.632,-,-
'[19:55:37.600]',0.394,0.608,86.010,-,-
'[19:55:37.608]',0.402,0.612,86.010,-,-
'[19:55:37.616]',0.362,0.616,85.181,-,-
'[19:55:37.624]',0.346,0.616,84.352,-,-
'[19:55:37.632]',0.331,0.616,84.352,-,-
'[19:55:37.640]',0.307,0.616,83.523,-,-
'[19:55:37.648]',0.276,0.616,83.523,-,-
'[19:55:37.656]',0.283,0.616,82.902,-,-
'[19:55:37.664]',0.307,0.612,82.073,-,-
'[19:55:37.672]',0.323,0.608,82.073,-,-
'[19:55:37.680]',0.315,0.604,81.244,-,-
'[19:55:37.688]',0.299,0.600,81.244,-,-
'[19:55:37.696]',0.299,0.596,80.415,-,-
'[19:55:37.704]',0.331,0.592,80.415,-,-
'[19:55:37.712]',0.346,0.588,79.585,-,-
'[19:55:37.720]',0.354,0.584,78.964,-,-
'[19:55:37.728]',0.449,0.576,78.964,-,-
'[19:55:37.736]',0.669,0.573,78.135,-,-
'[19:55:37.744]',0.929,0.569,78.135,-,-
'[19:55:37.752]',0.992,0.565,77.306,-,-
'[19:55:37.760]',0.622,0.557,77.306,-,-
'[19:55:37.768]',0.189,0.553,76.477,-,-
'[19:55:37.776]',-0.102,0.545,76.477,-,-
'[19:55:37.784]',-0.157,0.537,75.855,-,-
'[19:55:37.792]',-0.063,0.533,75.855,-,-
'[19:55:37.800]',0.071,0.525,75.026,-,-
'[19:55:37.808]',0.189,0.522,75.026,-,-
'[19:55:37.816]',0.276,0.518,75.026,-,-
'[19:55:37.824]',0.307,0.514,75.026,-,-
'[19:55:37.832]',0.291,0.510,75.026,-,-
'[19:55:37.840]',0.299,0.506,75.026,-,-
'[19:55:37.848]',0.315,0.506,75.026,-,-
'[19:55:37.856]',0.307,0.502,75.026,-,-
'[19:55:37.864]',0.307,0.498,74.197,-,-
'[19:55:37.872]',0.323,0.494,74.197,-,-
'[19:55:37.880]',0.362,0.486,73.368,-,-
'[19:55:37.888]',0.386,0.482,73.368,-,-
'[19:55:37.896]',0.394,0.482,72.746,-,-
'[19:55:37.904]',0.402,0.478,71.917,-,-
'[19:55:37.912]',0.402,0.475,71.917,-,-
'[19:55:37.920]',0.386,0.471,71.088,-,-
'[19:55:37.928]',0.362,0.463,71.088,-,-
'[19:55:37.936]',0.339,0.459,70.259,-,-
'[19:55:37.944]',0.339,0.455,69.430,-,-
'[19:55:37.952]',0.346,0.451,68.808,-,-
'[19:55:37.960]',0.370,0.447,67.979,-,-
'[19:55:37.968]',0.409,0.443,67.979,-,-
'[19:55:37.976]',0.425,0.439,67.979,-,-
'[19:55:37.984]',0.433,0.439,68.808,-,-
'[19:55:37.992]',0.417,0.435,70.259,-,-
'[19:55:38.000]',0.386,0.435,73.368,-,-
'[19:55:38.008]',0.331,0.431,78.135,-,-
'[19:55:38.016]',0.323,0.431,84.352,-,-
'[19:55:38.024]',0.339,0.427,92.228,-,-
'[19:55:38.032]',0.346,0.424,100.725,-,-
'[19:55:38.040]',0.346,0.416,108.601,-,-
'[19:55:38.048]',0.346,0.412,113.990,-,-
'[19:55:38.056]',0.346,0.412,117.098,-,-
'[19:55:38.064]',0.362,0.408,118.756,-,-
'[19:55:38.072]',0.386,0.404,119.585,-,-
'[19:55:38.080]',0.362,0.400,119.585,-,-
'[19:55:38.088]',0.331,0.396,120.415,-,-
'[19:55:38.096]',0.315,0.392,122.694,-,-
'[19:55:38.104]',0.291,0.388,126.632,-,-
'[19:55:38.112]',0.276,0.388,130.570,-,-
'[19:55:38.120]',0.276,0.388,134.301,-,-
'[19:55:38.128]',0.291,0.384,137.409,-,-
'[19:55:38.136]',0.323,0.384,139.896,-,-
'[19:55:38.144]',0.339,0.384,141.347,-,-
'[19:55:38.152]',0.339,0.384,141.347,-,-
'[19:55:38.160]',0.362,0.384,140.725,-,-
'[19:55:38.168]',0.370,0.384,139.896,-,-
'[19:55:38.176]',0.378,0.384,139.067,-,-
'[19:55:38.184]',0.362,0.384,138.238,-,-
'[19:55:38.192]',0.331,0.384,138.238,-,-
'[19:55:38.200]',0.315,0.380,138.238,-,-
'[19:55:38.208]',0.315,0.380,138.238,-,-
'[19:55:38.216]',0.315,0.376,138.238,-,-
'[19:55:38.224]',0.315,0.376,138.238,-,-
'[19:55:38.232]',0.339,0.373,137.409,-,-
'[19:55:38.240]',0.362,0.373,136.788,-,-
'[19:55:38.248]',0.362,0.373,135.130,-,-
'[19:55:38.256]',0.354,0.373,133.679,-,-
'[19:55:38.264]',0.346,0.373,132.021,-,-
'[19:55:38.272]',0.346,0.369,130.570,-,-
'[19:55:38.280]',0.346,0.373,128.912,-,-
'[19:55:38.288]',0.362,0.373,127.254,-,-
'[19:55:38.296]',0.370,0.376,125.803,-,-
'[19:55:38.304]',0.386,0.380,123.523,-,-
'[19:55:38.312]',0.394,0.384,121.036,-,-
'[19:55:38.320]',0.394,0.384,117.927,-,-
'[19:55:38.328]',0.386,0.388,113.990,-,-
'[19:55:38.336]',0.386,0.396,110.259,-,-
'[19:55:38.344]',0.370,0.400,106.321,-,-
'[19:55:38.352]',0.362,0.412,102.383,-,-
'[19:55:38.360]',0.346,0.420,99.275,-,-
'[19:55:38.368]',0.346,0.431,98.446,-,-
'[19:55:38.376]',0.354,0.439,97.617,-,-
'[19:55:38.384]',0.323,0.451,97.617,-,-
'[19:55:38.392]',0.307,0.459,98.446,-,-
'[19:55:38.400]',0.315,0.467,99.275,-,-
'[19:55:38.408]',0.354,0.478,99.275,-,-
'[19:55:38.416]',0.370,0.486,98.446,-,-
'[19:55:38.424]',0.370,0.498,96.788,-,-
'[19:55:38.432]',0.370,0.506,96.166,-,-
'[19:55:38.440]',0.370,0.518,94.508,-,-
'[19:55:38.448]',0.362,0.525,93.057,-,-
'[19:55:38.456]',0.370,0.533,92.228,-,-
'[19:55:38.464]',0.386,0.541,91.399,-,-
'[19:55:38.472]',0.370,0.549,91.399,-,-
'[19:55:38.480]',0.378,0.553,91.399,-,-
'[19:55:38.488]',0.402,0.561,90.570,-,-
'[19:55:38.496]',0.409,0.561,90.570,-,-
'[19:55:38.504]',0.378,0.565,90.570,-,-
'[19:55:38.512]',0.362,0.569,89.741,-,-
'[19:55:38.520]',0.362,0.569,89.119,-,-
'[19:55:38.528]',0.370,0.573,87.461,-,-
'[19:55:38.536]',0.386,0.576,86.632,-,-
'[19:55:38.544]',0.402,0.580,86.632,-,-
'[19:55:38.552]',0.402,0.584,86.010,-,-
'[19:55:38.560]',0.394,0.584,85.181,-,-
'[19:55:38.568]',0.386,0.584,85.181,-,-
'[19:55:38.576]',0.386,0.580,84.352,-,-
'[19:55:38.584]',0.362,0.580,84.352,-,-
'[19:55:38.592]',0.323,0.576,83.523,-,-
'[19:55:38.600]',0.315,0.573,83.523,-,-
'[19:55:38.608]',0.323,0.573,82.902,-,-
'[19:55:38.616]',0.315,0.569,82.073,-,-
'[19:55:38.624]',0.315,0.569,82.073,-,-
'[19:55:38.632]',0.299,0.565,81.244,-,-
'[19:55:38.640]',0.276,0.565,81.244,-,-
'[19:55:38.648]',0.276,0.561,80.415,-,-
'[19:55:38.656]',0.276,0.557,80.415,-,-
'[19:55:38.664]',0.276,0.549,79.585,-,-
'[19:55:38.672]',0.283,0.545,78.964,-,-
'[19:55:38.680]',0.291,0.541,78.135,-,-
'[19:55:38.688]',0.331,0.533,78.135,-,-
'[19:55:38.696]',0.441,0.529,77.306,-,-
'[19:55:38.704]',0.685,0.525,76.477,-,-
'[19:55:38.712]',0.929,0.522,76.477,-,-
'[19:55:38.720]',0.969,0.514,75.855,-,-
'[19:55:38.728]',0.543,0.510,75.855,-,-
'[19:55:38.736]',0.102,0.506,75.855,-,-
'[19:55:38.744]',-0.165,0.502,75.026,-,-
'[19:55:38.752]',-0.197,0.498,75.026,-,-
'[19:55:38.760]',-0.047,0.494,75.026,-,-
'[19:55:38.768]',0.094,0.490,75.026,-,-
'[19:55:38.776]',0.205,0.486,74.197,-,-
'[19:55:38.784]',0.252,0.482,74.197,-,-
'[19:55:38.792]',0.276,0.482,74.197,-,-
'[19:55:38.800]',0.307,0.478,74.197,-,-
'[19:55:38.808]',0.315,0.475,74.197,-,-
'[19:55:38.816]',0.307,0.471,74.197,-,-
'[19:55:38.824]',0.299,0.467,73.368,-,-
'[19:55:38.832]',0.315,0.463,73.368,-,-
'[19:55:38.840]',0.331,0.459,73.368,-,-
'[19:55:38.848]',0.346,0.455,72.746,-,-
'[19:55:38.856]',0.362,0.451,72.746,-,-
'[19:55:38.864]',0.370,0.447,71.917,-,-
'[19:55:38.872]',0.346,0.447,71.917,-,-
'[19:55:38.880]',0.307,0.447,71.088,-,-
'[19:55:38.888]',0.299,0.443,71.088,-,-
'[19:55:38.896]',0.315,0.443,70.259,-,-
'[19:55:38.904]',0.323,0.439,69.430,-,-
'[19:55:38.912]',0.346,0.435,68.808,-,-
'[19:55:38.920]',0.362,0.435,67.979,-,-
'[19:55:38.928]',0.378,0.431,67.979,-,-
'[19:55:38.936]',0.370,0.427,67.979,-,-
'[19:55:38.944]',0.370,0.427,67.979,-,-
'[19:55:38.952]',0.378,0.424,68.808,-,-
'[19:55:38.960]',0.386,0.424,70.259,-,-
'[19:55:38.968]',0.386,0.420,73.368,-,-
'[19:55:38.976]',0.378,0.420,78.964,-,-
'[19:55:38.984]',0.409,0.416,86.632,-,-
'[19:55:38.992]',0.417,0.416,95.337,-,-
'[19:55:39.000]',0.370,0.412,103.212,-,-
'[19:55:39.008]',0.362,0.408,110.881,-,-
'[19:55:39.016]',0.402,0.408,115.648,-,-
'[19:55:39.024]',0.417,0.404,118.756,-,-
'[19:55:39.032]',0.425,0.400,119.585,-,-
'[19:55:39.040]',0.417,0.400,120.415,-,-
'[19:55:39.048]',0.417,0.396,120.415,-,-
'[19:55:39.056]',0.417,0.392,122.694,-,-
'[19:55:39.064]',0.425,0.392,124.974,-,-
'[19:55:39.072]',0.402,0.388,128.912,-,-
'[19:55:39.080]',0.370,0.388,133.679,-,-
'[19:55:39.088]',0.354,0.388,137.409,-,-
'[19:55:39.096]',0.370,0.388,140.725,-,-
'[19:55:39.104]',0.417,0.384,142.176,-,-
'[19:55:39.112]',0.433,0.384,142.176,-,-
'[19:55:39.120]',0.417,0.380,142.176,-,-
'[19:55:39.128]',0.409,0.380,142.176,-,-
'[19:55:39.136]',0.417,0.380,141.347,-,-
'[19:55:39.144]',0.409,0.380,141.347,-,-
'[19:55:39.152]',0.394,0.380,140.725,-,-
'[19:55:39.160]',0.378,0.376,140.725,-,-
'[19:55:39.168]',0.362,0.376,141.347,-,-
'[19:55:39.176]',0.346,0.376,141.347,-,-
'[19:55:39.184]',0.331,0.376,141.347,-,-
'[19:55:39.192]',0.323,0.373,141.347,-,-
'[19:55:39.200]',0.323,0.373,140.725,-,-
'[19:55:39.208]',0.331,0.373,139.896,-,-
'[19:55:39.216]',0.346,0.373,138.238,-,-
'[19:55:39.224]',0.362,0.373,137.409,-,-
'[19:55:39.232]',0.346,0.373,135.959,-,-
'[19:55:39.240]',0.346,0.373,134.301,-,-
'[19:55:39.248]',0.346,0.373,132.850,-,-
'[19:55:39.256]',0.346,0.373,131.192,-,-
'[19:55:39.264]',0.346,0.373,128.912,-,-
'[19:55:39.272]',0.362,0.376,127.254,-,-
'[19:55:39.280]',0.362,0.380,124.974,-,-
'[19:55:39.288]',0.362,0.388,122.694,-,-
'[19:55:39.296]',0.362,0.392,119.585,-,-
'[19:55:39.304]',0.378,0.400,116.477,-,-
'[19:55:39.312]',0.378,0.408,111.710,-,-
'[19:55:39.320]',0.362,0.416,107.772,-,-
'[19:55:39.328]',0.331,0.424,104.663,-,-
'[19:55:39.336]',0.323,0.435,101.554,-,-
'[19:55:39.344]',0.323,0.443,100.104,-,-
'[19:55:39.352]',0.346,0.451,100.104,-,-
'[19:55:39.360]',0.362,0.463,100.104,-,-
'[19:55:39.368]',0.370,0.471,100.725,-,-
'[19:55:39.376]',0.370,0.478,100.725,-,-
'[19:55:39.384]',0.354,0.486,100.725,-,-
'[19:55:39.392]',0.331,0.494,99.275,-,-
'[19:55:39.400]',0.331,0.502,97.617,-,-
'[19:55:39.408]',0.362,0.510,96.166,-,-
'[19:55:39.416]',0.370,0.518,94.508,-,-
'[19:55:39.424]',0.370,0.525,93.679,-,-
'[19:55:39.432]',0.362,0.533,93.057,-,-
'[19:55:39.440]',0.346,0.541,93.057,-,-
'[19:55:39.448]',0.346,0.549,93.057,-,-
'[19:55:39.456]',0.331,0.557,93.057,-,-
'[19:55:39.464]',0.331,0.561,92.228,-,-
'[19:55:39.472]',0.346,0.569,92.228,-,-
'[19:55:39.480]',0.370,0.569,91.399,-,-
'[19:55:39.488]',0.378,0.573,90.570,-,-
'[19:55:39.496]',0.386,0.576,90.570,-,-
'[19:55:39.504]',0.394,0.580,89.741,-,-
'[19:55:39.512]',0.402,0.584,89.119,-,-
'[19:55:39.520]',0.402,0.588,88.290,-,-
'[19:55:39.528]',0.386,0.592,88.290,-,-
'[19:55:39.536]',0.386,0.596,87.461,-,-
'[19:55:39.544]',0.394,0.596,87.461,-,-
'[19:55:39.552]',0.378,0.596,86.632,-,-
'[19:55:39.560]',0.378,0.592,86.010,-,-
'[19:55:39.568]',0.386,0.592,86.010,-,-
'[19:55:39.576]',0.394,0.588,85.181,-,-
'[19:55:39.584]',0.346,0.584,84.352,-,-
'[19:55:39.592]',0.299,0.580,84.352,-,-
'[19:55:39.600]',0.283,0.576,83.523,-,-
'[19:55:39.608]',0.299,0.573,82.902,-,-
'[19:55:39.616]',0.315,0.573,82.073,-,-
'[19:55:39.624]',0.323,0.569,81.244,-,-
'[19:55:39.632]',0.331,0.565,81.244,-,-
'[19:55:39.640]',0.339,0.561,80.415,-,-
'[19:55:39.648]',0.315,0.557,80.415,-,-
'[19:55:39.656]',0.299,0.553,79.585,-,-
'[19:55:39.664]',0.354,0.549,79.585,-,-
'[19:55:39.672]',0.543,0.545,79.585,-,-
'[19:55:39.680]',0.827,0.541,78.964,-,-
'[19:55:39.688]',1.039,0.537,78.964,-,-
'[19:55:39.696]',0.882,0.533,78.964,-,-
'[19:55:39.704]',0.386,0.529,78.964,-,-
'[19:55:39.712]',-0.087,0.522,78.135,-,-
'[19:55:39.720]',-0.276,0.518,78.135,-,-
'[19:55:39.728]',-0.205,0.514,78.135,-,-
'[19:55:39.736]',-0.031,0.510,78.135,-,-
'[19:55:39.744]',0.126,0.502,77.306,-,-
'[19:55:39.752]',0.244,0.498,77.306,-,-
'[19:55:39.760]',0.315,0.490,76.477,-,-
'[19:55:39.768]',0.331,0.486,76.477,-,-
'[19:55:39.776]',0.315,0.482,76.477,-,-
'[19:55:39.784]',0.307,0.478,75.855,-,-
'[19:55:39.792]',0.323,0.478,75.855,-,-
'[19:55:39.800]',0.346,0.475,75.855,-,-
'[19:55:39.808]',0.362,0.471,75.026,-,-
'[19:55:39.816]',0.378,0.467,75.026,-,-
'[19:55:39.824]',0.386,0.463,75.026,-,-
'[19:55:39.832]',0.370,0.459,75.026,-,-
'[19:55:39.840]',0.362,0.455,74.197,-,-
'[19:55:39.848]',0.346,0.451,73.368,-,-
'[19:55:39.856]',0.354,0.447,73.368,-,-
'[19:55:39.864]',0.370,0.447,72.746,-,-
'[19:55:39.872]',0.378,0.447,71.917,-,-
'[19:55:39.880]',0.378,0.443,71.917,-,-
'[19:55:39.888]',0.386,0.443,71.088,-,-
'[19:55:39.896]',0.386,0.439,71.088,-,-
'[19:55:39.904]',0.386,0.435,70.259,-,-
'[19:55:39.912]',0.386,0.435,70.259,-,-
'[19:55:39.920]',0.402,0.431,70.259,-,-
'[19:55:39.928]',0.417,0.431,71.917,-,-
'[19:55:39.936]',0.402,0.427,75.026,-,-
'[19:55:39.944]',0.362,0.427,80.415,-,-
'[19:55:39.952]',0.362,0.424,86.632,-,-
'[19:55:39.960]',0.370,0.420,95.337,-,-
'[19:55:39.968]',0.402,0.420,103.834,-,-
'[19:55:39.976]',0.409,0.416,111.710,-,-
'[19:55:39.984]',0.402,0.416,117.927,-,-
'[19:55:39.992]',0.394,0.412,122.694,-,-
'[19:55:40.000]',0.402,0.412,124.145,-,-
'[19:55:40.008]',0.402,0.408,124.145,-,-
'[19:55:40.016]',0.402,0.408,124.145,-,-
'[19:55:40.024]',0.402,0.404,124.974,-,-
'[19:55:40.032]',0.394,0.404,127.254,-,-
'[19:55:40.040]',0.386,0.400,130.570,-,-
'[19:55:40.048]',0.370,0.400,135.130,-,-
'[19:55:40.056]',0.362,0.396,139.067,-,-
'[19:55:40.064]',0.378,0.396,143.005,-,-
'[19:55:40.072]',0.386,0.392,146.114,-,-
'[19:55:40.080]',0.402,0.392,147.565,-,-
'[19:55:40.088]',0.394,0.392,147.565,-,-
'[19:55:40.096]',0.370,0.388,146.943,-,-
'[19:55:40.104]',0.370,0.388,146.943,-,-
'[19:55:40.112]',0.370,0.388,146.114,-,-
'[19:55:40.120]',0.370,0.388,146.114,-,-
'[19:55:40.128]',0.370,0.384,145.285,-,-
'[19:55:40.136]',0.378,0.384,145.285,-,-
'[19:55:40.144]',0.386,0.384,145.285,-,-
'[19:55:40.152]',0.370,0.384,146.114,-,-
'[19:55:40.160]',0.370,0.384,146.114,-,-
