"'Time','II','AVR','V','RESP','PLETH','ABP','CVP'"
"'[14:31:43.116]',0.290,0.765,0.615,-0.202,2.200,-,37.004"
"'[14:31:43.124]',0.295,0.765,0.605,-0.204,2.195,-,37.004"
"'[14:31:43.132]',0.300,0.765,0.600,-0.205,2.188,-,37.004"
"'[14:31:43.140]',0.305,0.765,0.595,-0.205,2.179,-,37.004"
"'[14:31:43.148]',0.310,0.765,0.575,-0.205,2.276,-,37.004"
"'[14:31:43.156]',0.315,0.770,0.550,-0.204,2.416,-,37.004"
"'[14:31:43.164]',0.325,0.775,0.515,-0.203,2.461,-,37.004"
"'[14:31:43.172]',0.335,0.765,0.485,-0.202,2.455,-,37.004"
"'[14:31:43.180]',0.345,0.755,0.470,-0.199,2.421,-,37.004"
"'[14:31:43.188]',0.345,0.745,0.470,-0.197,2.373,-,37.004"
"'[14:31:43.196]',0.345,0.735,0.475,-0.194,2.318,-,37.004"
"'[14:31:43.204]',0.345,0.730,0.495,-0.190,2.264,-,37.004"
"'[14:31:43.212]',0.335,0.730,0.520,-0.187,2.213,-,37.004"
"'[14:31:43.220]',0.325,0.735,0.535,-0.183,2.159,-,37.004"
"'[14:31:43.228]',0.325,0.740,0.535,-0.179,2.106,-,37.004"
"'[14:31:43.236]',0.345,0.735,0.535,-0.175,2.056,-,37.004"
"'[14:31:43.244]',0.370,0.720,0.535,-0.173,2.009,-,37.004"
"'[14:31:43.252]',0.385,0.700,0.540,-0.170,1.967,-,37.004"
"'[14:31:43.260]',0.405,0.690,0.555,-0.169,1.928,-,37.004"
"'[14:31:43.268]',0.420,0.675,0.570,-0.168,1.891,-,37.004"
"'[14:31:43.276]',0.420,0.675,0.555,-0.169,1.858,-,37.004"
"'[14:31:43.284]',0.420,0.665,0.525,-0.170,1.827,-,37.004"
"'[14:31:43.292]',0.420,0.665,0.515,-0.173,1.798,-,37.004"
"'[14:31:43.300]',0.395,0.670,0.545,-0.175,1.773,-,37.004"
"'[14:31:43.308]',0.370,0.685,0.585,-0.179,1.751,-,37.004"
"'[14:31:43.316]',0.340,0.695,0.615,-0.183,1.727,-,37.004"
"'[14:31:43.324]',0.320,0.710,0.640,-0.188,1.704,-,37.004"
"'[14:31:43.332]',0.290,0.740,0.670,-0.193,1.679,-,37.004"
"'[14:31:43.340]',0.275,0.760,0.690,-0.199,1.656,-,37.004"
"'[14:31:43.348]',0.275,0.765,0.700,-0.205,1.633,-,37.004"
"'[14:31:43.356]',0.275,0.775,0.705,-0.214,1.611,-,37.004"
"'[14:31:43.364]',0.280,0.775,0.710,-0.221,1.589,-,37.004"
"'[14:31:43.372]',0.290,0.780,0.705,-0.229,1.569,-,37.004"
"'[14:31:43.380]',0.295,0.775,0.705,-0.238,1.549,-,37.004"
"'[14:31:43.388]',0.300,0.775,0.705,-0.246,1.527,-,37.004"
"'[14:31:43.396]',0.300,0.780,0.735,-0.254,1.507,-,37.004"
"'[14:31:43.404]',0.330,0.755,0.765,-0.262,1.496,-,37.004"
"'[14:31:43.412]',0.435,0.660,0.725,-0.269,1.485,-,37.004"
"'[14:31:43.420]',0.700,0.435,0.480,-0.275,1.471,-,37.004"
"'[14:31:43.428]',1.005,0.205,0.095,-0.280,1.457,-,37.004"
"'[14:31:43.436]',1.050,0.175,-0.090,-0.284,1.442,-,37.004"
"'[14:31:43.444]',0.695,0.455,0.060,-0.288,1.428,-,37.004"
"'[14:31:43.452]',0.465,0.650,0.335,-0.292,1.414,-,37.004"
"'[14:31:43.460]',0.365,0.730,0.545,-0.295,1.401,-,37.004"
"'[14:31:43.468]',0.330,0.760,0.655,-0.297,1.388,-,37.004"
"'[14:31:43.476]',0.310,0.775,0.705,-0.299,1.374,-,37.004"
"'[14:31:43.484]',0.300,0.780,0.720,-0.299,1.362,-,37.004"
"'[14:31:43.492]',0.300,0.780,0.725,-0.299,1.349,-,37.004"
"'[14:31:43.500]',0.300,0.780,0.730,-0.299,1.339,-,37.004"
"'[14:31:43.508]',0.300,0.780,0.730,-0.298,1.331,-,37.004"
"'[14:31:43.516]',0.310,0.775,0.725,-0.296,1.322,-,37.004"
"'[14:31:43.524]',0.315,0.765,0.725,-0.294,1.311,-,37.004"
"'[14:31:43.532]',0.320,0.765,0.720,-0.292,1.300,-,37.004"
"'[14:31:43.540]',0.320,0.760,0.715,-0.290,1.288,-,37.004"
"'[14:31:43.548]',0.325,0.760,0.715,-0.287,1.278,-,37.004"
"'[14:31:43.556]',0.325,0.755,0.715,-0.284,1.266,-,37.004"
"'[14:31:43.564]',0.330,0.755,0.715,-0.281,1.255,-,37.004"
"'[14:31:43.572]',0.335,0.750,0.710,-0.279,1.244,-,37.004"
"'[14:31:43.580]',0.340,0.750,0.710,-0.278,1.235,-,37.004"
"'[14:31:43.588]',0.340,0.750,0.705,-0.276,1.226,-,37.004"
"'[14:31:43.596]',0.345,0.745,0.705,-0.275,1.217,-,37.004"
"'[14:31:43.604]',0.345,0.740,0.700,-0.275,1.212,-,37.004"
"'[14:31:43.612]',0.355,0.735,0.690,-0.275,1.210,-,37.004"
"'[14:31:43.620]',0.365,0.730,0.685,-0.275,1.206,-,37.004"
"'[14:31:43.628]',0.375,0.725,0.680,-0.275,1.200,-,37.004"
"'[14:31:43.636]',0.385,0.715,0.675,-0.276,1.195,-,37.004"
"'[14:31:43.644]',0.395,0.710,0.675,-0.278,1.190,-,37.004"
"'[14:31:43.652]',0.410,0.695,0.670,-0.278,1.184,-,37.004"
"'[14:31:43.660]',0.420,0.690,0.675,-0.281,1.178,-,37.004"
"'[14:31:43.668]',0.435,0.675,0.675,-0.284,1.171,-,37.004"
"'[14:31:43.676]',0.455,0.665,0.680,-0.288,1.163,-,37.004"
"'[14:31:43.684]',0.480,0.650,0.685,-0.292,1.154,-,37.004"
"'[14:31:43.692]',0.495,0.635,0.685,-0.297,1.145,-,37.004"
"'[14:31:43.700]',0.520,0.625,0.685,-0.302,1.140,-,37.004"
"'[14:31:43.708]',0.540,0.610,0.685,-0.309,1.137,-,37.004"
"'[14:31:43.716]',0.560,0.600,0.685,-0.315,1.133,-,37.004"
"'[14:31:43.724]',0.580,0.585,0.675,-0.321,1.131,-,37.004"
"'[14:31:43.732]',0.595,0.580,0.670,-0.327,1.131,-,37.004"
"'[14:31:43.740]',0.605,0.575,0.660,-0.333,1.132,-,37.004"
"'[14:31:43.748]',0.610,0.575,0.645,-0.339,1.133,-,37.004"
"'[14:31:43.756]',0.600,0.580,0.625,-0.347,1.131,-,37.004"
"'[14:31:43.764]',0.575,0.595,0.600,-0.354,1.125,-,37.004"
"'[14:31:43.772]',0.535,0.620,0.585,-0.363,1.115,-,37.004"
"'[14:31:43.780]',0.495,0.650,0.565,-0.372,1.106,-,37.004"
"'[14:31:43.788]',0.445,0.680,0.550,-0.381,1.097,-,37.004"
"'[14:31:43.796]',0.395,0.715,0.530,-0.389,1.089,-,37.004"
"'[14:31:43.804]',0.355,0.745,0.515,-0.397,1.086,-,37.004"
"'[14:31:43.812]',0.325,0.760,0.495,-0.404,1.086,-,37.004"
"'[14:31:43.820]',0.310,0.775,0.475,-0.413,1.085,-,37.004"
"'[14:31:43.828]',0.295,0.780,0.465,-0.421,1.084,-,37.004"
"'[14:31:43.836]',0.295,0.785,0.455,-0.431,1.083,-,37.004"
"'[14:31:43.844]',0.290,0.785,0.455,-0.441,1.081,-,37.004"
"'[14:31:43.852]',0.290,0.780,0.455,-0.450,1.079,-,37.004"
"'[14:31:43.860]',0.280,0.780,0.460,-0.459,1.078,-,37.004"
"'[14:31:43.868]',0.280,0.780,0.460,-0.467,1.077,-,37.004"
"'[14:31:43.876]',0.280,0.780,0.455,-0.475,1.075,-,37.004"
"'[14:31:43.884]',0.290,0.775,0.450,-0.481,1.072,-,37.004"
"'[14:31:43.892]',0.295,0.770,0.450,-0.487,1.068,-,37.004"
"'[14:31:43.900]',0.300,0.765,0.455,-0.491,1.066,-,37.004"
"'[14:31:43.908]',0.300,0.765,0.465,-0.495,1.066,-,37.004"
"'[14:31:43.916]',0.300,0.760,0.470,-0.497,1.068,-,37.004"
"'[14:31:43.924]',0.300,0.760,0.480,-0.500,1.077,-,37.004"
"'[14:31:43.932]',0.300,0.760,0.490,-0.500,1.100,-,37.004"
"'[14:31:43.940]',0.300,0.760,0.500,-0.500,1.143,-,37.004"
"'[14:31:43.948]',0.295,0.760,0.515,-0.500,1.212,-,37.004"
"'[14:31:43.956]',0.295,0.760,0.520,-0.499,1.310,-,37.004"
"'[14:31:43.964]',0.295,0.765,0.530,-0.497,1.437,-,37.004"
"'[14:31:43.972]',0.295,0.765,0.535,-0.495,1.587,-,37.004"
"'[14:31:43.980]',0.290,0.765,0.540,-0.491,1.755,-,37.004"
"'[14:31:43.988]',0.285,0.765,0.540,-0.487,1.931,-,37.004"
"'[14:31:43.996]',0.280,0.765,0.550,-0.482,2.104,-,37.004"
"'[14:31:44.004]',0.280,0.770,0.555,-0.476,2.245,-,37.004"
"'[14:31:44.012]',0.280,0.775,0.555,-0.469,2.365,-,37.004"
"'[14:31:44.020]',0.280,0.775,0.560,-0.461,2.484,-,37.004"
"'[14:31:44.028]',0.275,0.775,0.560,-0.454,2.591,-,37.004"
"'[14:31:44.036]',0.275,0.780,0.560,-0.445,2.684,-,37.004"
"'[14:31:44.044]',0.270,0.780,0.555,-0.438,2.761,-,37.004"
"'[14:31:44.052]',0.270,0.780,0.555,-0.430,2.825,-,37.004"
"'[14:31:44.060]',0.275,0.780,0.550,-0.423,2.877,-,37.004"
"'[14:31:44.068]',0.275,0.780,0.545,-0.415,2.918,-,37.004"
"'[14:31:44.076]',0.280,0.780,0.540,-0.408,2.951,-,37.004"
"'[14:31:44.084]',0.280,0.780,0.535,-0.400,2.978,-,37.004"
"'[14:31:44.092]',0.280,0.780,0.535,-0.393,2.997,-,37.004"
"'[14:31:44.100]',0.280,0.780,0.540,-0.385,3.005,-,37.004"
"'[14:31:44.108]',0.280,0.780,0.540,-0.378,3.006,-,37.004"
"'[14:31:44.116]',0.280,0.780,0.540,-0.372,3.007,-,37.004"
"'[14:31:44.124]',0.280,0.780,0.545,-0.366,3.006,-,37.004"
"'[14:31:44.132]',0.280,0.780,0.550,-0.360,3.001,-,37.004"
"'[14:31:44.140]',0.285,0.775,0.550,-0.354,2.991,-,37.004"
"'[14:31:44.148]',0.290,0.770,0.550,-0.349,2.977,-,37.004"
"'[14:31:44.156]',0.295,0.770,0.550,-0.345,2.958,-,37.004"
"'[14:31:44.164]',0.295,0.765,0.555,-0.339,2.934,-,37.004"
"'[14:31:44.172]',0.295,0.765,0.555,-0.337,2.903,-,37.004"
"'[14:31:44.180]',0.300,0.760,0.560,-0.334,2.867,-,37.004"
"'[14:31:44.188]',0.305,0.755,0.560,-0.333,2.825,-,37.004"
"'[14:31:44.196]',0.310,0.755,0.565,-0.332,2.777,-,37.004"
"'[14:31:44.204]',0.310,0.755,0.565,-0.331,2.727,-,37.004"
"'[14:31:44.212]',0.310,0.755,0.570,-0.330,2.674,-,37.004"
"'[14:31:44.220]',0.310,0.755,0.570,-0.330,2.613,-,37.004"
"'[14:31:44.228]',0.310,0.760,0.575,-0.330,2.546,-,37.004"
"'[14:31:44.236]',0.310,0.760,0.575,-0.331,2.477,-,37.004"
"'[14:31:44.244]',0.315,0.755,0.575,-0.332,2.407,-,37.004"
"'[14:31:44.252]',0.315,0.755,0.575,-0.333,2.336,-,37.004"
"'[14:31:44.260]',0.315,0.750,0.575,-0.335,2.269,-,37.004"
"'[14:31:44.268]',0.325,0.745,0.575,-0.336,2.203,-,37.004"
"'[14:31:44.276]',0.335,0.735,0.575,-0.338,2.143,-,37.004"
"'[14:31:44.284]',0.360,0.715,0.580,-0.339,2.086,-,37.004"
"'[14:31:44.292]',0.380,0.700,0.590,-0.341,2.034,-,37.004"
"'[14:31:44.300]',0.390,0.690,0.595,-0.342,1.990,-,37.004"
"'[14:31:44.308]',0.395,0.685,0.560,-0.343,1.952,-,37.004"
"'[14:31:44.316]',0.400,0.680,0.530,-0.345,1.915,-,37.004"
"'[14:31:44.324]',0.380,0.685,0.525,-0.345,1.880,-,37.004"
"'[14:31:44.332]',0.355,0.700,0.535,-0.346,1.848,-,37.004"
"'[14:31:44.340]',0.335,0.715,0.545,-0.347,1.817,-,37.004"
"'[14:31:44.348]',0.320,0.725,0.550,-0.348,1.790,-,37.004"
"'[14:31:44.356]',0.305,0.745,0.560,-0.349,1.764,-,37.004"
"'[14:31:44.364]',0.285,0.765,0.575,-0.350,1.740,-,37.004"
"'[14:31:44.372]',0.275,0.780,0.590,-0.351,1.717,-,37.004"
"'[14:31:44.380]',0.275,0.780,0.595,-0.351,1.694,-,37.004"
"'[14:31:44.388]',0.275,0.780,0.600,-0.351,1.673,-,37.004"
"'[14:31:44.396]',0.280,0.780,0.605,-0.351,1.654,-,37.004"
"'[14:31:44.404]',0.285,0.780,0.610,-0.351,1.637,-,37.004"
"'[14:31:44.412]',0.290,0.775,0.615,-0.351,1.615,-,37.004"
"'[14:31:44.420]',0.290,0.775,0.625,-0.352,1.594,-,37.004"
"'[14:31:44.428]',0.295,0.775,0.655,-0.352,1.580,-,37.004"
"'[14:31:44.436]',0.340,0.735,0.665,-0.352,1.564,-,37.004"
"'[14:31:44.444]',0.500,0.595,0.570,-0.352,1.548,-,37.004"
"'[14:31:44.452]',0.825,0.335,0.265,-0.351,1.531,-,37.004"
"'[14:31:44.460]',1.070,0.170,-0.050,-0.351,1.513,-,37.004"
"'[14:31:44.468]',0.915,0.300,-0.106,-0.349,1.496,-,37.004"
"'[14:31:44.476]',0.595,0.550,0.150,-0.348,1.478,-,37.004"
"'[14:31:44.484]',0.405,0.695,0.395,-0.346,1.460,-,37.004"
"'[14:31:44.492]',0.335,0.750,0.565,-0.344,1.443,-,37.004"
"'[14:31:44.500]',0.305,0.765,0.640,-0.342,1.429,-,37.004"
"'[14:31:44.508]',0.290,0.775,0.670,-0.339,1.416,-,37.004"
"'[14:31:44.516]',0.285,0.780,0.685,-0.337,1.402,-,37.004"
"'[14:31:44.524]',0.285,0.780,0.690,-0.335,1.387,-,37.004"
"'[14:31:44.532]',0.285,0.780,0.695,-0.333,1.373,-,37.004"
"'[14:31:44.540]',0.290,0.775,0.700,-0.330,1.360,-,37.004"
"'[14:31:44.548]',0.290,0.775,0.695,-0.327,1.347,-,37.004"
"'[14:31:44.556]',0.295,0.775,0.695,-0.324,1.334,-,37.004"
"'[14:31:44.564]',0.295,0.770,0.690,-0.320,1.322,-,37.004"
"'[14:31:44.572]',0.300,0.765,0.690,-0.316,1.310,-,37.004"
"'[14:31:44.580]',0.310,0.765,0.690,-0.312,1.299,-,37.004"
"'[14:31:44.588]',0.310,0.760,0.685,-0.309,1.288,-,37.004"
"'[14:31:44.596]',0.315,0.755,0.685,-0.305,1.281,-,37.004"
"'[14:31:44.604]',0.320,0.755,0.680,-0.300,1.275,-,37.004"
"'[14:31:44.612]',0.320,0.755,0.675,-0.296,1.267,-,37.004"
"'[14:31:44.620]',0.320,0.750,0.670,-0.291,1.257,-,37.004"
"'[14:31:44.628]',0.325,0.750,0.670,-0.287,1.246,-,37.004"
"'[14:31:44.636]',0.335,0.740,0.665,-0.282,1.236,-,37.004"
"'[14:31:44.644]',0.340,0.735,0.660,-0.278,1.225,-,37.004"
"'[14:31:44.652]',0.350,0.730,0.660,-0.272,1.214,-,37.004"
"'[14:31:44.660]',0.360,0.725,0.655,-0.266,1.203,-,37.004"
"'[14:31:44.668]',0.375,0.715,0.650,-0.260,1.194,-,37.004"
"'[14:31:44.676]',0.385,0.710,0.650,-0.254,1.185,-,37.004"
"'[14:31:44.684]',0.390,0.700,0.650,-0.248,1.177,-,37.004"
"'[14:31:44.692]',0.405,0.690,0.650,-0.242,1.169,-,37.004"
"'[14:31:44.700]',0.425,0.675,0.650,-0.236,1.165,-,37.004"
"'[14:31:44.708]',0.445,0.665,0.655,-0.229,1.163,-,37.004"
"'[14:31:44.716]',0.465,0.650,0.660,-0.223,1.158,-,37.004"
"'[14:31:44.724]',0.485,0.635,0.660,-0.217,1.153,-,37.004"
"'[14:31:44.732]',0.510,0.620,0.660,-0.211,1.148,-,37.004"
"'[14:31:44.740]',0.530,0.610,0.665,-0.205,1.141,-,37.004"
"'[14:31:44.748]',0.555,0.600,0.665,-0.200,1.135,-,37.004"
"'[14:31:44.756]',0.570,0.585,0.665,-0.195,1.129,-,37.004"
"'[14:31:44.764]',0.590,0.580,0.660,-0.190,1.122,-,37.004"
"'[14:31:44.772]',0.600,0.575,0.645,-0.186,1.116,-,37.004"
"'[14:31:44.780]',0.595,0.575,0.630,-0.182,1.110,-,37.004"
"'[14:31:44.788]',0.580,0.585,0.615,-0.178,1.105,-,37.004"
"'[14:31:44.796]',0.550,0.600,0.600,-0.175,1.103,-,37.004"
"'[14:31:44.804]',0.515,0.630,0.585,-0.172,1.102,-,37.004"
"'[14:31:44.812]',0.460,0.665,0.575,-0.170,1.100,-,37.004"
"'[14:31:44.820]',0.410,0.695,0.565,-0.168,1.097,-,37.004"
"'[14:31:44.828]',0.365,0.725,0.565,-0.167,1.095,-,37.004"
"'[14:31:44.836]',0.330,0.755,0.560,-0.166,1.093,-,37.004"
"'[14:31:44.844]',0.295,0.775,0.555,-0.166,1.090,-,37.004"
"'[14:31:44.852]',0.275,0.785,0.555,-0.166,1.088,-,37.004"
"'[14:31:44.860]',0.260,0.790,0.555,-0.166,1.084,-,37.004"
"'[14:31:44.868]',0.250,0.795,0.555,-0.167,1.080,-,37.004"
"'[14:31:44.876]',0.250,0.800,0.555,-0.168,1.076,-,37.004"
"'[14:31:44.884]',0.250,0.800,0.555,-0.169,1.072,-,37.004"
"'[14:31:44.892]',0.250,0.800,0.555,-0.169,1.068,-,37.004"
"'[14:31:44.900]',0.250,0.795,0.555,-0.169,1.066,-,37.004"
"'[14:31:44.908]',0.250,0.795,0.555,-0.170,1.065,-,37.004"
"'[14:31:44.916]',0.250,0.795,0.560,-0.170,1.062,-,37.004"
"'[14:31:44.924]',0.245,0.795,0.560,-0.171,1.056,-,37.004"
"'[14:31:44.932]',0.245,0.795,0.560,-0.171,1.049,-,37.004"
"'[14:31:44.940]',0.250,0.795,0.560,-0.170,1.044,-,37.004"
"'[14:31:44.948]',0.250,0.795,0.565,-0.169,1.044,-,37.004"
"'[14:31:44.956]',0.255,0.790,0.565,-0.168,1.054,-,37.004"
"'[14:31:44.964]',0.260,0.790,0.565,-0.166,1.080,-,37.004"
"'[14:31:44.972]',0.260,0.790,0.575,-0.162,1.128,-,37.004"
"'[14:31:44.980]',0.255,0.790,0.580,-0.157,1.201,-,37.004"
"'[14:31:44.988]',0.255,0.790,0.580,-0.152,1.302,-,37.004"
"'[14:31:44.996]',0.255,0.790,0.575,-0.146,1.408,-,37.004"
"'[14:31:45.004]',0.255,0.790,0.580,-0.141,1.523,-,37.004"
"'[14:31:45.012]',0.255,0.790,0.580,-0.135,1.666,-,37.004"
"'[14:31:45.020]',0.255,0.790,0.580,-0.129,1.822,-,37.004"
"'[14:31:45.028]',0.250,0.790,0.580,-0.123,1.979,-,37.004"
"'[14:31:45.036]',0.250,0.795,0.585,-0.117,2.129,-,37.004"
"'[14:31:45.044]',0.250,0.795,0.585,-0.109,2.264,-,37.004"
"'[14:31:45.052]',0.250,0.790,0.590,-0.100,2.381,-,37.004"
"'[14:31:45.060]',0.245,0.795,0.590,-0.091,2.480,-,37.004"
"'[14:31:45.068]',0.245,0.795,0.590,-0.083,2.561,-,37.004"
"'[14:31:45.076]',0.245,0.795,0.590,-0.074,2.628,-,37.004"
"'[14:31:45.084]',0.245,0.795,0.590,-0.066,2.681,-,37.004"
"'[14:31:45.092]',0.250,0.790,0.590,-0.058,2.723,-,37.004"
"'[14:31:45.100]',0.250,0.785,0.590,-0.049,2.750,-,37.004"
"'[14:31:45.108]',0.250,0.785,0.590,-0.040,2.765,-,37.004"
"'[14:31:45.116]',0.255,0.785,0.595,-0.031,2.782,-,37.004"
"'[14:31:45.124]',0.255,0.785,0.595,-0.021,2.796,-,37.004"
"'[14:31:45.132]',0.255,0.785,0.600,-0.012,2.806,-,37.004"
"'[14:31:45.140]',0.260,0.785,0.600,-0.003,2.812,-,37.004"
"'[14:31:45.148]',0.260,0.785,0.605,0.005,2.813,-,37.004"
"'[14:31:45.156]',0.260,0.780,0.605,0.014,2.809,-,37.004"
"'[14:31:45.164]',0.260,0.780,0.615,0.020,2.801,-,37.004"
"'[14:31:45.172]',0.260,0.780,0.615,0.027,2.788,-,37.004"
"'[14:31:45.180]',0.265,0.780,0.620,0.032,2.770,-,37.004"
"'[14:31:45.188]',0.265,0.780,0.625,0.038,2.747,-,37.004"
"'[14:31:45.196]',0.265,0.780,0.625,0.044,2.714,-,37.004"
"'[14:31:45.204]',0.270,0.780,0.625,0.049,2.674,-,37.004"
"'[14:31:45.212]',0.270,0.775,0.625,0.053,2.633,-,37.004"
"'[14:31:45.220]',0.275,0.770,0.630,0.059,2.589,-,37.004"
"'[14:31:45.228]',0.290,0.760,0.640,0.062,2.541,-,37.004"
"'[14:31:45.236]',0.305,0.745,0.645,0.067,2.488,-,37.004"
"'[14:31:45.244]',0.320,0.730,0.660,0.071,2.430,-,37.004"
"'[14:31:45.252]',0.335,0.720,0.675,0.074,2.370,-,37.004"
"'[14:31:45.260]',0.345,0.715,0.680,0.078,2.306,-,37.004"
"'[14:31:45.268]',0.345,0.705,0.655,0.081,2.241,-,37.004"
"'[14:31:45.276]',0.345,0.700,0.625,0.084,2.178,-,37.004"
"'[14:31:45.284]',0.340,0.700,0.625,0.087,2.116,-,37.004"
"'[14:31:45.292]',0.320,0.720,0.640,0.090,2.057,-,37.004"
"'[14:31:45.300]',0.305,0.735,0.640,0.094,2.007,-,37.004"
"'[14:31:45.308]',0.295,0.740,0.640,0.098,1.963,-,37.004"
"'[14:31:45.316]',0.280,0.760,0.640,0.102,1.918,-,37.004"
"'[14:31:45.324]',0.265,0.780,0.645,0.106,1.876,-,37.004"
"'[14:31:45.332]',0.260,0.790,0.650,0.110,1.837,-,37.004"
"'[14:31:45.340]',0.260,0.790,0.645,0.113,1.801,-,37.004"
"'[14:31:45.348]',0.270,0.785,0.640,0.117,1.767,-,37.004"
"'[14:31:45.356]',0.270,0.785,0.640,0.121,1.738,-,37.004"
"'[14:31:45.364]',0.275,0.785,0.635,0.126,1.711,-,37.004"
"'[14:31:45.372]',0.285,0.780,0.630,0.131,1.685,-,37.004"
"'[14:31:45.380]',0.290,0.775,0.630,0.136,1.661,-,37.004"
"'[14:31:45.388]',0.295,0.780,0.650,0.141,1.637,-,37.004"
"'[14:31:45.396]',0.320,0.755,0.665,0.147,1.618,-,37.004"
"'[14:31:45.404]',0.450,0.645,0.610,0.152,1.600,-,37.004"
"'[14:31:45.412]',0.785,0.400,0.370,0.157,1.582,-,37.004"
"'[14:31:45.420]',1.095,0.205,0.060,0.163,1.562,-,37.004"
"'[14:31:45.428]',1.106,0.295,-0.025,0.169,1.543,-,37.004"
"'[14:31:45.436]',0.645,0.540,0.130,0.175,1.519,-,37.004"
"'[14:31:45.444]',0.430,0.695,0.350,0.181,1.498,-,37.004"
"'[14:31:45.452]',0.355,0.745,0.515,0.187,1.483,-,37.004"
"'[14:31:45.460]',0.320,0.760,0.605,0.193,1.466,-,37.004"
"'[14:31:45.468]',0.305,0.770,0.635,0.198,1.450,-,37.004"
"'[14:31:45.476]',0.295,0.775,0.650,0.203,1.434,-,37.004"
"'[14:31:45.484]',0.290,0.780,0.655,0.208,1.418,-,37.004"
"'[14:31:45.492]',0.290,0.780,0.655,0.212,1.403,-,37.004"
"'[14:31:45.500]',0.290,0.780,0.655,0.216,1.390,-,37.004"
"'[14:31:45.508]',0.295,0.780,0.650,0.220,1.379,-,37.004"
"'[14:31:45.516]',0.300,0.775,0.640,0.222,1.367,-,37.004"
"'[14:31:45.524]',0.300,0.770,0.635,0.225,1.353,-,37.004"
"'[14:31:45.532]',0.300,0.765,0.630,0.226,1.340,-,37.004"
"'[14:31:45.540]',0.310,0.765,0.625,0.228,1.326,-,37.004"
"'[14:31:45.548]',0.315,0.760,0.625,0.229,1.314,-,37.004"
"'[14:31:45.556]',0.315,0.760,0.620,0.230,1.301,-,37.004"
"'[14:31:45.564]',0.320,0.750,0.615,0.230,1.289,-,37.004"
"'[14:31:45.572]',0.325,0.745,0.605,0.231,1.278,-,37.004"
"'[14:31:45.580]',0.330,0.740,0.600,0.229,1.266,-,37.004"
"'[14:31:45.588]',0.335,0.740,0.595,0.229,1.255,-,37.004"
"'[14:31:45.596]',0.340,0.735,0.585,0.226,1.246,-,37.004"
"'[14:31:45.604]',0.345,0.730,0.575,0.225,1.239,-,37.004"
"'[14:31:45.612]',0.360,0.720,0.565,0.221,1.231,-,37.004"
"'[14:31:45.620]',0.375,0.715,0.560,0.218,1.221,-,37.004"
"'[14:31:45.628]',0.385,0.705,0.555,0.214,1.210,-,37.004"
"'[14:31:45.636]',0.395,0.695,0.555,0.209,1.199,-,37.004"
"'[14:31:45.644]',0.410,0.690,0.555,0.205,1.189,-,37.004"
"'[14:31:45.652]',0.420,0.675,0.560,0.200,1.179,-,37.004"
"'[14:31:45.660]',0.430,0.665,0.560,0.196,1.169,-,37.004"
"'[14:31:45.668]',0.450,0.655,0.565,0.191,1.159,-,37.004"
"'[14:31:45.676]',0.470,0.640,0.565,0.184,1.150,-,37.004"
"'[14:31:45.684]',0.490,0.625,0.575,0.178,1.140,-,37.004"
"'[14:31:45.692]',0.515,0.610,0.575,0.170,1.130,-,37.004"
"'[14:31:45.700]',0.535,0.595,0.570,0.163,1.123,-,37.004"
"'[14:31:45.708]',0.555,0.585,0.565,0.154,1.118,-,37.004"
"'[14:31:45.716]',0.570,0.575,0.560,0.147,1.110,-,37.004"
"'[14:31:45.724]',0.585,0.565,0.555,0.138,1.103,-,37.004"
"'[14:31:45.732]',0.590,0.560,0.555,0.129,1.095,-,37.004"
"'[14:31:45.740]',0.585,0.565,0.545,0.118,1.087,-,37.004"
"'[14:31:45.748]',0.570,0.575,0.535,0.108,1.079,-,37.004"
"'[14:31:45.756]',0.540,0.590,0.525,0.094,1.072,-,37.004"
"'[14:31:45.764]',0.500,0.620,0.515,0.081,1.065,-,37.004"
"'[14:31:45.772]',0.450,0.655,0.515,0.065,1.060,-,37.004"
"'[14:31:45.780]',0.405,0.690,0.515,0.050,1.055,-,37.004"
"'[14:31:45.788]',0.365,0.715,0.515,0.034,1.051,-,37.004"
"'[14:31:45.796]',0.330,0.740,0.515,0.017,1.050,-,37.004"
"'[14:31:45.804]',0.295,0.755,0.520,0.002,1.050,-,37.004"
"'[14:31:45.812]',0.280,0.770,0.530,-0.014,1.049,-,37.004"
"'[14:31:45.820]',0.270,0.780,0.530,-0.029,1.048,-,37.004"
"'[14:31:45.828]',0.255,0.785,0.540,-0.043,1.046,-,37.004"
"'[14:31:45.836]',0.250,0.785,0.555,-0.057,1.044,-,37.004"
"'[14:31:45.844]',0.245,0.785,0.565,-0.071,1.041,-,37.004"
"'[14:31:45.852]',0.245,0.785,0.580,-0.086,1.038,-,37.004"
"'[14:31:45.860]',0.245,0.785,0.590,-0.100,1.034,-,37.004"
"'[14:31:45.868]',0.250,0.785,0.595,-0.112,1.030,-,37.004"
"'[14:31:45.876]',0.250,0.780,0.600,-0.124,1.026,-,37.004"
"'[14:31:45.884]',0.255,0.780,0.605,-0.134,1.022,-,37.004"
"'[14:31:45.892]',0.255,0.780,0.610,-0.144,1.017,-,37.004"
"'[14:31:45.900]',0.260,0.780,0.615,-0.151,1.015,-,37.004"
"'[14:31:45.908]',0.260,0.775,0.620,-0.158,1.017,-,37.004"
"'[14:31:45.916]',0.260,0.775,0.620,-0.164,1.031,-,37.004"
