"'Time','ABP','PLETH','II'"
"'[17:25:08.184]',0.000,0.502,0.352"
"'[17:25:08.192]',0.000,0.502,0.359"
"'[17:25:08.200]',0.000,0.502,0.359"
"'[17:25:08.208]',0.000,0.502,0.352"
"'[17:25:08.216]',0.000,0.502,0.344"
"'[17:25:08.224]',0.000,0.502,0.352"
"'[17:25:08.232]',0.000,0.502,0.352"
"'[17:25:08.240]',0.000,0.502,0.352"
"'[17:25:08.248]',0.000,0.502,0.352"
"'[17:25:08.256]',0.000,0.502,0.352"
"'[17:25:08.264]',0.000,0.502,0.359"
"'[17:25:08.272]',0.000,0.502,0.367"
"'[17:25:08.280]',0.000,0.502,0.359"
"'[17:25:08.288]',0.000,0.502,0.344"
"'[17:25:08.296]',0.000,0.502,0.328"
"'[17:25:08.304]',0.000,0.502,0.312"
"'[17:25:08.312]',0.000,0.502,0.297"
"'[17:25:08.320]',0.000,0.502,0.281"
"'[17:25:08.328]',0.000,0.502,0.281"
"'[17:25:08.336]',0.000,0.502,0.281"
"'[17:25:08.344]',0.000,0.502,0.281"
"'[17:25:08.352]',0.000,0.502,0.289"
"'[17:25:08.360]',0.000,0.502,0.297"
"'[17:25:08.368]',0.000,0.502,0.312"
"'[17:25:08.376]',0.000,0.502,0.312"
"'[17:25:08.384]',0.000,0.502,0.312"
"'[17:25:08.392]',0.000,0.502,0.336"
"'[17:25:08.400]',0.000,0.502,0.367"
"'[17:25:08.408]',0.000,0.502,0.422"
"'[17:25:08.416]',0.000,0.502,0.508"
"'[17:25:08.424]',0.000,0.502,0.570"
"'[17:25:08.432]',0.000,0.502,0.508"
"'[17:25:08.440]',0.000,0.502,0.359"
"'[17:25:08.448]',0.000,0.502,0.258"
"'[17:25:08.456]',0.000,0.502,0.250"
"'[17:25:08.464]',0.000,0.502,0.289"
"'[17:25:08.472]',0.000,0.502,0.281"
"'[17:25:08.480]',0.000,0.502,0.227"
"'[17:25:08.488]',0.000,0.502,0.172"
"'[17:25:08.496]',0.000,0.502,0.156"
"'[17:25:08.504]',0.000,0.502,0.188"
"'[17:25:08.512]',0.000,0.502,0.219"
"'[17:25:08.520]',0.000,0.502,0.242"
"'[17:25:08.528]',0.000,0.502,0.242"
"'[17:25:08.536]',0.000,0.502,0.250"
"'[17:25:08.544]',0.000,0.502,0.250"
"'[17:25:08.552]',0.000,0.502,0.266"
"'[17:25:08.560]',0.000,0.502,0.273"
"'[17:25:08.568]',0.000,0.502,0.281"
"'[17:25:08.576]',0.000,0.502,0.289"
"'[17:25:08.584]',0.000,0.502,0.266"
"'[17:25:08.592]',0.000,0.502,0.242"
"'[17:25:08.600]',0.000,0.502,0.242"
"'[17:25:08.608]',0.000,0.502,0.234"
"'[17:25:08.616]',0.000,0.502,0.211"
"'[17:25:08.624]',0.000,0.502,0.188"
"'[17:25:08.632]',0.000,0.502,0.188"
"'[17:25:08.640]',0.000,0.502,0.188"
"'[17:25:08.648]',0.000,0.502,0.180"
"'[17:25:08.656]',0.000,0.502,0.180"
"'[17:25:08.664]',0.000,0.502,0.188"
"'[17:25:08.672]',0.000,0.502,0.211"
"'[17:25:08.680]',0.000,0.502,0.234"
"'[17:25:08.688]',0.000,0.502,0.242"
"'[17:25:08.696]',0.000,0.502,0.234"
"'[17:25:08.704]',0.000,0.502,0.234"
"'[17:25:08.712]',0.000,0.502,0.219"
"'[17:25:08.720]',0.000,0.502,0.195"
"'[17:25:08.728]',0.000,0.502,0.172"
"'[17:25:08.736]',0.000,0.502,0.172"
"'[17:25:08.744]',0.000,0.502,0.164"
"'[17:25:08.752]',0.000,0.502,0.148"
"'[17:25:08.760]',0.000,0.502,0.172"
"'[17:25:08.768]',0.000,0.502,0.266"
"'[17:25:08.776]',0.000,0.502,0.367"
"'[17:25:08.784]',0.000,0.502,0.391"
"'[17:25:08.792]',0.000,0.502,0.375"
"'[17:25:08.800]',0.000,0.502,0.375"
"'[17:25:08.808]',0.000,0.502,0.391"
"'[17:25:08.816]',0.000,0.502,0.422"
"'[17:25:08.824]',0.000,0.502,0.422"
"'[17:25:08.832]',0.000,0.502,0.422"
"'[17:25:08.840]',0.000,0.502,0.422"
"'[17:25:08.848]',0.000,0.502,0.422"
"'[17:25:08.856]',0.000,0.502,0.406"
"'[17:25:08.864]',0.000,0.502,0.383"
"'[17:25:08.872]',0.000,0.502,0.336"
"'[17:25:08.880]',0.000,0.502,0.289"
"'[17:25:08.888]',0.000,0.502,0.281"
"'[17:25:08.896]',0.000,0.502,0.312"
"'[17:25:08.904]',0.000,0.502,0.312"
"'[17:25:08.912]',0.000,0.502,0.250"
"'[17:25:08.920]',0.000,0.502,0.148"
"'[17:25:08.928]',0.000,0.502,0.086"
"'[17:25:08.936]',0.000,0.502,0.094"
"'[17:25:08.944]',0.000,0.502,0.109"
"'[17:25:08.952]',0.000,0.502,0.141"
"'[17:25:08.960]',0.000,0.502,0.250"
"'[17:25:08.968]',0.000,0.502,0.352"
"'[17:25:08.976]',0.000,0.502,0.438"
"'[17:25:08.984]',0.000,0.502,0.531"
"'[17:25:08.992]',0.000,0.502,0.578"
"'[17:25:09.000]',0.000,0.502,0.422"
"'[17:25:09.008]',0.000,0.502,0.016"
"'[17:25:09.016]',0.000,0.502,-0.289"
"'[17:25:09.024]',0.000,0.502,-0.195"
"'[17:25:09.032]',0.000,0.502,-0.023"
"'[17:25:09.040]',0.000,0.502,0.000"
"'[17:25:09.048]',0.000,0.502,-0.211"
"'[17:25:09.056]',0.000,0.502,-0.422"
"'[17:25:09.064]',0.000,0.502,-"
"'[17:25:09.072]',0.000,0.502,-"
"'[17:25:09.080]',0.000,0.502,-"
"'[17:25:09.088]',0.000,0.502,-"
"'[17:25:09.096]',0.000,0.502,-"
"'[17:25:09.104]',0.000,0.502,-"
"'[17:25:09.112]',0.000,0.502,-"
"'[17:25:09.120]',0.000,0.502,-"
"'[17:25:09.128]',0.000,0.502,-"
"'[17:25:09.136]',0.000,0.502,-"
"'[17:25:09.144]',0.000,0.502,-"
"'[17:25:09.152]',0.000,0.502,-"
"'[17:25:09.160]',0.000,0.502,-"
"'[17:25:09.168]',0.000,0.502,-"
"'[17:25:09.176]',0.000,0.502,-"
"'[17:25:09.184]',0.000,0.502,-"
"'[17:25:09.192]',0.000,0.502,-"
"'[17:25:09.200]',0.000,0.502,-"
"'[17:25:09.208]',0.000,0.502,-"
"'[17:25:09.216]',0.000,0.502,-"
"'[17:25:09.224]',0.000,0.502,-"
"'[17:25:09.232]',0.000,0.502,-"
"'[17:25:09.240]',0.000,0.502,-"
"'[17:25:09.248]',0.000,0.502,-"
"'[17:25:09.256]',0.000,0.502,-"
"'[17:25:09.264]',0.000,0.502,-"
"'[17:25:09.272]',0.000,0.502,-"
"'[17:25:09.280]',0.000,0.502,-"
"'[17:25:09.288]',0.000,0.502,-"
"'[17:25:09.296]',0.000,0.502,-"
"'[17:25:09.304]',0.000,0.502,-"
"'[17:25:09.312]',0.000,0.502,-"
"'[17:25:09.320]',0.000,0.502,-"
"'[17:25:09.328]',0.000,0.502,-"
"'[17:25:09.336]',0.000,0.502,-"
"'[17:25:09.344]',0.000,0.502,-"
"'[17:25:09.352]',0.000,0.502,-"
"'[17:25:09.360]',0.000,0.502,-"
"'[17:25:09.368]',0.000,0.502,-"
"'[17:25:09.376]',0.000,0.502,-"
"'[17:25:09.384]',0.000,0.502,-"
"'[17:25:09.392]',0.000,0.502,-"
"'[17:25:09.400]',0.000,0.502,-"
"'[17:25:09.408]',0.000,0.502,-"
"'[17:25:09.416]',0.000,0.502,-"
"'[17:25:09.424]',0.000,0.502,-0.156"
"'[17:25:09.432]',0.000,0.502,-0.062"
"'[17:25:09.440]',0.000,0.502,-0.469"
"'[17:25:09.448]',0.000,0.502,-"
"'[17:25:09.456]',0.000,0.502,-0.117"
"'[17:25:09.464]',0.000,0.502,0.062"
"'[17:25:09.472]',0.000,0.502,-"
"'[17:25:09.480]',0.000,0.502,-"
"'[17:25:09.488]',0.000,0.502,-"
"'[17:25:09.496]',0.000,0.502,-"
"'[17:25:09.504]',0.000,0.502,-"
"'[17:25:09.512]',0.000,0.502,-"
"'[17:25:09.520]',0.000,0.502,-"
"'[17:25:09.528]',0.000,0.502,-"
"'[17:25:09.536]',0.000,0.502,-"
"'[17:25:09.544]',0.000,0.502,-"
"'[17:25:09.552]',0.000,0.502,-"
"'[17:25:09.560]',0.000,0.502,-"
"'[17:25:09.568]',0.000,0.502,-"
"'[17:25:09.576]',0.000,0.502,-"
"'[17:25:09.584]',0.000,0.502,-"
"'[17:25:09.592]',0.000,0.502,-"
"'[17:25:09.600]',0.000,0.502,-"
"'[17:25:09.608]',0.000,0.502,-"
"'[17:25:09.616]',0.000,0.502,-"
"'[17:25:09.624]',0.000,0.502,-"
"'[17:25:09.632]',0.000,0.502,-"
"'[17:25:09.640]',0.000,0.502,-0.172"
"'[17:25:09.648]',0.000,0.502,0.688"
"'[17:25:09.656]',0.000,0.502,1.359"
"'[17:25:09.664]',0.000,0.502,1.500"
"'[17:25:09.672]',0.000,0.502,1.469"
"'[17:25:09.680]',0.000,0.502,1.273"
"'[17:25:09.688]',0.000,0.502,1.141"
"'[17:25:09.696]',0.000,0.502,1.281"
"'[17:25:09.704]',0.000,0.502,1.500"
"'[17:25:09.712]',0.000,0.502,1.500"
"'[17:25:09.720]',0.000,0.502,1.391"
"'[17:25:09.728]',0.000,0.502,1.500"
"'[17:25:09.736]',0.000,0.502,1.500"
"'[17:25:09.744]',0.000,0.502,1.500"
"'[17:25:09.752]',0.000,0.502,1.500"
"'[17:25:09.760]',0.000,0.502,1.500"
"'[17:25:09.768]',0.000,0.502,1.500"
"'[17:25:09.776]',0.000,0.502,1.500"
"'[17:25:09.784]',0.000,0.502,1.500"
"'[17:25:09.792]',0.000,0.502,1.500"
"'[17:25:09.800]',0.000,0.502,1.500"
"'[17:25:09.808]',0.000,0.502,1.500"
"'[17:25:09.816]',0.000,0.502,1.500"
"'[17:25:09.824]',0.000,0.502,1.500"
"'[17:25:09.832]',0.000,0.502,1.500"
"'[17:25:09.840]',0.000,0.502,1.500"
"'[17:25:09.848]',0.000,0.502,1.500"
"'[17:25:09.856]',0.000,0.502,1.500"
"'[17:25:09.864]',0.000,0.502,1.500"
"'[17:25:09.872]',0.000,0.502,1.500"
"'[17:25:09.880]',0.000,0.502,1.500"
"'[17:25:09.888]',0.000,0.502,1.500"
"'[17:25:09.896]',0.000,0.502,1.500"
"'[17:25:09.904]',0.000,0.502,1.500"
"'[17:25:09.912]',0.000,0.502,1.500"
"'[17:25:09.920]',0.000,0.502,1.500"
"'[17:25:09.928]',0.000,0.502,1.500"
"'[17:25:09.936]',0.000,0.502,1.391"
"'[17:25:09.944]',0.000,0.502,1.070"
"'[17:25:09.952]',0.000,0.502,1.008"
"'[17:25:09.960]',0.000,0.502,0.977"
"'[17:25:09.968]',0.000,0.502,0.766"
"'[17:25:09.976]',0.000,0.502,0.414"
"'[17:25:09.984]',0.000,0.502,0.234"
"'[17:25:09.992]',0.000,0.502,0.391"
"'[17:25:10.000]',0.000,0.502,0.562"
"'[17:25:10.008]',0.000,0.502,0.516"
"'[17:25:10.016]',0.000,0.502,0.430"
"'[17:25:10.024]',0.000,0.502,0.562"
"'[17:25:10.032]',0.000,0.502,0.867"
"'[17:25:10.040]',0.000,0.502,1.000"
"'[17:25:10.048]',0.000,0.502,0.969"
"'[17:25:10.056]',0.000,0.502,1.055"
"'[17:25:10.064]',0.000,0.502,1.281"
"'[17:25:10.072]',0.000,0.502,1.352"
"'[17:25:10.080]',0.000,0.502,1.086"
"'[17:25:10.088]',0.000,0.502,0.742"
"'[17:25:10.096]',0.000,0.502,0.672"
"'[17:25:10.104]',0.000,0.502,0.945"
"'[17:25:10.112]',0.000,0.502,1.086"
"'[17:25:10.120]',0.000,0.502,0.930"
"'[17:25:10.128]',0.000,0.502,0.562"
"'[17:25:10.136]',0.000,0.502,0.188"
"'[17:25:10.144]',0.000,0.502,0.086"
"'[17:25:10.152]',0.000,0.502,0.297"
"'[17:25:10.160]',0.000,0.502,0.500"
"'[17:25:10.168]',0.000,0.502,0.242"
"'[17:25:10.176]',0.000,0.502,-0.039"
"'[17:25:10.184]',0.000,0.502,0.188"
"'[17:25:10.192]',0.000,0.502,0.500"
"'[17:25:10.200]',0.000,0.502,0.562"
"'[17:25:10.208]',0.000,0.502,0.500"
"'[17:25:10.216]',0.000,0.502,0.391"
"'[17:25:10.224]',0.000,0.502,0.289"
"'[17:25:10.232]',0.000,0.502,0.141"
"'[17:25:10.240]',0.000,0.502,0.000"
"'[17:25:10.248]',0.000,0.502,-0.008"
"'[17:25:10.256]',0.000,0.502,0.320"
"'[17:25:10.264]',0.000,0.502,0.391"
"'[17:25:10.272]',0.000,0.502,0.297"
"'[17:25:10.280]',0.000,0.502,0.461"
"'[17:25:10.288]',0.000,0.502,0.609"
"'[17:25:10.296]',0.000,0.502,0.328"
"'[17:25:10.304]',0.000,0.502,-0.141"
"'[17:25:10.312]',0.000,0.502,-0.289"
"'[17:25:10.320]',0.000,0.502,-0.078"
"'[17:25:10.328]',0.000,0.502,-0.023"
"'[17:25:10.336]',0.000,0.502,-0.328"
"'[17:25:10.344]',0.000,0.502,-"
"'[17:25:10.352]',0.000,0.502,-0.406"
"'[17:25:10.360]',0.000,0.502,-0.094"
"'[17:25:10.368]',0.000,0.502,-0.031"
"'[17:25:10.376]',0.000,0.502,-0.094"
"'[17:25:10.384]',0.000,0.502,-0.109"
"'[17:25:10.392]',0.000,0.502,-0.078"
"'[17:25:10.400]',0.000,0.502,-0.219"
"'[17:25:10.408]',0.000,0.502,-0.305"
"'[17:25:10.416]',0.000,0.502,-0.180"
"'[17:25:10.424]',0.000,0.502,-0.305"
"'[17:25:10.432]',0.000,0.502,-"
"'[17:25:10.440]',0.000,0.502,-"
"'[17:25:10.448]',0.000,0.502,-"
"'[17:25:10.456]',0.000,0.502,-"
"'[17:25:10.464]',0.000,0.502,-"
"'[17:25:10.472]',0.000,0.502,-"
"'[17:25:10.480]',0.000,0.502,-"
"'[17:25:10.488]',0.000,0.502,-"
"'[17:25:10.496]',0.000,0.502,-"
"'[17:25:10.504]',0.000,0.502,-"
"'[17:25:10.512]',0.000,0.502,-"
"'[17:25:10.520]',0.000,0.502,-"
"'[17:25:10.528]',0.000,0.502,-"
"'[17:25:10.536]',0.000,0.502,-"
"'[17:25:10.544]',0.000,0.502,-"
"'[17:25:10.552]',0.000,0.502,-"
"'[17:25:10.560]',0.000,0.502,-"
"'[17:25:10.568]',0.000,0.502,-"
"'[17:25:10.576]',0.000,0.502,-"
"'[17:25:10.584]',0.000,0.502,-"
"'[17:25:10.592]',0.000,0.502,-"
"'[17:25:10.600]',0.000,0.502,-"
"'[17:25:10.608]',0.000,0.502,-"
"'[17:25:10.616]',0.000,0.502,-"
"'[17:25:10.624]',0.000,0.502,-"
"'[17:25:10.632]',0.000,0.502,-"
"'[17:25:10.640]',0.000,0.502,-"
"'[17:25:10.648]',0.000,0.502,-"
"'[17:25:10.656]',0.000,0.502,-"
"'[17:25:10.664]',0.000,0.502,-"
"'[17:25:10.672]',0.000,0.502,-"
"'[17:25:10.680]',0.000,0.502,-"
"'[17:25:10.688]',0.000,0.502,-"
"'[17:25:10.696]',0.000,0.502,-"
"'[17:25:10.704]',0.000,0.502,-"
"'[17:25:10.712]',0.000,0.502,-"
"'[17:25:10.720]',0.000,0.502,-"
"'[17:25:10.728]',0.000,0.502,-"
"'[17:25:10.736]',0.000,0.502,-"
"'[17:25:10.744]',0.000,0.502,-"
"'[17:25:10.752]',0.000,0.502,-"
"'[17:25:10.760]',0.000,0.502,-"
"'[17:25:10.768]',0.000,0.502,-"
"'[17:25:10.776]',0.000,0.502,-"
"'[17:25:10.784]',0.000,0.502,-"
"'[17:25:10.792]',0.000,0.502,-"
"'[17:25:10.800]',0.000,0.502,-"
"'[17:25:10.808]',0.000,0.502,-"
"'[17:25:10.816]',0.000,0.502,-"
"'[17:25:10.824]',0.000,0.502,-"
"'[17:25:10.832]',0.000,0.502,-"
"'[17:25:10.840]',0.000,0.502,-"
"'[17:25:10.848]',0.000,0.502,-"
"'[17:25:10.856]',0.000,0.502,-"
"'[17:25:10.864]',0.000,0.502,-"
"'[17:25:10.872]',0.000,0.502,-"
"'[17:25:10.880]',0.000,0.502,-"
"'[17:25:10.888]',0.000,0.502,-"
"'[17:25:10.896]',0.000,0.502,-"
"'[17:25:10.904]',0.000,0.502,-"
"'[17:25:10.912]',0.000,0.502,-"
"'[17:25:10.920]',0.000,0.502,-"
"'[17:25:10.928]',0.000,0.502,-"
"'[17:25:10.936]',0.000,0.502,-"
"'[17:25:10.944]',0.000,0.502,-"
"'[17:25:10.952]',0.000,0.502,-"
"'[17:25:10.960]',0.000,0.502,-"
"'[17:25:10.968]',0.000,0.502,-"
"'[17:25:10.976]',0.000,0.502,-"
"'[17:25:10.984]',0.000,0.502,-"
"'[17:25:10.992]',0.000,0.502,-"
"'[17:25:11.000]',0.000,0.502,-"
"'[17:25:11.008]',0.000,0.502,-"
"'[17:25:11.016]',0.000,0.502,-"
"'[17:25:11.024]',0.000,0.502,-"
"'[17:25:11.032]',0.000,0.502,-"
"'[17:25:11.040]',0.000,0.502,-"
"'[17:25:11.048]',0.000,0.502,-"
"'[17:25:11.056]',0.000,0.502,-"
"'[17:25:11.064]',0.000,0.502,-"
"'[17:25:11.072]',0.000,0.502,-"
"'[17:25:11.080]',0.000,0.502,-"
"'[17:25:11.088]',0.000,0.502,-"
"'[17:25:11.096]',0.000,0.502,-"
"'[17:25:11.104]',0.000,0.502,-"
"'[17:25:11.112]',0.000,0.502,-"
"'[17:25:11.120]',0.000,0.502,-"
"'[17:25:11.128]',0.000,0.502,-"
"'[17:25:11.136]',0.000,0.502,-"
"'[17:25:11.144]',0.000,0.502,-"
"'[17:25:11.152]',0.000,0.502,-"
"'[17:25:11.160]',0.000,0.502,-"
"'[17:25:11.168]',0.000,0.502,-"
"'[17:25:11.176]',0.000,0.502,-"
"'[17:25:11.184]',0.000,0.502,-"
"'[17:25:11.192]',0.000,0.502,-"
"'[17:25:11.200]',0.000,0.502,-"
"'[17:25:11.208]',0.000,0.502,-"
"'[17:25:11.216]',0.000,0.502,-"
"'[17:25:11.224]',0.000,0.502,-"
"'[17:25:11.232]',0.000,0.502,-"
"'[17:25:11.240]',0.000,0.502,-"
"'[17:25:11.248]',0.000,0.502,-"
"'[17:25:11.256]',0.000,0.502,-"
"'[17:25:11.264]',0.000,0.502,-"
"'[17:25:11.272]',0.000,0.502,-"
"'[17:25:11.280]',0.000,0.502,-"
"'[17:25:11.288]',0.000,0.502,-"
"'[17:25:11.296]',0.000,0.502,-"
"'[17:25:11.304]',0.000,0.502,-"
"'[17:25:11.312]',0.000,0.502,-"
"'[17:25:11.320]',0.000,0.502,-"
"'[17:25:11.328]',0.000,0.502,-"
"'[17:25:11.336]',0.000,0.502,-"
"'[17:25:11.344]',0.000,0.502,-"
"'[17:25:11.352]',0.000,0.502,-"
"'[17:25:11.360]',0.000,0.502,-"
"'[17:25:11.368]',0.000,0.502,-"
"'[17:25:11.376]',0.000,0.502,-"
"'[17:25:11.384]',0.000,0.502,-"
"'[17:25:11.392]',0.000,0.502,-"
"'[17:25:11.400]',0.000,0.502,-"
"'[17:25:11.408]',0.000,0.502,-"
"'[17:25:11.416]',0.000,0.502,-"
"'[17:25:11.424]',0.000,0.502,-"
"'[17:25:11.432]',0.000,0.502,-"
"'[17:25:11.440]',0.000,0.502,-"
"'[17:25:11.448]',0.000,0.502,-"
"'[17:25:11.456]',0.000,0.502,-"
"'[17:25:11.464]',0.000,0.502,-"
"'[17:25:11.472]',0.000,0.502,-"
"'[17:25:11.480]',0.000,0.502,-"
"'[17:25:11.488]',0.000,0.502,-"
"'[17:25:11.496]',0.000,0.502,-"
"'[17:25:11.504]',0.000,0.502,-"
"'[17:25:11.512]',0.000,0.502,-"
"'[17:25:11.520]',0.000,0.502,-"
"'[17:25:11.528]',0.000,0.502,-"
"'[17:25:11.536]',0.000,0.502,-"
"'[17:25:11.544]',0.000,0.502,-"
"'[17:25:11.552]',0.000,0.502,-"
"'[17:25:11.560]',0.000,0.502,-"
"'[17:25:11.568]',0.000,0.502,-"
"'[17:25:11.576]',0.000,0.502,-"
"'[17:25:11.584]',0.000,0.502,-"
"'[17:25:11.592]',0.000,0.502,-"
"'[17:25:11.600]',0.000,0.502,-"
"'[17:25:11.608]',0.000,0.502,-"
"'[17:25:11.616]',0.000,0.502,-"
"'[17:25:11.624]',0.000,0.502,-"
"'[17:25:11.632]',0.000,0.502,-"
"'[17:25:11.640]',0.000,0.502,-"
"'[17:25:11.648]',0.000,0.502,-"
"'[17:25:11.656]',0.000,0.502,-"
"'[17:25:11.664]',0.000,0.502,-"
"'[17:25:11.672]',0.000,0.502,-"
"'[17:25:11.680]',0.000,0.502,-"
"'[17:25:11.688]',0.000,0.502,-"
"'[17:25:11.696]',0.000,0.502,-"
"'[17:25:11.704]',0.000,0.502,-"
"'[17:25:11.712]',0.000,0.502,-"
"'[17:25:11.720]',0.000,0.502,-"
"'[17:25:11.728]',0.000,0.502,-"
"'[17:25:11.736]',0.000,0.502,-"
"'[17:25:11.744]',0.000,0.502,-"
"'[17:25:11.752]',0.000,0.502,-"
"'[17:25:11.760]',0.000,0.502,-"
"'[17:25:11.768]',0.000,0.502,-"
"'[17:25:11.776]',0.000,0.502,-"
"'[17:25:11.784]',0.000,0.502,-"
"'[17:25:11.792]',0.000,0.502,-"
"'[17:25:11.800]',0.000,0.502,-"
"'[17:25:11.808]',0.000,0.502,-"
"'[17:25:11.816]',0.000,0.502,-"
"'[17:25:11.824]',0.000,0.502,-"
"'[17:25:11.832]',0.000,0.502,-"
"'[17:25:11.840]',0.000,0.502,-"
"'[17:25:11.848]',0.000,0.502,-"
"'[17:25:11.856]',0.000,0.502,-"
"'[17:25:11.864]',0.000,0.502,-"
"'[17:25:11.872]',0.000,0.502,-0.414"
"'[17:25:11.880]',0.000,0.502,-0.227"
"'[17:25:11.888]',0.000,0.502,-0.086"
"'[17:25:11.896]',0.000,0.502,-0.016"
"'[17:25:11.904]',0.000,0.502,-0.172"
"'[17:25:11.912]',0.000,0.502,-"
"'[17:25:11.920]',0.000,0.502,-"
"'[17:25:11.928]',0.000,0.502,-"
"'[17:25:11.936]',0.000,0.502,-"
"'[17:25:11.944]',0.000,0.502,-"
"'[17:25:11.952]',0.000,0.502,-"
"'[17:25:11.960]',0.000,0.502,-"
"'[17:25:11.968]',0.000,0.502,-"
"'[17:25:11.976]',0.000,0.502,-"
"'[17:25:11.984]',0.000,0.502,-"
"'[17:25:11.992]',0.000,0.502,-"
"'[17:25:12.000]',0.000,0.502,-"
"'[17:25:12.008]',0.000,0.502,-"
"'[17:25:12.016]',0.000,0.502,-"
"'[17:25:12.024]',0.000,0.502,-"
"'[17:25:12.032]',0.000,0.502,-"
"'[17:25:12.040]',0.000,0.502,-"
"'[17:25:12.048]',0.000,0.502,-"
"'[17:25:12.056]',0.000,0.502,-"
"'[17:25:12.064]',0.000,0.502,-"
"'[17:25:12.072]',0.000,0.502,-"
"'[17:25:12.080]',0.000,0.502,-"
"'[17:25:12.088]',0.000,0.502,-"
"'[17:25:12.096]',0.000,0.502,-"
"'[17:25:12.104]',0.000,0.502,-"
"'[17:25:12.112]',0.000,0.502,-"
"'[17:25:12.120]',0.000,0.502,-"
"'[17:25:12.128]',0.000,0.502,-"
"'[17:25:12.136]',0.000,0.502,-"
"'[17:25:12.144]',0.000,0.502,-0.484"
"'[17:25:12.152]',0.000,0.502,-"
"'[17:25:12.160]',0.000,0.502,-"
"'[17:25:12.168]',0.000,0.502,-"
"'[17:25:12.176]',0.000,0.502,-"
"'[17:25:12.184]',0.000,0.502,-"
"'[17:25:12.192]',0.000,0.502,-"
"'[17:25:12.200]',0.000,0.502,-"
"'[17:25:12.208]',0.000,0.502,-"
"'[17:25:12.216]',0.000,0.502,-"
"'[17:25:12.224]',0.000,0.502,-"
"'[17:25:12.232]',0.000,0.502,-"
"'[17:25:12.240]',0.000,0.502,-"
"'[17:25:12.248]',0.000,0.502,-"
"'[17:25:12.256]',0.000,0.502,-"
"'[17:25:12.264]',0.000,0.502,-"
"'[17:25:12.272]',0.000,0.502,-"
"'[17:25:12.280]',0.000,0.502,-"
"'[17:25:12.288]',0.000,0.502,-"
"'[17:25:12.296]',0.000,0.502,-"
"'[17:25:12.304]',0.000,0.502,-"
"'[17:25:12.312]',0.000,0.502,-"
"'[17:25:12.320]',0.000,0.502,-"
"'[17:25:12.328]',0.000,0.502,-"
"'[17:25:12.336]',0.000,0.502,-"
"'[17:25:12.344]',0.000,0.502,-"
"'[17:25:12.352]',0.000,0.502,-"
"'[17:25:12.360]',0.000,0.502,-"
"'[17:25:12.368]',0.000,0.502,-"
"'[17:25:12.376]',0.000,0.502,-"
"'[17:25:12.384]',0.000,0.502,-"
"'[17:25:12.392]',0.000,0.502,-"
"'[17:25:12.400]',0.000,0.502,-"
"'[17:25:12.408]',0.000,0.502,-"
"'[17:25:12.416]',0.000,0.502,-"
"'[17:25:12.424]',0.000,0.502,-"
"'[17:25:12.432]',0.000,0.502,-"
"'[17:25:12.440]',0.000,0.502,-"
"'[17:25:12.448]',0.000,0.502,-"
"'[17:25:12.456]',0.000,0.502,-"
"'[17:25:12.464]',0.000,0.502,-"
"'[17:25:12.472]',0.000,0.502,-"
"'[17:25:12.480]',0.000,0.502,-"
"'[17:25:12.488]',0.000,0.502,-0.180"
"'[17:25:12.496]',0.000,0.502,0.055"
"'[17:25:12.504]',0.000,0.502,-0.250"
"'[17:25:12.512]',0.000,0.502,-"
"'[17:25:12.520]',0.000,0.502,-"
"'[17:25:12.528]',0.000,0.502,-"
"'[17:25:12.536]',0.000,0.502,-"
"'[17:25:12.544]',0.000,0.502,-"
"'[17:25:12.552]',0.000,0.502,-"
"'[17:25:12.560]',0.000,0.502,-"
"'[17:25:12.568]',0.000,0.502,-"
"'[17:25:12.576]',0.000,0.502,0.055"
"'[17:25:12.584]',0.000,0.502,0.461"
"'[17:25:12.592]',0.000,0.502,0.477"
"'[17:25:12.600]',0.000,0.502,-0.484"
"'[17:25:12.608]',0.000,0.502,-"
"'[17:25:12.616]',0.000,0.502,-"
"'[17:25:12.624]',0.000,0.502,-"
"'[17:25:12.632]',0.000,0.502,-"
"'[17:25:12.640]',0.000,0.502,-"
"'[17:25:12.648]',0.000,0.502,-"
"'[17:25:12.656]',0.000,0.502,-"
"'[17:25:12.664]',0.000,0.502,-"
"'[17:25:12.672]',0.000,0.502,-"
"'[17:25:12.680]',0.000,0.502,-"
"'[17:25:12.688]',0.000,0.502,-"
"'[17:25:12.696]',0.000,0.502,-"
"'[17:25:12.704]',0.000,0.502,-"
"'[17:25:12.712]',0.000,0.502,-"
"'[17:25:12.720]',0.000,0.502,-"
"'[17:25:12.728]',0.000,0.502,-"
"'[17:25:12.736]',0.000,0.502,-"
"'[17:25:12.744]',0.000,0.502,-"
"'[17:25:12.752]',0.000,0.502,-"
"'[17:25:12.760]',0.000,0.502,-"
"'[17:25:12.768]',0.000,0.502,-"
"'[17:25:12.776]',0.000,0.502,-"
"'[17:25:12.784]',0.000,0.502,-"
"'[17:25:12.792]',0.000,0.502,-"
"'[17:25:12.800]',0.000,0.502,-"
"'[17:25:12.808]',0.000,0.502,-"
"'[17:25:12.816]',0.000,0.502,-"
"'[17:25:12.824]',0.000,0.502,-"
"'[17:25:12.832]',0.000,0.502,-"
"'[17:25:12.840]',0.000,0.502,-"
"'[17:25:12.848]',0.000,0.502,-"
"'[17:25:12.856]',0.000,0.502,-"
"'[17:25:12.864]',0.000,0.502,-"
