'Time','II','AVR','V','RESP','PLETH','ABP','PAP','CVP'
'[01:23:44.688]',0.235,0.891,0.465,0.733,1.552,62.179,18.121,6.242
'[01:23:44.696]',0.240,0.875,0.470,0.729,1.520,61.788,19.000,5.998
'[01:23:44.704]',0.245,0.870,0.470,0.724,1.496,61.446,19.811,5.744
'[01:23:44.712]',0.255,0.860,0.470,0.718,1.476,61.104,20.065,5.500
'[01:23:44.720]',0.260,0.850,0.470,0.712,1.458,60.811,19.557,5.304
'[01:23:44.728]',0.270,0.840,0.480,0.705,1.443,60.567,18.688,5.187
'[01:23:44.736]',0.270,0.820,0.475,0.698,1.429,60.371,18.062,5.119
'[01:23:44.744]',0.280,0.810,0.475,0.692,1.416,60.127,17.877,5.060
'[01:23:44.752]',0.285,0.795,0.470,0.686,1.406,59.883,17.994,5.060
'[01:23:44.760]',0.285,0.785,0.475,0.680,1.395,59.590,18.248,5.002
'[01:23:44.768]',0.280,0.770,0.470,0.674,1.385,59.297,18.434,5.002
'[01:23:44.776]',0.280,0.765,0.480,0.668,1.374,58.906,18.815,4.933
'[01:23:44.784]',0.295,0.750,0.480,0.662,1.364,58.564,19.557,4.875
'[01:23:44.792]',0.295,0.735,0.480,0.655,1.351,58.222,20.934,4.689
'[01:23:44.800]',0.295,0.725,0.470,0.649,1.341,58.124,22.751,4.435
'[01:23:44.808]',0.300,0.725,0.475,0.644,1.331,58.418,24.686,4.181
'[01:23:44.816]',0.300,0.720,0.480,0.638,1.317,59.932,26.434,4.064
'[01:23:44.824]',0.310,0.710,0.485,0.634,1.300,63.155,27.997,3.995
'[01:23:44.832]',0.325,0.715,0.485,0.630,1.282,68.382,29.248,3.995
'[01:23:44.840]',0.340,0.720,0.490,0.625,1.261,74.780,30.186,4.064
'[01:23:44.848]',0.350,0.735,0.495,0.621,1.239,81.277,30.811,4.122
'[01:23:44.856]',0.345,0.760,0.510,0.616,1.218,86.991,31.065,4.249
'[01:23:44.864]',0.350,0.780,0.510,0.611,1.197,91.680,31.065,4.376
'[01:23:44.872]',0.345,0.805,0.515,0.606,1.178,95.441,30.938,4.621
'[01:23:44.880]',0.340,0.825,0.520,0.601,1.159,98.470,30.752,4.933
'[01:23:44.888]',0.340,0.835,0.515,0.596,1.143,100.912,30.557,5.187
'[01:23:44.896]',0.335,0.845,0.515,0.591,1.129,102.866,30.313,5.500
'[01:23:44.904]',0.340,0.845,0.515,0.587,1.120,104.282,30.059,5.812
'[01:23:44.912]',0.340,0.845,0.510,0.582,1.114,105.406,29.873,6.184
'[01:23:44.920]',0.340,0.840,0.510,0.577,1.109,106.236,29.619,6.496
'[01:23:44.928]',0.340,0.840,0.510,0.573,1.102,106.529,29.375,6.809
'[01:23:44.936]',0.340,0.840,0.510,0.567,1.095,106.382,29.121,7.121
'[01:23:44.944]',0.345,0.835,0.510,0.561,1.088,105.601,28.876,7.307
'[01:23:44.952]',0.345,0.835,0.510,0.555,1.080,104.429,28.691,7.493
'[01:23:44.960]',0.345,0.835,0.510,0.548,1.073,102.915,28.496,7.561
'[01:23:44.968]',0.340,0.835,0.510,0.542,1.066,101.352,28.378,7.561
'[01:23:44.976]',0.340,0.835,0.510,0.537,1.060,99.740,28.124,7.620
'[01:23:44.984]',0.345,0.830,0.505,0.531,1.053,98.128,27.812,7.620
'[01:23:44.992]',0.350,0.830,0.510,0.526,1.047,96.565,27.313,7.620
'[01:23:45.000]',0.345,0.825,0.505,0.521,1.044,95.099,26.688,7.561
'[01:23:45.008]',0.345,0.825,0.510,0.515,1.043,93.634,25.809,7.493
'[01:23:45.016]',0.345,0.830,0.510,0.510,1.038,92.218,24.813,7.493
'[01:23:45.024]',0.350,0.825,0.510,0.505,1.030,90.850,23.807,7.493
'[01:23:45.032]',0.350,0.830,0.505,0.499,1.020,89.482,23.064,7.493
'[01:23:45.040]',0.350,0.830,0.505,0.494,1.007,88.115,22.751,7.493
'[01:23:45.048]',0.350,0.835,0.500,0.489,0.998,86.698,22.683,7.561
'[01:23:45.056]',0.350,0.830,0.510,0.484,1.001,85.038,22.497,7.561
'[01:23:45.064]',0.365,0.820,0.510,0.479,1.025,83.279,22.058,7.561
'[01:23:45.072]',0.385,0.810,0.525,0.475,1.083,81.472,21.501,7.620
'[01:23:45.080]',0.405,0.795,0.535,0.472,1.182,79.811,20.934,7.620
'[01:23:45.088]',0.410,0.795,0.535,0.469,1.325,78.346,20.436,7.688
'[01:23:45.096]',0.410,0.790,0.545,0.465,1.507,77.174,20.378,7.747
'[01:23:45.104]',0.420,0.780,0.550,0.462,1.687,76.246,20.749,7.805
'[01:23:45.112]',0.425,0.785,0.545,0.459,1.868,75.464,21.501,7.805
'[01:23:45.120]',0.410,0.795,0.530,0.456,2.074,74.878,22.312,7.747
'[01:23:45.128]',0.410,0.780,0.520,0.453,2.281,74.243,23.064,7.688
'[01:23:45.136]',0.390,0.785,0.495,0.450,2.469,73.657,23.562,7.620
'[01:23:45.144]',0.375,0.800,0.485,0.447,2.631,73.168,23.807,7.434
'[01:23:45.152]',0.365,0.815,0.485,0.444,2.762,72.729,23.748,7.307
'[01:23:45.160]',0.350,0.840,0.485,0.441,2.862,72.436,23.377,7.180
'[01:23:45.168]',0.335,0.845,0.480,0.438,2.933,72.094,22.683,7.063
'[01:23:45.176]',0.320,0.850,0.475,0.435,2.978,71.947,21.872,6.936
'[01:23:45.184]',0.315,0.865,0.475,0.432,3.000,71.654,21.120,6.809
'[01:23:45.192]',0.320,0.860,0.475,0.428,3.003,71.410,20.378,6.682
'[01:23:45.200]',0.320,0.855,0.470,0.425,2.989,71.166,19.752,6.555
'[01:23:45.208]',0.320,0.845,0.475,0.421,2.964,70.873,19.313,6.555
'[01:23:45.216]',0.320,0.850,0.475,0.417,2.929,70.629,19.186,6.623
'[01:23:45.224]',0.320,0.850,0.475,0.414,2.886,70.287,19.186,6.682
'[01:23:45.232]',0.320,0.845,0.475,0.411,2.836,69.994,19.186,6.809
'[01:23:45.240]',0.310,0.845,0.480,0.409,2.780,69.652,18.932,6.994
'[01:23:45.248]',0.325,0.815,0.505,0.406,2.720,69.310,18.434,7.180
'[01:23:45.256]',0.350,0.735,0.505,0.403,2.659,68.919,17.877,7.307
'[01:23:45.264]',0.425,0.525,0.565,0.400,2.596,68.528,17.310,7.434
'[01:23:45.272]',0.635,0.225,0.665,0.397,2.534,68.186,16.871,7.561
'[01:23:45.280]',0.730,0.004,0.475,0.393,2.470,67.747,16.626,7.747
'[01:23:45.288]',0.705,0.225,0.230,0.390,2.405,67.307,16.626,7.932
'[01:23:45.296]',0.710,0.695,0.335,0.386,2.337,66.868,16.812,8.186
'[01:23:45.304]',0.545,0.870,0.405,0.383,2.275,66.428,17.125,8.430
'[01:23:45.312]',0.430,0.855,0.435,0.380,2.213,65.988,17.564,8.557
'[01:23:45.320]',0.355,0.845,0.460,0.377,2.145,65.695,18.062,8.684
'[01:23:45.328]',0.315,0.865,0.480,0.374,2.072,65.353,18.434,8.743
'[01:23:45.336]',0.295,0.865,0.480,0.371,1.999,65.060,18.619,8.684
'[01:23:45.344]',0.295,0.865,0.480,0.368,1.927,64.816,18.502,8.557
'[01:23:45.352]',0.300,0.860,0.485,0.365,1.857,64.572,18.307,8.430
'[01:23:45.360]',0.300,0.860,0.485,0.362,1.792,64.279,17.994,8.186
'[01:23:45.368]',0.300,0.855,0.485,0.359,1.732,64.035,17.564,7.874
'[01:23:45.376]',0.305,0.860,0.490,0.356,1.677,63.742,16.998,7.493
'[01:23:45.384]',0.310,0.855,0.495,0.354,1.629,63.497,16.626,7.121
'[01:23:45.392]',0.320,0.845,0.500,0.352,1.586,63.155,16.499,6.750
'[01:23:45.400]',0.320,0.845,0.495,0.350,1.552,62.862,16.744,6.369
'[01:23:45.408]',0.325,0.840,0.500,0.348,1.526,62.472,17.310,6.057
'[01:23:45.416]',0.330,0.825,0.495,0.346,1.500,62.179,18.062,5.744
'[01:23:45.424]',0.325,0.825,0.495,0.344,1.477,61.788,18.746,5.500
'[01:23:45.432]',0.325,0.820,0.500,0.343,1.457,61.495,18.815,5.246
'[01:23:45.440]',0.340,0.805,0.500,0.341,1.439,61.251,18.189,5.060
'[01:23:45.448]',0.350,0.790,0.495,0.339,1.423,61.006,17.310,4.875
'[01:23:45.456]',0.355,0.775,0.495,0.337,1.410,60.713,16.685,4.806
'[01:23:45.464]',0.355,0.760,0.495,0.336,1.397,60.420,16.431,4.748
'[01:23:45.472]',0.360,0.750,0.490,0.334,1.385,60.127,16.431,4.748
'[01:23:45.480]',0.360,0.740,0.490,0.333,1.373,59.736,16.431,4.689
'[01:23:45.488]',0.365,0.725,0.485,0.331,1.362,59.346,16.499,4.621
'[01:23:45.496]',0.365,0.715,0.485,0.330,1.349,59.004,16.744,4.494
'[01:23:45.504]',0.365,0.700,0.485,0.328,1.339,58.662,17.564,4.376
'[01:23:45.512]',0.365,0.695,0.485,0.326,1.329,58.369,18.873,4.181
'[01:23:45.520]',0.360,0.690,0.490,0.325,1.317,58.320,20.495,3.937
'[01:23:45.528]',0.365,0.680,0.490,0.324,1.301,58.759,22.312,3.683
'[01:23:45.536]',0.385,0.670,0.490,0.323,1.284,60.371,24.187,3.556
'[01:23:45.544]',0.390,0.665,0.490,0.321,1.267,63.790,25.877,3.497
'[01:23:45.552]',0.390,0.670,0.495,0.320,1.249,68.968,27.245,3.556
'[01:23:45.560]',0.395,0.685,0.505,0.318,1.232,75.122,28.183,3.624
'[01:23:45.568]',0.390,0.715,0.510,0.316,1.215,81.179,28.691,3.751
'[01:23:45.576]',0.395,0.745,0.520,0.313,1.199,86.356,28.876,3.868
'[01:23:45.584]',0.380,0.770,0.525,0.311,1.185,90.752,28.808,3.937
'[01:23:45.592]',0.380,0.795,0.535,0.308,1.171,94.318,28.623,4.064
'[01:23:45.600]',0.375,0.820,0.530,0.305,1.162,97.102,28.378,4.181
'[01:23:45.608]',0.365,0.830,0.530,0.302,1.156,99.447,28.066,4.376
'[01:23:45.616]',0.370,0.835,0.525,0.299,1.150,101.156,27.812,4.621
'[01:23:45.624]',0.365,0.840,0.520,0.296,1.142,102.621,27.626,4.933
'[01:23:45.632]',0.370,0.835,0.520,0.292,1.135,103.696,27.558,5.304
'[01:23:45.640]',0.365,0.845,0.520,0.288,1.128,104.429,27.499,5.617
'[01:23:45.648]',0.360,0.840,0.520,0.283,1.121,104.722,27.313,5.998
'[01:23:45.656]',0.365,0.840,0.520,0.278,1.114,104.624,27.060,6.242
'[01:23:45.664]',0.365,0.835,0.525,0.272,1.107,103.940,26.747,6.438
'[01:23:45.672]',0.365,0.830,0.520,0.266,1.099,102.817,26.434,6.623
'[01:23:45.680]',0.360,0.825,0.515,0.260,1.091,101.449,26.307,6.750
'[01:23:45.688]',0.350,0.835,0.520,0.254,1.082,99.935,26.190,6.809
'[01:23:45.696]',0.355,0.830,0.525,0.248,1.073,98.421,25.995,6.867
'[01:23:45.704]',0.365,0.830,0.520,0.243,1.068,96.809,25.750,6.867
'[01:23:45.712]',0.355,0.830,0.520,0.238,1.065,95.246,25.252,6.867
'[01:23:45.720]',0.355,0.835,0.525,0.234,1.060,93.683,24.559,6.867
'[01:23:45.728]',0.355,0.835,0.520,0.229,1.053,92.120,23.621,6.867
'[01:23:45.736]',0.355,0.835,0.520,0.225,1.043,90.655,22.556,6.867
'[01:23:45.744]',0.355,0.840,0.520,0.221,1.031,89.238,21.501,6.867
'[01:23:45.752]',0.355,0.840,0.515,0.217,1.018,87.822,20.807,6.936
'[01:23:45.760]',0.355,0.840,0.510,0.213,1.003,86.308,20.436,6.936
'[01:23:45.768]',0.350,0.845,0.515,0.210,0.993,84.745,20.182,6.936
'[01:23:45.776]',0.350,0.845,0.520,0.207,0.996,83.035,19.811,6.936
'[01:23:45.784]',0.365,0.830,0.525,0.205,1.023,81.277,19.440,6.936
'[01:23:45.792]',0.395,0.815,0.540,0.203,1.084,79.567,19.059,6.994
'[01:23:45.800]',0.400,0.805,0.545,0.202,1.164,77.906,18.815,7.063
'[01:23:45.808]',0.405,0.810,0.555,0.202,1.273,76.539,18.746,7.121
'[01:23:45.816]',0.405,0.805,0.555,0.202,1.429,75.562,18.932,7.180
'[01:23:45.824]',0.410,0.810,0.555,0.202,1.621,74.780,19.498,7.180
'[01:23:45.832]',0.395,0.805,0.540,0.202,1.834,74.194,20.309,7.180
'[01:23:45.840]',0.390,0.805,0.535,0.202,2.051,73.657,21.247,7.121
'[01:23:45.848]',0.390,0.795,0.515,0.203,2.257,73.168,22.126,7.121
'[01:23:45.856]',0.360,0.815,0.490,0.203,2.441,72.680,22.751,6.994
'[01:23:45.864]',0.345,0.825,0.485,0.203,2.596,72.192,22.996,6.867
'[01:23:45.872]',0.330,0.850,0.485,0.203,2.720,71.752,22.869,6.750
'[01:23:45.880]',0.310,0.865,0.480,0.203,2.813,71.361,22.370,6.555
'[01:23:45.888]',0.295,0.870,0.475,0.202,2.879,71.068,21.618,6.496
'[01:23:45.896]',0.295,0.880,0.480,0.202,2.920,70.726,20.749,6.438
'[01:23:45.904]',0.295,0.880,0.480,0.202,2.935,70.531,19.997,6.438
'[01:23:45.912]',0.290,0.880,0.480,0.202,2.934,70.384,19.244,6.311
'[01:23:45.920]',0.290,0.875,0.480,0.202,2.921,70.189,18.688,6.242
'[01:23:45.928]',0.290,0.880,0.480,0.202,2.897,69.994,18.307,6.242
'[01:23:45.936]',0.290,0.875,0.475,0.201,2.864,69.652,18.062,6.311
'[01:23:45.944]',0.295,0.870,0.475,0.201,2.822,69.359,17.994,6.438
'[01:23:45.952]',0.290,0.865,0.475,0.200,2.773,68.919,17.808,6.623
'[01:23:45.960]',0.285,0.860,0.505,0.200,2.718,68.479,17.437,6.809
'[01:23:45.968]',0.315,0.820,0.515,0.200,2.660,68.040,16.871,6.936
'[01:23:45.976]',0.365,0.670,0.540,0.200,2.598,67.600,16.245,7.063
'[01:23:45.984]',0.500,0.405,0.615,0.200,2.536,67.258,15.747,7.180
'[01:23:45.992]',0.685,0.100,0.635,0.200,2.471,66.916,15.435,7.307
'[01:23:46.000]',0.650,0.010,0.235,0.200,2.411,66.623,15.435,7.561
'[01:23:46.008]',0.655,0.515,0.200,0.201,2.352,66.281,15.689,7.805
'[01:23:46.016]',0.575,0.880,0.400,0.201,2.287,65.988,16.001,8.059
'[01:23:46.024]',0.450,0.915,0.430,0.201,2.219,65.695,16.431,8.313
'[01:23:46.032]',0.350,0.891,0.460,0.201,2.148,65.305,16.939,8.430
'[01:23:46.040]',0.310,0.891,0.480,0.200,2.073,64.914,17.369,8.499
'[01:23:46.048]',0.280,0.891,0.485,0.200,1.998,64.572,17.623,8.499
'[01:23:46.056]',0.270,0.900,0.495,0.200,1.924,64.181,17.564,8.372
'[01:23:46.064]',0.270,0.895,0.500,0.200,1.852,63.937,17.310,8.245
'[01:23:46.072]',0.275,0.895,0.500,0.200,1.785,63.693,16.939,8.059
'[01:23:46.080]',0.270,0.891,0.505,0.200,1.722,63.497,16.558,7.747
'[01:23:46.088]',0.270,0.891,0.500,0.200,1.666,63.351,16.060,7.375
'[01:23:46.096]',0.270,0.891,0.505,0.200,1.615,63.155,15.620,6.936
'[01:23:46.104]',0.270,0.885,0.505,0.201,1.575,63.009,15.376,6.555
'[01:23:46.112]',0.270,0.875,0.510,0.201,1.543,62.667,15.435,6.125
'[01:23:46.120]',0.285,0.865,0.505,0.202,1.510,62.374,15.933,5.744
'[01:23:46.128]',0.290,0.860,0.505,0.202,1.481,61.983,16.812,5.431
'[01:23:46.136]',0.295,0.850,0.500,0.203,1.456,61.544,17.681,5.187
'[01:23:46.144]',0.295,0.845,0.500,0.203,1.434,61.153,18.062,4.933
'[01:23:46.152]',0.300,0.835,0.500,0.204,1.415,60.860,17.681,4.748
'[01:23:46.160]',0.310,0.820,0.500,0.204,1.400,60.567,16.939,4.621
'[01:23:46.168]',0.315,0.815,0.495,0.204,1.386,60.322,16.245,4.562
'[01:23:46.176]',0.320,0.800,0.500,0.205,1.373,60.127,15.874,4.435
'[01:23:46.184]',0.320,0.785,0.490,0.206,1.361,59.932,15.806,4.376
'[01:23:46.192]',0.325,0.770,0.495,0.206,1.349,59.590,15.806,4.308
'[01:23:46.200]',0.320,0.760,0.500,0.207,1.339,59.248,15.806,4.249
'[01:23:46.208]',0.330,0.745,0.495,0.208,1.330,58.906,15.933,4.249
'[01:23:46.216]',0.330,0.730,0.490,0.208,1.319,58.613,16.499,4.122
'[01:23:46.224]',0.325,0.725,0.490,0.209,1.306,58.369,17.496,3.868
'[01:23:46.232]',0.340,0.705,0.490,0.210,1.291,57.929,19.059,3.556
'[01:23:46.240]',0.335,0.705,0.490,0.211,1.277,57.880,20.934,3.370
'[01:23:46.248]',0.335,0.695,0.485,0.212,1.261,58.662,22.937,3.243
'[01:23:46.256]',0.345,0.690,0.490,0.213,1.245,61.055,24.813,3.185
'[01:23:46.264]',0.355,0.690,0.495,0.214,1.230,65.256,26.376,3.185
'[01:23:46.272]',0.360,0.700,0.505,0.216,1.214,70.726,27.558,3.243
'[01:23:46.280]',0.355,0.720,0.510,0.217,1.199,76.734,28.310,3.370
'[01:23:46.288]',0.355,0.745,0.515,0.218,1.185,82.351,28.623,3.497
'[01:23:46.296]',0.355,0.770,0.530,0.219,1.172,86.991,28.623,3.683
'[01:23:46.304]',0.350,0.805,0.535,0.220,1.163,90.801,28.378,3.810
'[01:23:46.312]',0.340,0.825,0.535,0.221,1.157,93.976,28.066,3.995
'[01:23:46.320]',0.340,0.845,0.530,0.221,1.150,96.662,27.753,4.181
'[01:23:46.328]',0.330,0.850,0.525,0.221,1.143,98.812,27.499,4.435
'[01:23:46.336]',0.325,0.860,0.530,0.221,1.136,100.472,27.440,4.689
'[01:23:46.344]',0.320,0.855,0.525,0.219,1.130,101.889,27.372,5.002
'[01:23:46.352]',0.320,0.860,0.525,0.218,1.125,102.866,27.372,5.246
'[01:23:46.360]',0.325,0.860,0.525,0.216,1.120,103.501,27.313,5.500
'[01:23:46.368]',0.320,0.855,0.520,0.215,1.115,103.696,27.313,5.744
'[01:23:46.376]',0.315,0.865,0.525,0.212,1.110,103.305,27.372,5.998
'[01:23:46.384]',0.320,0.860,0.530,0.210,1.106,102.377,27.440,6.184
'[01:23:46.392]',0.320,0.855,0.525,0.207,1.100,101.058,27.440,6.311
'[01:23:46.400]',0.325,0.850,0.525,0.205,1.096,99.593,27.186,6.369
'[01:23:46.408]',0.325,0.855,0.530,0.202,1.094,98.030,26.933,6.438
'[01:23:46.416]',0.330,0.850,0.525,0.200,1.089,96.418,26.503,6.496
'[01:23:46.424]',0.320,0.860,0.530,0.198,1.082,94.904,25.995,6.555
'[01:23:46.432]',0.320,0.860,0.530,0.196,1.075,93.488,25.311,6.623
'[01:23:46.440]',0.320,0.860,0.530,0.194,1.068,91.973,24.432,6.682
'[01:23:46.448]',0.325,0.850,0.525,0.192,1.060,90.410,23.377,6.750
'[01:23:46.456]',0.320,0.855,0.525,0.190,1.050,88.945,22.126,6.750
'[01:23:46.464]',0.320,0.860,0.530,0.189,1.037,87.480,21.061,6.809
'[01:23:46.472]',0.320,0.865,0.525,0.188,1.022,85.917,20.378,6.809
'[01:23:46.480]',0.320,0.865,0.530,0.187,1.008,84.354,20.065,6.867
'[01:23:46.488]',0.320,0.865,0.530,0.186,1.002,82.742,19.811,6.936
'[01:23:46.496]',0.320,0.860,0.535,0.185,1.009,81.032,19.625,6.994
'[01:23:46.504]',0.325,0.850,0.540,0.185,1.035,79.225,19.313,7.063
'[01:23:46.512]',0.355,0.830,0.555,0.185,1.092,77.613,19.000,7.121
'[01:23:46.520]',0.365,0.825,0.560,0.185,1.188,76.246,18.815,7.248
'[01:23:46.528]',0.365,0.830,0.570,0.185,1.326,75.171,18.815,7.248
'[01:23:46.536]',0.365,0.825,0.580,0.186,1.501,74.341,19.127,7.248
'[01:23:46.544]',0.375,0.820,0.580,0.186,1.704,73.755,19.811,7.180
'[01:23:46.552]',0.365,0.820,0.570,0.187,1.918,73.217,20.749,7.180
'[01:23:46.560]',0.365,0.815,0.555,0.187,2.130,72.729,21.618,7.121
'[01:23:46.568]',0.370,0.815,0.540,0.188,2.323,72.240,22.439,7.063
'[01:23:46.576]',0.340,0.820,0.520,0.190,2.488,71.801,22.996,6.936
'[01:23:46.584]',0.325,0.840,0.515,0.191,2.627,71.508,23.181,6.809
'[01:23:46.592]',0.315,0.860,0.525,0.193,2.735,71.166,22.937,6.750
'[01:23:46.600]',0.290,0.880,0.520,0.194,2.806,70.922,22.312,6.623
'[01:23:46.608]',0.270,0.891,0.515,0.195,2.849,70.677,21.433,6.496
'[01:23:46.616]',0.260,0.895,0.515,0.197,2.880,70.433,20.495,6.369
'[01:23:46.624]',0.255,0.900,0.515,0.198,2.894,70.189,19.625,6.311
'[01:23:46.632]',0.250,0.891,0.515,0.199,2.893,69.847,18.873,6.242
'[01:23:46.640]',0.260,0.891,0.520,0.200,2.879,69.554,18.375,6.184
'[01:23:46.648]',0.270,0.891,0.520,0.201,2.852,69.310,18.062,6.184
'[01:23:46.656]',0.275,0.885,0.520,0.202,2.816,68.968,17.994,6.184
'[01:23:46.664]',0.270,0.885,0.525,0.203,2.772,68.675,17.935,6.311
'[01:23:46.672]',0.270,0.880,0.530,0.204,2.721,68.382,17.681,6.496
'[01:23:46.680]',0.270,0.870,0.555,0.205,2.667,67.991,17.310,6.623
'[01:23:46.688]',0.295,0.835,0.570,0.206,2.608,67.551,16.812,6.809
'[01:23:46.696]',0.335,0.695,0.585,0.206,2.552,67.112,16.314,6.994
'[01:23:46.704]',0.455,0.430,0.660,0.207,2.497,66.672,15.806,7.121
'[01:23:46.712]',0.650,0.130,0.685,0.208,2.437,66.233,15.493,7.307
'[01:23:46.720]',0.610,0.030,0.285,0.209,2.373,65.793,15.376,7.561
'[01:23:46.728]',0.610,0.490,0.240,0.209,2.308,65.353,15.435,7.747
'[01:23:46.736]',0.545,0.885,0.450,0.210,2.239,65.060,15.747,8.001
'[01:23:46.744]',0.415,0.935,0.485,0.211,2.169,64.670,16.314,8.186
'[01:23:46.752]',0.330,0.905,0.510,0.212,2.097,64.425,16.998,8.372
'[01:23:46.760]',0.280,0.900,0.535,0.212,2.023,64.132,17.496,8.430
'[01:23:46.768]',0.245,0.905,0.545,0.213,1.951,63.839,17.681,8.372
'[01:23:46.776]',0.240,0.900,0.555,0.214,1.880,63.546,17.496,8.313
'[01:23:46.784]',0.245,0.900,0.555,0.215,1.812,63.302,17.183,8.118
'[01:23:46.792]',0.245,0.895,0.555,0.215,1.749,63.058,16.744,7.932
'[01:23:46.800]',0.245,0.891,0.555,0.217,1.697,62.814,16.245,7.620
'[01:23:46.808]',0.245,0.891,0.565,0.218,1.654,62.569,15.689,7.180
'[01:23:46.816]',0.250,0.880,0.565,0.220,1.611,62.374,15.181,6.750
'[01:23:46.824]',0.250,0.870,0.565,0.221,1.572,62.130,14.868,6.311
'[01:23:46.832]',0.255,0.865,0.565,0.222,1.537,61.885,14.995,5.871
'[01:23:46.840]',0.260,0.865,0.565,0.223,1.507,61.544,15.562,5.500
'[01:23:46.848]',0.265,0.850,0.570,0.224,1.482,61.251,16.431,5.187
'[01:23:46.856]',0.270,0.845,0.565,0.225,1.460,61.006,17.252,4.933
'[01:23:46.864]',0.275,0.840,0.565,0.226,1.442,60.616,17.496,4.748
'[01:23:46.872]',0.270,0.835,0.570,0.226,1.426,60.322,17.056,4.562
'[01:23:46.880]',0.275,0.820,0.570,0.227,1.412,60.029,16.245,4.494
'[01:23:46.888]',0.280,0.815,0.560,0.228,1.398,59.785,15.562,4.435
'[01:23:46.896]',0.280,0.795,0.555,0.229,1.388,59.541,15.181,4.376
'[01:23:46.904]',0.285,0.780,0.555,0.231,1.379,59.346,15.181,4.308
'[01:23:46.912]',0.285,0.765,0.555,0.232,1.369,59.101,15.435,4.249
'[01:23:46.920]',0.295,0.750,0.555,0.234,1.357,58.808,15.747,4.181
'[01:23:46.928]',0.295,0.735,0.555,0.236,1.344,58.466,16.245,4.122
'[01:23:46.936]',0.295,0.725,0.550,0.238,1.329,58.027,17.125,4.064
'[01:23:46.944]',0.295,0.715,0.555,0.240,1.314,57.685,18.375,3.868
'[01:23:46.952]',0.295,0.700,0.555,0.242,1.298,57.441,19.938,3.624
'[01:23:46.960]',0.295,0.695,0.555,0.244,1.282,57.490,21.745,3.497
'[01:23:46.968]',0.295,0.690,0.555,0.246,1.264,58.222,23.689,3.370
'[01:23:46.976]',0.295,0.695,0.555,0.247,1.246,60.469,25.565,3.370
'[01:23:46.984]',0.300,0.685,0.560,0.249,1.230,64.621,27.186,3.439
'[01:23:46.992]',0.300,0.700,0.570,0.251,1.213,70.287,28.378,3.497
'[01:23:47.000]',0.300,0.725,0.580,0.252,1.201,76.490,29.003,3.624
'[01:23:47.008]',0.310,0.750,0.595,0.253,1.192,82.107,29.121,3.751
'[01:23:47.016]',0.300,0.775,0.600,0.253,1.180,86.845,29.003,3.868
'[01:23:47.024]',0.295,0.815,0.605,0.254,1.168,90.752,28.808,3.995
'[01:23:47.032]',0.280,0.845,0.610,0.253,1.157,93.976,28.496,4.122
'[01:23:47.040]',0.275,0.855,0.610,0.253,1.148,96.662,28.124,4.249
'[01:23:47.048]',0.270,0.865,0.605,0.253,1.141,98.812,27.753,4.435
'[01:23:47.056]',0.270,0.875,0.605,0.253,1.135,100.570,27.372,4.689
'[01:23:47.064]',0.265,0.885,0.605,0.252,1.130,101.986,27.060,4.933
'[01:23:47.072]',0.255,0.885,0.605,0.252,1.126,103.061,26.933,5.119
'[01:23:47.080]',0.250,0.885,0.600,0.251,1.123,103.745,26.933,5.373
'[01:23:47.088]',0.255,0.880,0.605,0.249,1.120,104.038,27.001,5.617
'[01:23:47.096]',0.255,0.885,0.605,0.247,1.119,103.843,27.245,5.812
'[01:23:47.104]',0.255,0.880,0.600,0.245,1.119,103.061,27.440,5.930
'[01:23:47.112]',0.260,0.870,0.595,0.243,1.116,101.889,27.685,5.998
'[01:23:47.120]',0.260,0.870,0.595,0.240,1.111,100.423,27.685,6.057
'[01:23:47.128]',0.260,0.865,0.590,0.237,1.106,98.812,27.499,6.125
'[01:23:47.136]',0.255,0.870,0.590,0.234,1.099,97.249,27.128,6.184
'[01:23:47.144]',0.255,0.870,0.595,0.232,1.093,95.686,26.620,6.242
'[01:23:47.152]',0.255,0.865,0.600,0.230,1.087,94.123,25.995,6.311
'[01:23:47.160]',0.250,0.855,0.605,0.228,1.081,92.608,25.252,6.311
'[01:23:47.168]',0.270,0.840,0.625,0.226,1.074,91.094,24.246,6.369
'[01:23:47.176]',0.285,0.830,0.640,0.225,1.065,89.629,22.937,6.438
'[01:23:47.184]',0.295,0.835,0.655,0.223,1.053,88.164,21.618,6.496
'[01:23:47.192]',0.310,0.830,0.690,0.221,1.040,86.698,20.495,6.555
'[01:23:47.200]',0.345,0.845,0.790,0.220,1.031,85.184,19.870,6.623
'[01:23:47.208]',0.460,0.855,0.945,0.219,1.028,83.475,19.557,6.623
'[01:23:47.216]',0.680,0.815,1.060,0.219,1.033,81.716,19.313,6.623
'[01:23:47.224]',0.905,0.735,0.925,0.219,1.059,79.909,19.000,6.623
'[01:23:47.232]',1.086,0.665,0.745,0.219,1.115,78.199,18.746,6.682
'[01:23:47.240]',1.166,0.630,0.470,0.219,1.211,76.685,18.619,6.750
'[01:23:47.248]',1.175,0.625,0.275,0.220,1.349,75.562,18.688,6.809
'[01:23:47.256]',1.050,0.710,0.250,0.220,1.524,74.683,19.000,6.867
'[01:23:47.264]',0.925,0.805,0.355,0.220,1.725,73.999,19.625,6.809
'[01:23:47.272]',0.795,0.915,0.415,0.220,1.940,73.364,20.378,6.809
